,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
274,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,{},37.0,,11,False,visualdl,,,,['paddle'],3629.0,3629.0,https://pypi.org/project/visualdl,180086.0,180086.0,,,,,,,,,,,,3.0,,,,,,,,,,,
275,Catalyst,catalyst-team/catalyst,ml-experiments,,{},104.0,,11,False,catalyst,,,,['pytorch'],1302.0,1302.0,https://pypi.org/project/catalyst,63010.0,63010.0,,,,,,,,,,,,3.0,,,,,,,,,,,
276,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,{},529.0,Open source library for training and deploying models on Amazon SageMaker.,11,False,sagemaker,conda-forge/sagemaker-python-sdk,,,,,,https://pypi.org/project/sagemaker,18156538.0,18188099.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2020-08-20 11:36:30.719,2026-05-21 10:16:09.524,2026-05-21 10:16:09.524000,2304024.0,225.0,,,,,,3.0,,,,,,,,,,,
277,MedPy,loli/medpy,medical-data,,{},20.0,Medical image processing in Python.,11,False,MedPy,conda-forge/medpy,,,,2946.0,2946.0,https://pypi.org/project/MedPy,31498.0,34519.0,https://anaconda.org/conda-forge/medpy,2021-06-26 05:26:40.356,2026-04-25 10:59:35.660,2026-04-25 10:59:35.660000,190345.0,3.0,,,,,,2.0,,,,,,,,,,,
278,NIPY,nipy/nipy,medical-data,,{},70.0,Neuroimaging in Python FMRI analysis package.,11,False,nipy,conda-forge/nipy,,,,251.0,251.0,https://pypi.org/project/nipy,5764.0,23538.0,https://anaconda.org/conda-forge/nipy,2024-07-26 12:46:26.095,2025-04-22 14:56:38.480,2025-04-22 14:56:38.480000,462127.0,3.0,,,,,,2.0,,,,,,,,,,,
279,Prophet,facebook/prophet,time-series-data,,{},196.0,Automatic Forecasting Procedure.,11,False,fbprophet,conda-forge/prophet,,,,24.0,24.0,https://pypi.org/project/fbprophet,23761.0,52128.0,https://anaconda.org/conda-forge/prophet,2021-04-14 22:10:05.951,2026-08-26 20:03:40.165,2026-08-26 20:03:40.165000,1843877.0,13.0,,,,,,2.0,,,,,,,,,,,
280,audiomentations,iver56/audiomentations,audio,,{},34.0,,11,False,audiomentations,,,,,921.0,921.0,https://pypi.org/project/audiomentations,238950.0,238950.0,,,,,,,,,,,,2.0,,,,,,,,,,,
281,python-soundfile,bastibe/python-soundfile,audio,,{},44.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",11,False,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,30627997.0,30628058.0,https://anaconda.org/anaconda/pysoundfile,2026-03-03 08:12:51.546,2026-09-02 13:30:34.678,2026-09-02 13:30:34.678000,366.0,1.0,,,,,,2.0,,,,,,,,,,,
282,aubio,aubio/aubio,audio,,{},32.0,tools for audio and music analysis and transformation.,11,False,aubio,conda-forge/aubio,,,,598.0,598.0,https://pypi.org/project/aubio,21406.0,43012.0,https://anaconda.org/conda-forge/aubio,2017-03-19 18:06:20.550,2025-04-22 14:56:33.269,2025-04-22 14:56:33.269000,2463172.0,7.0,,,,,,2.0,,,,,,,,,,,
283,tensorflow-probability,tensorflow/probability,probabilistics,,{},512.0,TensorFlow Probability is a library for probabilistic reasoning and statistical analysis in TensorFlow.,11,False,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],5.0,5.0,https://pypi.org/project/tensorflow-probability,1128441.0,1131982.0,https://anaconda.org/conda-forge/tensorflow-probability,2021-02-10 20:08:37.772,2025-11-05 10:36:05.008,2025-11-05 10:36:05.008000,237312.0,20.0,,,,,,3.0,,,,,,,,,,,
284,GPflow,GPflow/GPflow,probabilistics,,{},85.0,Gaussian processes in TensorFlow.,11,False,gpflow,conda-forge/gpflow,,,['tensorflow'],808.0,808.0,https://pypi.org/project/gpflow,42787.0,43979.0,https://anaconda.org/conda-forge/gpflow,2022-02-02 14:43:05.929,2025-04-22 14:56:50.649,2025-04-22 14:56:50.649000,65600.0,7.0,,,,,,3.0,,,,,,,,,,,
285,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,{},145.0,Toolbox for adversarial machine learning.,11,False,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,821.0,821.0,https://pypi.org/project/adversarial-robustness-toolbox,15028.0,16502.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2020-07-24 16:49:13.769,2025-07-07 22:05:57.819,2025-07-07 22:05:57.819000,109125.0,37.0,,,,,,1.0,,,,,,,,,,,
286,Foolbox,bethgelab/foolbox,adversarial,,{},35.0,"Foolbox Native is an adversarial attacks library that works natively with PyTorch, TensorFlow and JAX.",11,False,foolbox,conda-forge/foolbox,,,,778.0,778.0,https://pypi.org/project/foolbox,14098.0,14412.0,https://anaconda.org/conda-forge/foolbox,2020-07-06 12:59:52.009,2025-04-22 14:57:29.383,2025-04-22 14:57:29.383000,23302.0,5.0,,,,,,1.0,,,,,,,,,,,
287,TextAttack,QData/TextAttack,adversarial,,{},74.0,Generating adversarial examples for NLP models.,11,False,textattack,conda-forge/textattack,,,,439.0,439.0,https://pypi.org/project/textattack,29475.0,29665.0,https://anaconda.org/conda-forge/textattack,2020-09-28 19:49:15.208,2025-04-22 14:57:36.874,2025-04-22 14:57:36.874000,13690.0,4.0,,,,,,1.0,,,,,,,,,,,
288,TFX,tensorflow/tfx,tensorflow-utils,,{},199.0,,11,False,tfx,,,,['tensorflow'],1867.0,1867.0,https://pypi.org/project/tfx,20076.0,20076.0,,,,,,,,,,,,2.0,,,,,,,,,,,
289,BioPandas,rasbt/biopandas,others,,{},19.0,Molecular Structures in Pandas DataFrames.,11,False,biopandas,conda-forge/biopandas,,,['pandas'],414.0,414.0,https://pypi.org/project/biopandas,30430.0,35758.0,https://anaconda.org/conda-forge/biopandas,2020-08-04 11:39:32.572,2026-08-25 14:54:10.199,2026-08-25 14:54:10.199000,388955.0,13.0,,,,,,2.0,,,,,,,,,,,
290,carla,carla-simulator/carla,others,,{},203.0,,11,False,carla,,,,,1128.0,1128.0,https://pypi.org/project/carla,20080.0,20080.0,,,,,,,,,,,,2.0,,,,,,,,,,,
291,minisom,JustGlowing/minisom,others,,{},32.0,,11,False,minisom,,,,,941.0,941.0,https://pypi.org/project/minisom,34130.0,34130.0,,,,,,,,,,,,2.0,CC-BY-3.0,,,,,,,,,,
292,Geomstats,geomstats/geomstats,ml-frameworks,,{},101.0,Geometric statistics on manifolds.,10,False,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,164.0,164.0,https://pypi.org/project/geomstats,17198.0,17427.0,https://anaconda.org/conda-forge/geomstats,2022-06-01 11:18:15.215,2025-04-22 14:58:18.165,2025-04-22 14:58:18.165000,11709.0,4.0,,,,,,3.0,,,,,,,,,,,
293,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,{},343.0,Vowpal Wabbit Python package.,10,False,vowpalwabbit,conda-forge/vowpalwabbit,,,,2.0,2.0,https://pypi.org/project/vowpalwabbit,34657.0,42101.0,https://anaconda.org/conda-forge/vowpalwabbit,2020-10-06 12:47:15.817,2025-04-22 14:57:07.942,2025-04-22 14:57:07.942000,528537.0,15.0,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
294,PyFlink,apache/flink,ml-frameworks,,{},2137.0,Apache Flink Python API.,10,False,apache-flink,,,,,24.0,24.0,https://pypi.org/project/apache-flink,183908.0,183908.0,,,,,,,,,,,,3.0,,,,,,,,,,,
295,SciSpacy,allenai/scispacy,nlp,,{},40.0,,10,False,scispacy,,,,,1381.0,1381.0,https://pypi.org/project/scispacy,42132.0,42132.0,,,,,,,,,,,,3.0,,,,,,,,,,,
296,OpenNMT,OpenNMT/OpenNMT-py,nlp,,{},191.0,,10,False,OpenNMT-py,,,,['pytorch'],357.0,357.0,https://pypi.org/project/OpenNMT-py,9358.0,9358.0,,,,,,,,,,,,3.0,,,,,,,,,,,
297,YouTokenToMe,vkcom/youtokentome,nlp,,{},8.0,Unsupervised text tokenizer focused on computational efficiency.,10,False,youtokentome,conda-forge/youtokentome,,,,840.0,840.0,https://pypi.org/project/youtokentome,9789.0,12265.0,https://anaconda.org/conda-forge/youtokentome,2021-09-07 10:34:42.701,2025-10-27 19:11:49.313,2025-10-27 19:11:49.313000,148583.0,4.0,,,,,,3.0,,,,,,,,,,,
298,PyTextRank,DerwenAI/pytextrank,nlp,,{},19.0,,10,False,pytextrank,,,,,918.0,918.0,https://pypi.org/project/pytextrank,98176.0,98176.0,,,,,,,,,,,,3.0,,,,,,,,,,,
299,Augmentor,mdbloice/Augmentor,image,,{},23.0,,10,False,Augmentor,,,,,970.0,970.0,https://pypi.org/project/Augmentor,9854.0,9854.0,,,,,,,,,,,,3.0,,,,,,,,,,,
300,imageai,OlafenwaMoses/ImageAI,image,,{},19.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,10,False,imageai,conda-forge/imageai,,,,1807.0,1807.0,https://pypi.org/project/imageai,2829.0,2991.0,https://anaconda.org/conda-forge/imageai,2020-07-24 17:05:55.052,2025-04-22 14:57:32.711,2025-04-22 14:57:32.711000,11988.0,2.0,,,,,,3.0,,,,,,,,,,,
301,Norfair,tryolabs/norfair,image,,{},32.0,,10,False,norfair,,,,,370.0,370.0,https://pypi.org/project/norfair,101691.0,101691.0,,,,,,,,,,,,3.0,,,,,,,,,,,
302,lightly,lightly-ai/lightly,image,,{},94.0,,10,False,lightly,,,,['pytorch'],650.0,650.0,https://pypi.org/project/lightly,131575.0,131575.0,,,,,,,,,,,,3.0,,,,,,,,,,,
303,Tesseract,madmaze/pytesseract,ocr,,{},47.0,Python-tesseract is an optical character recognition (OCR) tool for python.,10,False,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,20695077.0,20705849.0,https://anaconda.org/conda-forge/pytesseract,2020-07-25 19:44:39.224,2025-04-22 14:57:07.821,2025-04-22 14:57:07.821000,797145.0,17.0,,,,,,2.0,,,,,,,,,,,
304,keras-ocr,faustomorales/keras-ocr,ocr,,{},19.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,10,False,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],720.0,720.0,https://pypi.org/project/keras-ocr,13019.0,13026.0,https://anaconda.org/anaconda/keras-ocr,2020-11-13 22:43:29.643,2026-08-31 20:07:45.563,2026-08-31 20:07:45.563000,514.0,1.0,,,,,,2.0,,,,,,,,,,,
305,PyWaffle,gyli/PyWaffle,data-viz,,{},6.0,A FigureClass of Matplotlib to make waffle chart.,10,False,pywaffle,conda-forge/pywaffle,,,,562.0,562.0,https://pypi.org/project/pywaffle,23349.0,23655.0,https://anaconda.org/conda-forge/pywaffle,2020-10-03 02:41:37.247,2025-04-22 14:56:58.537,2025-04-22 14:56:58.537000,21782.0,5.0,,,,,,3.0,,,,,,,,,,,
306,causalml,uber/causalml,interpretability,,{},84.0,,10,False,causalml,,,,,335.0,335.0,https://pypi.org/project/causalml,90928.0,90928.0,,,,,,,,,,,,2.0,,,,,,,,,,,
307,Alibi,SeldonIO/alibi,interpretability,,{},25.0,,10,False,alibi,,,,,861.0,861.0,https://pypi.org/project/alibi,12465.0,12465.0,,,,,,,,,,,,2.0,,,,,,,,,,,
308,Karate Club,benedekrozemberczki/karateclub,graph,,{},20.0,"A general purpose library for community detection, network embedding, and graph mining research.",10,False,karateclub,conda-forge/karateclub,,,,336.0,336.0,https://pypi.org/project/karateclub,7766.0,8349.0,https://anaconda.org/conda-forge/karateclub,2020-07-28 15:27:56.544,2025-04-22 14:57:32.844,2025-04-22 14:57:32.844000,43152.0,12.0,,,,,,2.0,,,,,,,,,,,
309,Alphalens,quantopian/alphalens,financial-data,,{},26.0,Performance analysis of predictive (alpha) stock factors.,10,False,alphalens,conda-forge/alphalens,,,,761.0,761.0,https://pypi.org/project/alphalens,1523.0,1863.0,https://anaconda.org/conda-forge/alphalens,2018-02-16 18:31:40.483,2025-04-22 14:56:47.205,2025-04-22 14:56:47.205000,35027.0,3.0,,,,,,3.0,,,,,,,,,,,
310,stockstats,jealous/stockstats,financial-data,,{},12.0,,10,False,stockstats,,,,,1448.0,1448.0,https://pypi.org/project/stockstats,190137.0,190137.0,,,,,,,,,,,,3.0,,,,,,,,,,,
311,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,{},42.0,Python wrapper for TA-Lib.,10,False,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,817587.0,830991.0,https://anaconda.org/conda-forge/ta-lib,2020-09-29 19:30:19.177,2026-08-30 05:01:12.208,2026-08-30 05:01:12.208000,965123.0,8.0,,,,,,3.0,,,,,,,,,,,
312,AutoKeras,keras-team/autokeras,hyperopt,,{},148.0,,10,False,autokeras,,,,['tensorflow'],949.0,949.0,https://pypi.org/project/autokeras,10132.0,10132.0,,,,,,,,,,,,3.0,,,,,,,,,,,
313,auto-sklearn,automl/auto-sklearn,hyperopt,,{},89.0,Automated machine learning.,10,False,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],769.0,769.0,https://pypi.org/project/auto-sklearn,4966.0,5638.0,https://anaconda.org/conda-forge/auto-sklearn,2021-04-05 18:05:48.879,2025-04-22 14:57:49.654,2025-04-22 14:57:49.654000,43716.0,11.0,,,,,,3.0,,,,,,,,,,,
314,Acme,deepmind/acme,reinforcement-learning,,{},91.0,A Python library for Reinforcement Learning.,10,False,dm-acme,conda-forge/dm-acme,,,['tensorflow'],322.0,322.0,https://pypi.org/project/dm-acme,1874.0,2128.0,https://anaconda.org/conda-forge/dm-acme,2020-11-19 20:50:22.810,2025-04-22 14:57:40.447,2025-04-22 14:57:40.447000,17800.0,5.0,,,,,,2.0,,,,,,,,,,,
315,petastorm,uber/petastorm,distributed-ml,,{},52.0,,10,False,petastorm,,,,,421.0,421.0,https://pypi.org/project/petastorm,167135.0,167135.0,,,,,,,,,,,,2.0,,,,,,,,,,,
316,Darts,unit8co/darts,time-series-data,,{},164.0,A python library for user-friendly forecasting and anomaly detection on time series.,10,False,u8darts,conda-forge/u8darts-all,unit8/darts,,,,,https://pypi.org/project/u8darts,80138.0,82199.0,https://anaconda.org/conda-forge/u8darts-all,2021-07-30 09:48:56.369,2026-07-20 14:21:54.140,2026-07-20 14:21:54.140000,123986.0,47.0,https://hub.docker.com/r/unit8/darts,2026-07-20 10:26:36.528437,,,3872.0,2.0,,,,,,,,,,,
317,tsfresh,blue-yonder/tsfresh,time-series-data,,{},103.0,Automatic extraction of relevant features from time series.,10,False,tsfresh,conda-forge/tsfresh,,,['sklearn'],24.0,24.0,https://pypi.org/project/tsfresh,309137.0,330560.0,https://anaconda.org/conda-forge/tsfresh,2020-05-13 05:51:14.110,2026-06-13 13:50:18.940,2026-06-13 13:50:18.940000,1628220.0,18.0,,,,,,2.0,,,,,,,,,,,
318,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,{},36.0,,10,False,skforecast,,,,['sklearn'],505.0,505.0,https://pypi.org/project/skforecast,135592.0,135592.0,,,,,,,,,,,,2.0,,,,,,,,,,,
319,chroma,chroma-core/chroma,nn-search,,{},195.0,,10,False,chromadb,,,,,5.0,5.0,https://pypi.org/project/chromadb,11202540.0,11202540.0,,,,,,,,,,,,3.0,,,,,,,,,,,
320,torchrec,pytorch/torchrec,recommender-systems,,{},501.0,,10,False,torchrec,,,,,280.0,280.0,https://pypi.org/project/torchrec,18580.0,18580.0,,,,,,,,,,,,2.0,,,,,,,,,,,
321,scikit-surprise,NicolasHug/Surprise,recommender-systems,,{},46.0,A Python scikit for building and analyzing recommender systems.,10,False,scikit-surprise,conda-forge/scikit-surprise,,,,24.0,24.0,https://pypi.org/project/scikit-surprise,90621.0,101499.0,https://anaconda.org/conda-forge/scikit-surprise,2020-07-19 15:23:16.043,2026-06-02 08:01:57.981,2026-06-02 08:01:57.981000,804997.0,10.0,,,,,,2.0,,,,,,,,,,,
322,espnet,espnet/espnet,audio,,{},570.0,,10,False,espnet,,,,,507.0,507.0,https://pypi.org/project/espnet,25156.0,25156.0,,,,,,,,,,,,3.0,,,,,,,,,,,
323,python_speech_features,jameslyons/python_speech_features,audio,,{},19.0,,10,False,python_speech_features,,,,,1125.0,1125.0,https://pypi.org/project/python_speech_features,104262.0,104262.0,,,,,,,,,,,,3.0,,,,,,,,,,,
324,DeepSpeech,mozilla/DeepSpeech,audio,,{},163.0,A library for running inference on a DeepSpeech model.,10,False,deepspeech,conda-forge/deepspeech,,,['tensorflow'],547.0,547.0,https://pypi.org/project/deepspeech,3181.0,3258.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:01.146,2025-04-22 14:57:58.207,2025-04-22 14:57:58.207000,4811.0,1.0,,,,,,3.0,,,,,,,,,,,
325,Porcupine,Picovoice/Porcupine,audio,,{},45.0,,10,False,pvporcupine,,,,,56.0,56.0,https://pypi.org/project/pvporcupine,1086085.0,1086085.0,,,,,,,,,,,,3.0,,,,,,,,,,,
326,Opacus,pytorch/opacus,privacy-ml,,{},91.0,Train PyTorch models with Differential Privacy.,10,False,opacus,conda-forge/opacus,,,['pytorch'],1300.0,1300.0,https://pypi.org/project/opacus,,674.0,https://anaconda.org/conda-forge/opacus,2022-01-11 20:35:33.574,2026-05-05 21:02:34.391,2026-05-05 21:02:34.391000,37754.0,12.0,,,,,,1.0,,,,,,,,,,,
327,Pyro,pyro-ppl/pyro,probabilistics,,{},163.0,A Python library for probabilistic modeling and inference.,10,False,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,1004150.0,1009646.0,https://anaconda.org/conda-forge/pyro-ppl,2021-03-05 15:30:58.525,2025-04-22 14:57:47.967,2025-04-22 14:57:47.967000,362737.0,11.0,,,,,,3.0,,,,,,,,,,,
328,CleverHans,cleverhans-lab/cleverhans,adversarial,,{},131.0,"This repository contains the source code for CleverHans, a Python library to benchmark machine learning systems..",10,False,cleverhans,conda-forge/cleverhans,,,['tensorflow'],846.0,846.0,https://pypi.org/project/cleverhans,981.0,1171.0,https://anaconda.org/conda-forge/cleverhans,2020-06-24 23:14:07.928,2025-04-22 14:57:28.932,2025-04-22 14:57:28.932000,14313.0,3.0,,,,,,3.0,,,,,,,,,,,
329,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,{},87.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes.,10,False,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],323.0,323.0,https://pypi.org/project/lightning-flash,1726.0,2415.0,https://anaconda.org/conda-forge/lightning-flash,2021-08-24 20:02:16.116,2025-04-22 14:57:59.303,2025-04-22 14:57:59.303000,42085.0,14.0,,,,,,2.0,,,,,,,,,,,
330,detecto,alankbi/detecto,pytorch-utils,,{},12.0,Build fully-functioning computer vision models with PyTorch.,10,False,detecto,conda-forge/detecto,,,['pytorch'],196.0,196.0,https://pypi.org/project/detecto,9711.0,9871.0,https://anaconda.org/conda-forge/detecto,2021-06-09 14:10:48.390,2025-04-22 14:57:54.494,2025-04-22 14:57:54.494000,10092.0,2.0,,,,,,2.0,,,,,,,,,,,
331,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,{},28.0,,10,False,scikit-multilearn,,,,['sklearn'],2218.0,2218.0,https://pypi.org/project/scikit-multilearn,46030.0,46030.0,,,,,,,,,,,,2.0,,,,,,,,,,,
332,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,{},25.0,Python implementations of metric learning algorithms.,10,False,metric-learn,conda-forge/metric-learn,,,['sklearn'],506.0,506.0,https://pypi.org/project/metric-learn,5988.0,6278.0,https://anaconda.org/conda-forge/metric-learn,2020-07-01 11:28:55.023,2025-04-22 14:57:23.763,2025-04-22 14:57:23.763000,21522.0,4.0,,,,,,2.0,,,,,,,,,,,
333,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,{},90.0,Python module to balance data set using under- and over-sampling.,10,False,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],,,https://pypi.org/project/imbalanced-learn,10593198.0,10604788.0,https://anaconda.org/conda-forge/imbalanced-learn,2020-06-09 15:38:02.306,2026-06-07 21:56:18.335,2026-06-07 21:56:18.335000,869306.0,27.0,,,,,,2.0,,,,,,,,,,,
334,alibi-detect,SeldonIO/alibi-detect,others,,{},28.0,,10,False,alibi-detect,,,,,652.0,652.0,https://pypi.org/project/alibi-detect,64443.0,64443.0,,,,,,,,,,,,3.0,,,,,,,,,,,
335,gplearn,trevorstephens/gplearn,others,,{},13.0,"gplearn implements Genetic Programming in Python, with a scikit-learn inspired and compatible API.",10,False,gplearn,conda-forge/gplearn,,,['sklearn'],749.0,749.0,https://pypi.org/project/gplearn,56089.0,56279.0,https://anaconda.org/conda-forge/gplearn,2020-06-18 15:08:16.907,2026-01-07 23:59:23.701,2026-01-07 23:59:23.701000,14253.0,3.0,,,,,,3.0,,,,,,,,,,,
336,TabPy,tableau/TabPy,others,,{},55.0,,10,False,tabpy,anaconda/tabpy-client,,,,215.0,215.0,https://pypi.org/project/tabpy,3122.0,3180.0,https://anaconda.org/anaconda/tabpy-client,2017-04-06 20:14:02.493,2026-09-02 15:04:35.645,2026-09-02 15:04:35.645000,6660.0,1.0,,,,,,3.0,,,,,,,,,,,
337,anomalib,openvinotoolkit/anomalib,ml-frameworks,,{},126.0,,9,False,anomalib,,,,,223.0,223.0,https://pypi.org/project/anomalib,33139.0,33139.0,,,,,,,,,,,,3.0,,,,,,,,,,,
338,Aesara,aesara-devs/aesara,ml-frameworks,,{},595.0,An optimizing compiler for evaluating mathematical expressions.,9,False,aesara,conda-forge/aesara,,,,,,https://pypi.org/project/aesara,36395.0,68529.0,https://anaconda.org/conda-forge/aesara,2021-02-13 08:34:03.335,2025-04-22 14:57:46.430,2025-04-22 14:57:46.430000,2153042.0,72.0,,,,,,3.0,,,,,,,,,,,
339,Ludwig,ludwig-ai/ludwig,ml-frameworks,,{},160.0,,9,False,ludwig,,,,['tensorflow'],368.0,368.0,https://pypi.org/project/ludwig,2191.0,2191.0,,,,,,,,,,,,3.0,,,,,,,,,,,
340,sense2vec,explosion/sense2vec,nlp,,{},20.0,word2vec with NLP-specific tokens.,9,False,sense2vec,conda-forge/sense2vec,,,,474.0,474.0,https://pypi.org/project/sense2vec,2286.0,3608.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:11:50.060,2025-04-22 14:57:12.924,2025-04-22 14:57:12.924000,81973.0,3.0,,,,,,3.0,,,,,,,,,,,
341,scattertext,JasonKessler/scattertext,nlp,,{},14.0,Beautiful visualizations of how language differs among document types.,9,False,scattertext,conda-forge/scattertext,,,,671.0,671.0,https://pypi.org/project/scattertext,4921.0,7150.0,https://anaconda.org/conda-forge/scattertext,2017-08-25 05:29:58.550,2025-04-22 14:56:39.793,2025-04-22 14:56:39.793000,243002.0,18.0,,,,,,3.0,,,,,,,,,,,
342,PaddleSeg,PaddlePaddle/PaddleSeg,image,,{},132.0,,9,False,paddleseg,,,,['paddle'],1497.0,1497.0,https://pypi.org/project/paddleseg,1669.0,1669.0,,,,,,,,,,,,3.0,,,,,,,,,,,
343,opencv-python,opencv/opencv-python,image,,{},62.0,,9,False,opencv-python,,,,,,,https://pypi.org/project/opencv-python,46227885.0,46227885.0,,,,,,,,,,,,3.0,,,,,,,,,,,
344,tesserocr,sirfz/tesserocr,ocr,,{},35.0,"A simple, Pillow-friendly, Python wrapper around tesseract-ocr API using Cython.",9,False,tesserocr,conda-forge/tesserocr,,,,,,https://pypi.org/project/tesserocr,459475.0,464627.0,https://anaconda.org/conda-forge/tesserocr,2020-07-10 15:30:26.694,2025-04-22 14:57:14.353,2025-04-22 14:57:14.353000,381297.0,6.0,,,,,,3.0,,,,,,,,,-5.0,,
345,Chartify,spotify/chartify,data-viz,,{},27.0,Python library to make plotting simpler for data scientists.,9,False,chartify,conda-forge/chartify,,,,86.0,86.0,https://pypi.org/project/chartify,1159.0,1651.0,https://anaconda.org/conda-forge/chartify,2018-11-26 21:34:46.186,2025-04-22 14:56:57.373,2025-04-22 14:56:57.373000,46252.0,10.0,,,,,,3.0,,,,,,,,,,,
346,lets-plot,JetBrains/lets-plot,data-viz,,{},23.0,,9,False,lets-plot,,,,,215.0,215.0,https://pypi.org/project/lets-plot,47822.0,47822.0,,,,,,,,,,,,3.0,,,,,,,,,,,
347,PandasGUI,adamerose/pandasgui,data-viz,,{},15.0,A GUI for Pandas DataFrames.,9,False,pandasgui,conda-forge/pandasgui,,,['pandas'],534.0,534.0,https://pypi.org/project/pandasgui,2750.0,3443.0,https://anaconda.org/conda-forge/pandasgui,2021-01-27 21:17:12.748,2025-04-22 14:57:45.598,2025-04-22 14:57:45.598000,47143.0,2.0,,,,,,3.0,,,,,,,,,,,
348,Sweetviz,fbdesignpro/sweetviz,data-viz,,{},13.0,A pandas-based library to visualize and compare datasets.,9,False,sweetviz,conda-forge/sweetviz,,,,3203.0,3203.0,https://pypi.org/project/sweetviz,,1018.0,https://anaconda.org/conda-forge/sweetviz,2021-02-03 19:13:59.125,2026-04-11 23:31:56.666,2026-04-11 23:31:56.666000,68230.0,15.0,,,,,,3.0,,,,,,,,,,,
349,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,{},113.0,A suite of visual analysis and diagnostic tools for machine learning.,9,False,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,502710.0,504287.0,https://anaconda.org/conda-forge/yellowbrick,2020-08-07 07:09:40.588,2025-04-22 14:57:33.497,2025-04-22 14:57:33.497000,115124.0,6.0,,,,,,2.0,,,,,,,,,,,
350,fairlearn,fairlearn/fairlearn,interpretability,,{},124.0,Simple and easy fairness assessment and unfairness mitigation.,9,False,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,166957.0,167951.0,https://anaconda.org/conda-forge/fairlearn,2020-11-11 16:56:32.994,2026-06-08 10:56:38.371,2026-06-08 10:56:38.371000,69594.0,16.0,,,,,,2.0,,,,,,,,,,,
351,Deep Checks,deepchecks/deepchecks,interpretability,,{},56.0,,9,False,deepchecks,,,,,556.0,556.0,https://pypi.org/project/deepchecks,23708.0,23708.0,,,,,,,,,,,,2.0,,,,,,,,,,,
352,checklist,marcotcr/checklist,interpretability,,{},15.0,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList.,9,False,checklist,conda-forge/checklist,,,['jupyter'],385.0,385.0,https://pypi.org/project/checklist,3139.0,3318.0,https://anaconda.org/conda-forge/checklist,2021-01-12 20:24:37.883,2025-04-22 14:57:44.390,2025-04-22 14:57:44.390000,12238.0,2.0,,,,,,2.0,,,,,,,,,,,
353,aequitas,dssg/aequitas,interpretability,,{},23.0,,9,False,aequitas,,,,,210.0,210.0,https://pypi.org/project/aequitas,17598.0,17598.0,,,,,,,,,,,,2.0,,,,,,,,,,,
354,PyKEEN,pykeen/pykeen,graph,,{},47.0,,9,False,pykeen,,,,,376.0,376.0,https://pypi.org/project/pykeen,8743.0,8743.0,,,,,,,,,,,,2.0,,,,,,,,,,,
