,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
272,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,{},527.0,Open source library for training and deploying models on Amazon SageMaker.,11,False,sagemaker,conda-forge/sagemaker-python-sdk,,,,,,https://pypi.org/project/sagemaker,19062120.0,19093907.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2020-08-20 11:36:30.719,2026-05-21 10:16:09.524,2026-05-21 10:16:09.524000,2288701.0,225.0,,,,,,3.0,,,,,,,,,,,
273,MedPy,loli/medpy,medical-data,,{},20.0,Medical image processing in Python.,11,False,MedPy,conda-forge/medpy,,,,2945.0,2945.0,https://pypi.org/project/MedPy,30492.0,33537.0,https://anaconda.org/conda-forge/medpy,2021-06-26 05:26:40.356,2026-04-25 10:59:35.660,2026-04-25 10:59:35.660000,188841.0,3.0,,,,,,2.0,,,,,,,,,,,
274,NIPY,nipy/nipy,medical-data,,{},70.0,Neuroimaging in Python FMRI analysis package.,11,False,nipy,conda-forge/nipy,,,,251.0,251.0,https://pypi.org/project/nipy,5474.0,23931.0,https://anaconda.org/conda-forge/nipy,2024-07-26 12:46:26.095,2025-04-22 14:56:38.480,2025-04-22 14:56:38.480000,461437.0,3.0,,,,,,2.0,,,,,,,,,,,
275,FairScale,facebookresearch/fairscale,distributed-ml,,{},77.0,PyTorch extensions for high performance and large scale training.,11,False,fairscale,conda-forge/fairscale,,,['pytorch'],,,https://pypi.org/project/fairscale,534543.0,546580.0,https://anaconda.org/conda-forge/fairscale,2021-11-07 09:02:15.377,2025-04-22 14:58:04.549,2025-04-22 14:58:04.549000,686134.0,9.0,,,,,,2.0,BSD-3-Clause,,,,,,,,,,
276,Prophet,facebook/prophet,time-series-data,,{},196.0,Automatic Forecasting Procedure.,11,False,fbprophet,conda-forge/prophet,,,,24.0,24.0,https://pypi.org/project/fbprophet,24397.0,53079.0,https://anaconda.org/conda-forge/prophet,2021-04-14 22:10:05.951,2026-08-26 20:03:40.165,2026-08-26 20:03:40.165000,1835700.0,13.0,,,,,,2.0,,,,,,,,,,,
277,tsfresh,blue-yonder/tsfresh,time-series-data,,{},103.0,Automatic extraction of relevant features from time series.,11,False,tsfresh,conda-forge/tsfresh,,,['sklearn'],24.0,24.0,https://pypi.org/project/tsfresh,333170.0,354839.0,https://anaconda.org/conda-forge/tsfresh,2020-05-13 05:51:14.110,2026-06-13 13:50:18.940,2026-06-13 13:50:18.940000,1625226.0,18.0,,,,,,2.0,,,,,,,,,,,
278,STUMPY,TDAmeritrade/stumpy,time-series-data,,{},46.0,"STUMPY is a powerful and scalable Python library that computes something called a matrix profile, which can then be..",11,False,stumpy,conda-forge/stumpy,,,,,,https://pypi.org/project/stumpy,457191.0,474488.0,https://anaconda.org/conda-forge/stumpy,2020-06-15 15:52:12.048,2026-02-08 02:09:16.381,2026-02-08 02:09:16.381000,1280007.0,29.0,,,,,,2.0,BSD-3-Clause,,,,-5.0,,,,,,
279,scikit-surprise,NicolasHug/Surprise,recommender-systems,,{},46.0,A Python scikit for building and analyzing recommender systems.,11,False,scikit-surprise,conda-forge/scikit-surprise,,,,24.0,24.0,https://pypi.org/project/scikit-surprise,94439.0,105440.0,https://anaconda.org/conda-forge/scikit-surprise,2020-07-19 15:23:16.043,2026-06-02 08:01:57.981,2026-06-02 08:01:57.981000,803095.0,10.0,,,,,,2.0,,,,,,,,,,,
280,librosa,librosa/librosa,audio,,{},140.0,Python module for audio and music processing.,11,False,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,11027843.0,11052329.0,https://anaconda.org/conda-forge/librosa,2020-07-22 10:27:16.474,2026-08-11 15:54:43.554,2026-08-11 15:54:43.554000,1787538.0,25.0,,,,,,2.0,,,,,,,,,,,
281,audiomentations,iver56/audiomentations,audio,,{},34.0,,11,False,audiomentations,,,,,918.0,918.0,https://pypi.org/project/audiomentations,235084.0,235084.0,,,,,,,,,,,,2.0,,,,,,,,,,,
282,aubio,aubio/aubio,audio,,{},32.0,tools for audio and music analysis and transformation.,11,False,aubio,conda-forge/aubio,,,,597.0,597.0,https://pypi.org/project/aubio,18969.0,40741.0,https://anaconda.org/conda-forge/aubio,2017-03-19 18:06:20.550,2025-04-22 14:56:33.269,2025-04-22 14:56:33.269000,2460284.0,7.0,,,,,,2.0,,,,,,,,,,,
283,tensorflow-probability,tensorflow/probability,probabilistics,,{},512.0,TensorFlow Probability is a library for probabilistic reasoning and statistical analysis in TensorFlow.,11,False,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],5.0,5.0,https://pypi.org/project/tensorflow-probability,1170808.0,1174386.0,https://anaconda.org/conda-forge/tensorflow-probability,2021-02-10 20:08:37.772,2025-11-05 10:36:05.008,2025-11-05 10:36:05.008000,236193.0,20.0,,,,,,3.0,,,,,,,,,,,
284,GPflow,GPflow/GPflow,probabilistics,,{},85.0,Gaussian processes in TensorFlow.,11,False,gpflow,conda-forge/gpflow,,,['tensorflow'],807.0,807.0,https://pypi.org/project/gpflow,44272.0,45473.0,https://anaconda.org/conda-forge/gpflow,2022-02-02 14:43:05.929,2025-04-22 14:56:50.649,2025-04-22 14:56:50.649000,64892.0,7.0,,,,,,3.0,,,,,,,,,,,
285,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,{},145.0,Toolbox for adversarial machine learning.,11,False,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,821.0,821.0,https://pypi.org/project/adversarial-robustness-toolbox,15956.0,17441.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2020-07-24 16:49:13.769,2025-07-07 22:05:57.819,2025-07-07 22:05:57.819000,108420.0,37.0,,,,,,1.0,,,,,,,,,,,
286,Foolbox,bethgelab/foolbox,adversarial,,{},35.0,"Foolbox Native is an adversarial attacks library that works natively with PyTorch, TensorFlow and JAX.",11,False,foolbox,conda-forge/foolbox,,,,778.0,778.0,https://pypi.org/project/foolbox,15422.0,15739.0,https://anaconda.org/conda-forge/foolbox,2020-07-06 12:59:52.009,2025-04-22 14:57:29.383,2025-04-22 14:57:29.383000,23185.0,5.0,,,,,,1.0,,,,,,,,,,,
287,TextAttack,QData/TextAttack,adversarial,,{},74.0,Generating adversarial examples for NLP models.,11,False,textattack,conda-forge/textattack,,,,436.0,436.0,https://pypi.org/project/textattack,41909.0,42100.0,https://anaconda.org/conda-forge/textattack,2020-09-28 19:49:15.208,2025-04-22 14:57:36.874,2025-04-22 14:57:36.874000,13610.0,4.0,,,,,,1.0,,,,,,,,,,,
288,TFX,tensorflow/tfx,tensorflow-utils,,{},199.0,,11,False,tfx,,,,['tensorflow'],1867.0,1867.0,https://pypi.org/project/tfx,22302.0,22302.0,,,,,,,,,,,,2.0,,,,,,,,,,,
289,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,{},90.0,Python module to balance data set using under- and over-sampling.,11,False,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],,,https://pypi.org/project/imbalanced-learn,12012813.0,12024522.0,https://anaconda.org/conda-forge/imbalanced-learn,2020-06-09 15:38:02.306,2026-06-07 21:56:18.335,2026-06-07 21:56:18.335000,866503.0,27.0,,,,,,2.0,,,,,,,,,,,
290,BioPandas,rasbt/biopandas,others,,{},19.0,Molecular Structures in Pandas DataFrames.,11,False,biopandas,conda-forge/biopandas,,,['pandas'],414.0,414.0,https://pypi.org/project/biopandas,36216.0,41606.0,https://anaconda.org/conda-forge/biopandas,2020-08-04 11:39:32.572,2026-08-25 14:54:10.199,2026-08-25 14:54:10.199000,388119.0,13.0,,,,,,2.0,,,,,,,,,,,
291,metricflow,transform-data/metricflow,others,,{},61.0,,11,False,metricflow,,,,,175.0,175.0,https://pypi.org/project/metricflow,8395458.0,8395458.0,,,,,,,,,,,,2.0,,,,,,,,,,,
292,gplearn,trevorstephens/gplearn,others,,{},13.0,"gplearn implements Genetic Programming in Python, with a scikit-learn inspired and compatible API.",11,False,gplearn,conda-forge/gplearn,,,['sklearn'],748.0,748.0,https://pypi.org/project/gplearn,61836.0,62027.0,https://anaconda.org/conda-forge/gplearn,2020-06-18 15:08:16.907,2026-01-07 23:59:23.701,2026-01-07 23:59:23.701000,14146.0,3.0,,,,,,2.0,,,,,,,,,,,
293,carla,carla-simulator/carla,others,,{},203.0,,11,False,carla,,,,,1127.0,1127.0,https://pypi.org/project/carla,23779.0,23779.0,,,,,,,,,,,,2.0,,,,,,,,,,,
294,minisom,JustGlowing/minisom,others,,{},32.0,,11,False,minisom,,,,,941.0,941.0,https://pypi.org/project/minisom,34773.0,34773.0,,,,,,,,,,,,2.0,CC-BY-3.0,,,,,,,,,,
295,Geomstats,geomstats/geomstats,ml-frameworks,,{},101.0,Geometric statistics on manifolds.,10,False,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,164.0,164.0,https://pypi.org/project/geomstats,16487.0,16718.0,https://anaconda.org/conda-forge/geomstats,2022-06-01 11:18:15.215,2025-04-22 14:58:18.165,2025-04-22 14:58:18.165000,11580.0,4.0,,,,,,3.0,,,,,,,,,,,
296,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,{},343.0,Vowpal Wabbit Python package.,10,False,vowpalwabbit,conda-forge/vowpalwabbit,,,,2.0,2.0,https://pypi.org/project/vowpalwabbit,34732.0,42245.0,https://anaconda.org/conda-forge/vowpalwabbit,2020-10-06 12:47:15.817,2025-04-22 14:57:07.942,2025-04-22 14:57:07.942000,525917.0,15.0,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
297,PyFlink,apache/flink,ml-frameworks,,{},2131.0,Apache Flink Python API.,10,False,apache-flink,,,,,24.0,24.0,https://pypi.org/project/apache-flink,225039.0,225039.0,,,,,,,,,,,,3.0,,,,,,,,,,,
298,SciSpacy,allenai/scispacy,nlp,,{},40.0,,10,False,scispacy,,,,,1381.0,1381.0,https://pypi.org/project/scispacy,47993.0,47993.0,,,,,,,,,,,,3.0,,,,,,,,,,,
299,scattertext,JasonKessler/scattertext,nlp,,{},14.0,Beautiful visualizations of how language differs among document types.,10,False,scattertext,conda-forge/scattertext,,,,671.0,671.0,https://pypi.org/project/scattertext,6171.0,8412.0,https://anaconda.org/conda-forge/scattertext,2017-08-25 05:29:58.550,2025-04-22 14:56:39.793,2025-04-22 14:56:39.793000,242085.0,18.0,,,,,,3.0,,,,,,,,,,,
300,OpenNMT,OpenNMT/OpenNMT-py,nlp,,{},191.0,,10,False,OpenNMT-py,,,,['pytorch'],357.0,357.0,https://pypi.org/project/OpenNMT-py,11254.0,11254.0,,,,,,,,,,,,3.0,,,,,,,,,,,
301,YouTokenToMe,vkcom/youtokentome,nlp,,{},8.0,Unsupervised text tokenizer focused on computational efficiency.,10,False,youtokentome,conda-forge/youtokentome,,,,840.0,840.0,https://pypi.org/project/youtokentome,11742.0,14244.0,https://anaconda.org/conda-forge/youtokentome,2021-09-07 10:34:42.701,2025-10-27 19:11:49.313,2025-10-27 19:11:49.313000,147656.0,4.0,,,,,,3.0,,,,,,,,,,,
302,NeMo,NVIDIA/NeMo,nlp,,{},503.0,,10,False,nemo-toolkit,,,,['pytorch'],24.0,24.0,https://pypi.org/project/nemo-toolkit,1019843.0,1019843.0,,,,,,,,,,,,3.0,,,,,,,,,,,
303,PyTextRank,DerwenAI/pytextrank,nlp,,{},19.0,,10,False,pytextrank,,,,,918.0,918.0,https://pypi.org/project/pytextrank,112012.0,112012.0,,,,,,,,,,,,3.0,,,,,,,,,,,
304,Augmentor,mdbloice/Augmentor,image,,{},23.0,,10,False,Augmentor,,,,,969.0,969.0,https://pypi.org/project/Augmentor,9281.0,9281.0,,,,,,,,,,,,3.0,,,,,,,,,,,
305,imageai,OlafenwaMoses/ImageAI,image,,{},19.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,10,False,imageai,conda-forge/imageai,,,,1807.0,1807.0,https://pypi.org/project/imageai,3129.0,3292.0,https://anaconda.org/conda-forge/imageai,2020-07-24 17:05:55.052,2025-04-22 14:57:32.711,2025-04-22 14:57:32.711000,11934.0,2.0,,,,,,3.0,,,,,,,,,,,
306,Norfair,tryolabs/norfair,image,,{},32.0,,10,False,norfair,,,,,369.0,369.0,https://pypi.org/project/norfair,113078.0,113078.0,,,,,,,,,,,,3.0,,,,,,,,,,,
307,lightly,lightly-ai/lightly,image,,{},93.0,,10,False,lightly,,,,['pytorch'],648.0,648.0,https://pypi.org/project/lightly,156371.0,156371.0,,,,,,,,,,,,3.0,,,,,,,,,,,
308,Tesseract,madmaze/pytesseract,ocr,,{},47.0,Python-tesseract is an optical character recognition (OCR) tool for python.,10,False,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,22711028.0,22721898.0,https://anaconda.org/conda-forge/pytesseract,2020-07-25 19:44:39.224,2025-04-22 14:57:07.821,2025-04-22 14:57:07.821000,793555.0,17.0,,,,,,3.0,,,,,,,,,,,
309,UMAP,lmcinnes/umap,data-viz,,{},148.0,Uniform Manifold Approximation and Projection.,10,False,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,6675761.0,6729137.0,https://anaconda.org/conda-forge/umap-learn,2020-06-05 04:42:03.905,2026-04-09 00:32:16.119,2026-04-09 00:32:16.119000,3949874.0,31.0,,,,,,3.0,,,,,,,,,,,
310,PyWaffle,gyli/PyWaffle,data-viz,,{},6.0,A FigureClass of Matplotlib to make waffle chart.,10,False,pywaffle,conda-forge/pywaffle,,,,562.0,562.0,https://pypi.org/project/pywaffle,22078.0,22387.0,https://anaconda.org/conda-forge/pywaffle,2020-10-03 02:41:37.247,2025-04-22 14:56:58.537,2025-04-22 14:56:58.537000,21641.0,5.0,,,,,,3.0,,,,,,,,,,,
311,causalml,uber/causalml,interpretability,,{},84.0,,10,False,causalml,,,,,335.0,335.0,https://pypi.org/project/causalml,91516.0,91516.0,,,,,,,,,,,,2.0,,,,,,,,,,,
312,fairlearn,fairlearn/fairlearn,interpretability,,{},124.0,Simple and easy fairness assessment and unfairness mitigation.,10,False,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,185705.0,186708.0,https://anaconda.org/conda-forge/fairlearn,2020-11-11 16:56:32.994,2026-06-08 10:56:38.371,2026-06-08 10:56:38.371000,69232.0,16.0,,,,,,2.0,,,,,,,,,,,
313,Alibi,SeldonIO/alibi,interpretability,,{},25.0,,10,False,alibi,,,,,861.0,861.0,https://pypi.org/project/alibi,14694.0,14694.0,,,,,,,,,,,,2.0,,,,,,,,,,,
314,Alphalens,quantopian/alphalens,financial-data,,{},26.0,Performance analysis of predictive (alpha) stock factors.,10,False,alphalens,conda-forge/alphalens,,,,761.0,761.0,https://pypi.org/project/alphalens,1596.0,1938.0,https://anaconda.org/conda-forge/alphalens,2018-02-16 18:31:40.483,2025-04-22 14:56:47.205,2025-04-22 14:56:47.205000,34947.0,3.0,,,,,,3.0,,,,,,,,,,,
315,stockstats,jealous/stockstats,financial-data,,{},12.0,,10,False,stockstats,,,,,1445.0,1445.0,https://pypi.org/project/stockstats,200621.0,200621.0,,,,,,,,,,,,3.0,,,,,,,,,,,
316,AutoKeras,keras-team/autokeras,hyperopt,,{},148.0,,10,False,autokeras,,,,['tensorflow'],947.0,947.0,https://pypi.org/project/autokeras,10529.0,10529.0,,,,,,,,,,,,3.0,,,,,,,,,,,
317,mljar-supervised,mljar/mljar-supervised,hyperopt,,{},30.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,10,False,mljar-supervised,conda-forge/mljar-supervised,,,,176.0,176.0,https://pypi.org/project/mljar-supervised,8557.0,9755.0,https://anaconda.org/conda-forge/mljar-supervised,2021-06-09 11:24:39.196,2026-05-29 16:26:31.878,2026-05-29 16:26:31.878000,74307.0,29.0,,,,,,3.0,,,,,,,,,,,
318,auto-sklearn,automl/auto-sklearn,hyperopt,,{},89.0,Automated machine learning.,10,False,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],769.0,769.0,https://pypi.org/project/auto-sklearn,5480.0,6159.0,https://anaconda.org/conda-forge/auto-sklearn,2021-04-05 18:05:48.879,2025-04-22 14:57:49.654,2025-04-22 14:57:49.654000,43490.0,11.0,,,,,,3.0,,,,,,,,,,,
319,Acme,deepmind/acme,reinforcement-learning,,{},91.0,A Python library for Reinforcement Learning.,10,False,dm-acme,conda-forge/dm-acme,,,['tensorflow'],321.0,321.0,https://pypi.org/project/dm-acme,1878.0,2134.0,https://anaconda.org/conda-forge/dm-acme,2020-11-19 20:50:22.810,2025-04-22 14:57:40.447,2025-04-22 14:57:40.447000,17690.0,5.0,,,,,,2.0,,,,,,,,,,,
320,MNE,mne-tools/mne-python,medical-data,,{},461.0,MNE-Python is a software for MEG and EEG data analysis.,10,False,mne,conda-forge/mne,,,,,,https://pypi.org/project/mne,461827.0,473332.0,https://anaconda.org/conda-forge/mne,2020-05-19 23:08:48.350,2026-04-20 20:38:15.777,2026-04-20 20:38:15.777000,862892.0,69.0,,,,,,3.0,,,,,,,,,,,
321,petastorm,uber/petastorm,distributed-ml,,{},52.0,,10,False,petastorm,,,,,421.0,421.0,https://pypi.org/project/petastorm,177375.0,177375.0,,,,,,,,,,,,2.0,,,,,,,,,,,
322,Darts,unit8co/darts,time-series-data,,{},164.0,A python library for user-friendly forecasting and anomaly detection on time series.,10,False,u8darts,conda-forge/u8darts-all,unit8/darts,,,,,https://pypi.org/project/u8darts,86987.0,89063.0,https://anaconda.org/conda-forge/u8darts-all,2021-07-30 09:48:56.369,2026-07-20 14:21:54.140,2026-07-20 14:21:54.140000,122900.0,47.0,https://hub.docker.com/r/unit8/darts,2026-07-20 10:26:36.528437,,,3806.0,2.0,,,,,,,,,,,
323,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,{},36.0,,10,False,skforecast,,,,['sklearn'],505.0,505.0,https://pypi.org/project/skforecast,150341.0,150341.0,,,,,,,,,,,,2.0,,,,,,,,,,,
324,torchrec,pytorch/torchrec,recommender-systems,,{},499.0,,10,False,torchrec,,,,,280.0,280.0,https://pypi.org/project/torchrec,19129.0,19129.0,,,,,,,,,,,,2.0,,,,,,,,,,,
325,espnet,espnet/espnet,audio,,{},566.0,,10,False,espnet,,,,,504.0,504.0,https://pypi.org/project/espnet,28418.0,28418.0,,,,,,,,,,,,3.0,,,,,,,,,,,
326,python_speech_features,jameslyons/python_speech_features,audio,,{},19.0,,10,False,python_speech_features,,,,,1124.0,1124.0,https://pypi.org/project/python_speech_features,97665.0,97665.0,,,,,,,,,,,,3.0,,,,,,,,,,,
327,DeepSpeech,mozilla/DeepSpeech,audio,,{},163.0,A library for running inference on a DeepSpeech model.,10,False,deepspeech,conda-forge/deepspeech,,,['tensorflow'],547.0,547.0,https://pypi.org/project/deepspeech,3036.0,3114.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:01.146,2025-04-22 14:57:58.207,2025-04-22 14:57:58.207000,4788.0,1.0,,,,,,3.0,,,,,,,,,,,
328,Porcupine,Picovoice/Porcupine,audio,,{},45.0,,10,False,pvporcupine,,,,,56.0,56.0,https://pypi.org/project/pvporcupine,1222720.0,1222720.0,,,,,,,,,,,,3.0,,,,,,,,,,,
329,Pyro,pyro-ppl/pyro,probabilistics,,{},163.0,A Python library for probabilistic modeling and inference.,10,False,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,1290024.0,1295579.0,https://anaconda.org/conda-forge/pyro-ppl,2021-03-05 15:30:58.525,2025-04-22 14:57:47.967,2025-04-22 14:57:47.967000,361082.0,11.0,,,,,,3.0,,,,,,,,,,,
330,CleverHans,cleverhans-lab/cleverhans,adversarial,,{},131.0,"This repository contains the source code for CleverHans, a Python library to benchmark machine learning systems..",10,False,cleverhans,conda-forge/cleverhans,,,['tensorflow'],845.0,845.0,https://pypi.org/project/cleverhans,1021.0,1213.0,https://anaconda.org/conda-forge/cleverhans,2020-06-24 23:14:07.928,2025-04-22 14:57:28.932,2025-04-22 14:57:28.932000,14237.0,3.0,,,,,,3.0,,,,,,,,,,,
331,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,{},87.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes.,10,False,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],323.0,323.0,https://pypi.org/project/lightning-flash,1735.0,2431.0,https://anaconda.org/conda-forge/lightning-flash,2021-08-24 20:02:16.116,2025-04-22 14:57:59.303,2025-04-22 14:57:59.303000,41796.0,14.0,,,,,,2.0,,,,,,,,,,,
332,detecto,alankbi/detecto,pytorch-utils,,{},12.0,Build fully-functioning computer vision models with PyTorch.,10,False,detecto,conda-forge/detecto,,,['pytorch'],196.0,196.0,https://pypi.org/project/detecto,11149.0,11310.0,https://anaconda.org/conda-forge/detecto,2021-06-09 14:10:48.390,2025-04-22 14:57:54.494,2025-04-22 14:57:54.494000,10029.0,2.0,,,,,,2.0,,,,,,,,,,,
333,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,{},28.0,,10,False,scikit-multilearn,,,,['sklearn'],2217.0,2217.0,https://pypi.org/project/scikit-multilearn,48581.0,48581.0,,,,,,,,,,,,3.0,,,,,,,,,,,
334,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,{},25.0,Python implementations of metric learning algorithms.,10,False,metric-learn,conda-forge/metric-learn,,,['sklearn'],506.0,506.0,https://pypi.org/project/metric-learn,6218.0,6511.0,https://anaconda.org/conda-forge/metric-learn,2020-07-01 11:28:55.023,2025-04-22 14:57:23.763,2025-04-22 14:57:23.763000,21400.0,4.0,,,,,,3.0,,,,,,,,,,,
335,alibi-detect,SeldonIO/alibi-detect,others,,{},28.0,,10,False,alibi-detect,,,,,652.0,652.0,https://pypi.org/project/alibi-detect,70366.0,70366.0,,,,,,,,,,,,3.0,,,,,,,,,,,
336,anomalib,openvinotoolkit/anomalib,ml-frameworks,,{},121.0,,9,False,anomalib,,,,,223.0,223.0,https://pypi.org/project/anomalib,36696.0,36696.0,,,,,,,,,,,,3.0,,,,,,,,,,,
337,Aesara,aesara-devs/aesara,ml-frameworks,,{},595.0,An optimizing compiler for evaluating mathematical expressions.,9,False,aesara,conda-forge/aesara,,,,,,https://pypi.org/project/aesara,39798.0,72264.0,https://anaconda.org/conda-forge/aesara,2021-02-13 08:34:03.335,2025-04-22 14:57:46.430,2025-04-22 14:57:46.430000,2142787.0,72.0,,,,,,3.0,,,,,,,,,,,
338,Ludwig,ludwig-ai/ludwig,ml-frameworks,,{},160.0,,9,False,ludwig,,,,['tensorflow'],367.0,367.0,https://pypi.org/project/ludwig,2075.0,2075.0,,,,,,,,,,,,3.0,,,,,4.0,,,,,,
339,mlpack,mlpack/mlpack,ml-frameworks,,{},341.0,"mlpack: a fast, header-only machine learning library.",9,False,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,2036.0,9007.0,https://anaconda.org/conda-forge/mlpack,2020-06-19 07:49:40.555,2026-06-20 14:06:36.438,2026-06-20 14:06:36.438000,515897.0,17.0,,,,,,3.0,,,,,,,,,,,
340,sense2vec,explosion/sense2vec,nlp,,{},20.0,word2vec with NLP-specific tokens.,9,False,sense2vec,conda-forge/sense2vec,,,,474.0,474.0,https://pypi.org/project/sense2vec,2270.0,3608.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:11:50.060,2025-04-22 14:57:12.924,2025-04-22 14:57:12.924000,81619.0,3.0,,,,,,3.0,,,,,,,,,,,
341,adapters,Adapter-Hub/adapters,nlp,,{},18.0,,9,False,adapters,,,,['huggingface'],288.0,288.0,https://pypi.org/project/adapters,66168.0,66168.0,,,,,,,,,,,,3.0,,,,,,,,,,,
342,PaddleSeg,PaddlePaddle/PaddleSeg,image,,{},131.0,,9,False,paddleseg,,,,['paddle'],1496.0,1496.0,https://pypi.org/project/paddleseg,1766.0,1766.0,,,,,,,,,,,,3.0,,,,,,,,,,,
343,opencv-python,opencv/opencv-python,image,,{},62.0,,9,False,opencv-python,,,,,,,https://pypi.org/project/opencv-python,51954868.0,51954868.0,,,,,,,,,,,,3.0,,,,,,,,,,,
344,keras-ocr,faustomorales/keras-ocr,ocr,,{},19.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,9,False,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],720.0,720.0,https://pypi.org/project/keras-ocr,18512.0,18519.0,https://anaconda.org/anaconda/keras-ocr,2020-11-13 22:43:29.643,2025-04-22 15:32:32.089,2025-04-22 15:32:32.089000,508.0,1.0,,,,,,3.0,,,,,,,,,,,
345,Chartify,spotify/chartify,data-viz,,{},27.0,Python library to make plotting simpler for data scientists.,9,False,chartify,conda-forge/chartify,,,,86.0,86.0,https://pypi.org/project/chartify,2041.0,2536.0,https://anaconda.org/conda-forge/chartify,2018-11-26 21:34:46.186,2025-04-22 14:56:57.373,2025-04-22 14:56:57.373000,46086.0,10.0,,,,,,3.0,,,,,,,,,,,
346,lets-plot,JetBrains/lets-plot,data-viz,,{},23.0,,9,False,lets-plot,,,,,215.0,215.0,https://pypi.org/project/lets-plot,53000.0,53000.0,,,,,,,,,,,,3.0,,,,,,,,,,,
347,PandasGUI,adamerose/pandasgui,data-viz,,{},15.0,A GUI for Pandas DataFrames.,9,False,pandasgui,conda-forge/pandasgui,,,['pandas'],534.0,534.0,https://pypi.org/project/pandasgui,2762.0,3460.0,https://anaconda.org/conda-forge/pandasgui,2021-01-27 21:17:12.748,2025-04-22 14:57:45.598,2025-04-22 14:57:45.598000,46822.0,2.0,,,,,,3.0,,,,,,,,,,,
348,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,{},113.0,A suite of visual analysis and diagnostic tools for machine learning.,9,False,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,526375.0,527966.0,https://anaconda.org/conda-forge/yellowbrick,2020-08-07 07:09:40.588,2025-04-22 14:57:33.497,2025-04-22 14:57:33.497000,114596.0,6.0,,,,,,2.0,,,,,,,,,,,
349,shapash,MAIF/shapash,interpretability,,{},49.0,,9,False,shapash,,,,['jupyter'],202.0,202.0,https://pypi.org/project/shapash,8536.0,8536.0,,,,,,,,,,,,2.0,,,,,,,,,,,
350,Deep Checks,deepchecks/deepchecks,interpretability,,{},56.0,,9,False,deepchecks,,,,,556.0,556.0,https://pypi.org/project/deepchecks,25746.0,25746.0,,,,,,,,,,,,2.0,,,,,,,,,,,
351,checklist,marcotcr/checklist,interpretability,,{},15.0,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList.,9,False,checklist,conda-forge/checklist,,,['jupyter'],385.0,385.0,https://pypi.org/project/checklist,7040.0,7221.0,https://anaconda.org/conda-forge/checklist,2021-01-12 20:24:37.883,2025-04-22 14:57:44.390,2025-04-22 14:57:44.390000,12183.0,2.0,,,,,,2.0,,,,,,,,,,,
352,aequitas,dssg/aequitas,interpretability,,{},23.0,,9,False,aequitas,,,,,210.0,210.0,https://pypi.org/project/aequitas,17996.0,17996.0,,,,,,,,,,,,2.0,,,,,,,,,,,
