,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,helm_id,recent_commit_count,updated_github_id,maven_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
189,SDV,sdv-dev/SDV,tabular,,{},51.0,"Synthetic Data Generation for tabular, relational and time series data.",14,False,sdv,conda-forge/sdv,,,,2021-12-01 17:23:52.352,2026-09-06 18:49:28.818000,,,,,,,,,,,,76834.0,78.0,917.0,917.0,https://pypi.org/project/sdv,74930.0,https://anaconda.org/conda-forge/sdv,2026-09-06 18:49:28.818,108538.0,1.0,,,,,,,,,,,,,,,,,,
190,tslearn,tslearn-team/tslearn,time-series-data,,{},55.0,A machine learning toolkit dedicated to time-series data.,14,False,tslearn,conda-forge/tslearn,['sklearn'],,,2020-06-15 20:45:09.304,2026-07-03 08:42:17.384000,,,,,,,,,,,,247212.0,30.0,2013.0,2013.0,https://pypi.org/project/tslearn,219493.0,https://anaconda.org/conda-forge/tslearn,2026-07-03 08:42:17.384,2078952.0,2.0,,,,,,,,,,,,,,,,,,
191,GluonTS,awslabs/gluon-ts,time-series-data,,{},119.0,"GluonTS is a Python toolkit for probabilistic time series modeling, built around Apache MXNet (incubating).",14,False,gluonts,anaconda/gluonts,['pytorch'],,,2021-10-14 12:53:05.194,2026-09-02 15:53:58.150000,,,,,,,,,,,,390111.0,6.0,1697.0,1697.0,https://pypi.org/project/gluonts,390017.0,https://anaconda.org/anaconda/gluonts,2026-09-02 15:53:58.150,5549.0,2.0,,,,,,,,,,,,,,,,,,
192,Coqui TTS,coqui-ai/TTS,audio,,{},166.0,Deep learning for Text to Speech by Coqui.,14,False,tts,conda-forge/tts,"['pytorch', 'tensorflow']",,,2021-10-18 17:44:58.974,2025-04-22 14:58:02.848000,,,,,,,,,,,,79108.0,4.0,3807.0,3807.0,https://pypi.org/project/tts,78439.0,https://anaconda.org/conda-forge/tts,2025-04-22 14:58:02.848,39481.0,1.0,,,,,,,,,,,,,,,,,,
193,speechbrain,speechbrain/speechbrain,audio,,{},283.0,,14,False,speechbrain,,['pytorch'],,,,,,,,,,,,,,,,1090131.0,,4416.0,4416.0,https://pypi.org/project/speechbrain,1090131.0,,,,1.0,,,,,,,,,,,,,,,,,,
194,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,{},372.0,"Client library to download and publish models, datasets and other repos on the huggingface.co hub.",14,False,huggingface_hub,conda-forge/huggingface_hub,,,,2021-02-12 21:11:22.751,2026-09-10 14:14:23.060000,,,,,,,,,,,,355745664.0,173.0,,,https://pypi.org/project/huggingface_hub,355636478.0,https://anaconda.org/conda-forge/huggingface_hub,2026-09-10 14:14:23.060,7315507.0,2.0,,,,,,,,,,,,,,,,,,
195,gpustat,wookayin/gpustat,gpu-utilities,,{},17.0,A simple command-line utility for querying and monitoring GPU status.,14,False,gpustat,conda-forge/gpustat,,,,2020-11-24 19:59:02.801,2025-04-22 14:57:03.401000,,,,,,,,,,,,1289594.0,5.0,8242.0,8242.0,https://pypi.org/project/gpustat,1284626.0,https://anaconda.org/conda-forge/gpustat,2025-04-22 14:57:03.401,347764.0,2.0,,,,,,,,,,,,,,,,,,
196,PyCUDA,inducer/pycuda,gpu-utilities,,{},84.0,Python wrapper for CUDA.,14,False,pycuda,conda-forge/pycuda,,,,2021-03-24 21:15:24.222,2025-10-27 15:24:05.554000,,,,,,,,,,,,116393.0,9.0,4139.0,4139.0,https://pypi.org/project/pycuda,94215.0,https://anaconda.org/conda-forge/pycuda,2025-10-27 15:24:05.554,1463764.0,2.0,,,,,,,,,,,,,,,,,,
197,emcee,dfm/emcee,probabilistics,,{},78.0,The Python ensemble sampling toolkit for MCMC.,14,False,emcee,conda-forge/emcee,,,,2021-06-27 13:53:55.745,2025-04-22 14:56:23.732000,,,,,,,,,,,,1138229.0,12.0,3463.0,3463.0,https://pypi.org/project/emcee,1124859.0,https://anaconda.org/conda-forge/emcee,2025-04-22 14:56:23.732,842346.0,2.0,,,,,,,,,,,,,,,,,,
198,PyStan,stan-dev/pystan,probabilistics,,{},14.0,"Python interface to Stan, a package for Bayesian inference.",14,False,pystan,conda-forge/pystan,,,,2020-08-25 22:10:44.292,2025-04-22 14:56:33.006000,,,,,,,,,,,,975568.0,13.0,10632.0,10632.0,https://pypi.org/project/pystan,926047.0,https://anaconda.org/conda-forge/pystan,2025-04-22 14:56:33.006,3615065.0,2.0,,,,,,,,,,,,,,,,,,
199,pingouin,raphaelvallat/pingouin,probabilistics,,{},51.0,Pingouin is an open-source statistical package written in Python 3 and based mostly on Pandas and NumPy.,14,False,pingouin,conda-forge/pingouin,,,,2020-06-15 06:04:02.429,2026-03-28 17:04:20.161000,,,,,,,,,,,,554166.0,30.0,3587.0,3587.0,https://pypi.org/project/pingouin,550952.0,https://anaconda.org/conda-forge/pingouin,2026-03-28 17:04:20.161,241079.0,2.0,,,,,,,,,,,,,,,,,,
200,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,{},45.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",14,False,pytorch-metric-learning,metric-learning/pytorch-metric-learning,['pytorch'],,,2020-01-15 21:48:23.571,2025-03-25 16:28:35.582000,,,,,,,,,,,,2364766.0,54.0,3287.0,3287.0,https://pypi.org/project/pytorch-metric-learning,2364593.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2025-03-25 16:28:35.582,13904.0,2.0,,,,,,,,,,,,,,,,,,
201,scikit-survival,sebp/scikit-survival,sklearn-utils,,{},26.0,Survival analysis built on top of scikit-learn.,14,False,scikit-survival,conda-forge/scikit-survival,['sklearn'],,,2021-11-09 12:11:50.632,2026-07-05 12:16:19.854000,,,,,,,,,,,,207999.0,19.0,1035.0,1035.0,https://pypi.org/project/scikit-survival,201090.0,https://anaconda.org/conda-forge/scikit-survival,2026-07-05 12:16:19.854,400769.0,2.0,,,,,,,,,,,,,,,,,,
202,Feature Engine,feature-engine/feature_engine,others,,{},69.0,Feature engineering and selection package with Scikit-learns fit and transform functionality.,14,False,feature_engine,conda-forge/feature_engine,,,,2020-08-06 19:43:35.639,2026-02-28 00:54:25.851000,,,,,,,,,,,,228247.0,26.0,3930.0,3930.0,https://pypi.org/project/feature_engine,226887.0,https://anaconda.org/conda-forge/feature_engine,2026-02-28 00:54:25.851,99294.0,1.0,,,,,,,,,,,,,,,,,,
203,PennyLane,PennyLaneAI/PennyLane,others,,{},230.0,PennyLane is a Python quantum machine learning library by Xanadu Inc.,14,False,pennylane,conda-forge/pennylane,,,,2021-11-24 17:17:59.313,2025-04-22 14:58:05.852000,,,,,,,,,,,,242467.0,19.0,2190.0,2190.0,https://pypi.org/project/pennylane,234604.0,https://anaconda.org/conda-forge/pennylane,2025-04-22 14:58:05.852,456082.0,1.0,,,,,,,,,,,,,,,,,,
204,pyjanitor,pyjanitor-devs/pyjanitor,others,,{},128.0,Tools for cleaning pandas DataFrames.,14,False,pyjanitor,conda-forge/pyjanitor,,,,2020-05-18 15:23:06.586,2026-09-03 18:18:16.216000,,,,,,,,,,,,233886.0,82.0,1022.0,1022.0,https://pypi.org/project/pyjanitor,228469.0,https://anaconda.org/conda-forge/pyjanitor,2026-09-03 18:18:16.216,411712.0,1.0,,,,,,,,,,,,,,,,,,
205,Datasette,simonw/datasette,others,,{},95.0,An open source multi-tool for exploring and publishing data.,14,False,datasette,conda-forge/datasette,,,,2021-04-21 16:46:59.352,2026-08-09 22:33:07.062000,,,,,,,,,,,,188724.0,33.0,1829.0,1829.0,https://pypi.org/project/datasette,187273.0,https://anaconda.org/conda-forge/datasette,2026-08-09 22:33:07.062,94316.0,1.0,,,,,,,,,,,,,,,,datasette,,
206,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,9.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",13,False,rliable,,,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-08-12 20:48:27.000000,2024-08-12 20:48:27,72.0,53.0,,11.0,5.0,17.0,878.0,,,,6229.0,,,,https://pypi.org/project/rliable,6229.0,,,,2.0,,,,,,,,,,,,,,,,,,
207,AutoGluon,autogluon/autogluon,hyperopt,,{},166.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",13,False,autogluon,,"['pytorch', 'sklearn']",,,,2025-06-16 23:01:47.182920,,,,,,,,20.0,,,,708703.0,,1301.0,1301.0,https://pypi.org/project/autogluon,708703.0,,,,2.0,,autogluon/autogluon,https://hub.docker.com/r/autogluon/autogluon,2025-06-16 23:01:47.182920,20.0,26332.0,,,,,,https://auto.gluon.ai,,,,,,
208,skorch,skorch-dev/skorch,ml-frameworks,,{},76.0,A scikit-learn compatible neural network library that wraps pytorch.,13,False,skorch,conda-forge/skorch,"['pytorch', 'sklearn']",,,2020-09-19 04:12:05.913,2026-05-20 05:57:04.606000,,,,,,,,,,,,111994.0,18.0,1817.0,1817.0,https://pypi.org/project/skorch,100187.0,https://anaconda.org/conda-forge/skorch,2026-05-20 05:57:04.606,850137.0,3.0,,,,,,,,,,,,,,,,,,
209,textacy,chartbeat-labs/textacy,nlp,,{},35.0,"NLP, before and after spaCy.",13,False,textacy,conda-forge/textacy,,,,2017-05-12 21:55:59.675,2025-04-22 14:56:36.813000,,,,,,,,,,,,88868.0,12.0,2090.0,2090.0,https://pypi.org/project/textacy,86102.0,https://anaconda.org/conda-forge/textacy,2025-04-22 14:56:36.813,309879.0,2.0,,,,,,,,,,,,,,,,,,
210,nlpaug,makcedward/nlpaug,nlp,,{},34.0,Natrual language processing data Augmentation library.,13,False,nlpaug,conda-forge/nlpaug,,,,2021-06-28 02:58:38.053,2025-04-22 14:57:56.135000,,,,,,,,,,,,146412.0,7.0,1899.0,1899.0,https://pypi.org/project/nlpaug,145496.0,https://anaconda.org/conda-forge/nlpaug,2025-04-22 14:57:56.135,57726.0,2.0,,,,,,,,,,,,,,,,,,
211,spacy-transformers,explosion/spacy-transformers,nlp,,{},24.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",13,False,spacy-transformers,conda-forge/spacy-transformers,['spacy'],,,2021-11-18 17:41:04.018,2026-03-24 13:10:30.640000,,,,,,,,,,,,263081.0,22.0,2429.0,2429.0,https://pypi.org/project/spacy-transformers,259775.0,https://anaconda.org/conda-forge/spacy-transformers,2026-03-24 13:10:30.640,191748.0,2.0,,,,,,,,,,,,,,,,,,
212,haystack,deepset-ai/haystack,agents,,{},450.0,,13,False,haystack-ai,,,,,,,,,,,,,,,,,,698749.0,,1841.0,1841.0,https://pypi.org/project/haystack-ai,698749.0,,,,3.0,,,,,,,,,,,,,,,,,,
213,agno,agno-agi/agno,agents,,{},556.0,,13,False,agno,,,,,,,,,,,,,,,,,,2063587.0,,3143.0,3143.0,https://pypi.org/project/agno,2063587.0,,,,3.0,,,,,,,,,,,,,,,,,,
214,Pillow-SIMD,uploadcare/pillow-simd,image,,{},501.0,,13,False,pillow-simd,,,,PIL,,,,,,,,,,,,,,74924.0,,1151.0,1151.0,https://pypi.org/project/pillow-simd,74924.0,,,,2.0,,,,,,,,,,,,,,,,,,
215,mahotas,luispedro/mahotas,image,,{},35.0,Mahotas: Computer Vision Library.,13,False,mahotas,conda-forge/mahotas,,,,2020-06-12 13:41:17.109,2025-10-21 21:07:30.102000,,,,,,,,,,,,68562.0,14.0,1593.0,1593.0,https://pypi.org/project/mahotas,50655.0,https://anaconda.org/conda-forge/mahotas,2025-10-21 21:07:30.102,1343080.0,2.0,,,,,,,,,,,,,,,,,,
216,detectron2,facebookresearch/detectron2,image,,{},287.0,Detectron2 is FAIRs next-generation platform for object detection and segmentation.,13,False,detectron2,conda-forge/detectron2,['pytorch'],,,2020-07-09 13:12:53.248,2026-06-18 17:18:26.312000,,,,,,,,,,,,15346.0,9.0,2648.0,2648.0,https://pypi.org/project/detectron2,,https://anaconda.org/conda-forge/detectron2,2026-06-18 17:18:26.312,1135669.0,2.0,,,,,,,,,,,,,,,,,,
217,MMDetection,open-mmlab/mmdetection,image,,{},453.0,,13,False,mmdet,,['pytorch'],,,,,,,,,,,,,,,,187881.0,,4144.0,4144.0,https://pypi.org/project/mmdet,187881.0,,,,2.0,,,,,,,,,,,,,,,,,,
218,Face Recognition,ageitgey/face_recognition,image,,{},55.0,Recognize faces from Python or from the command line.,13,False,face_recognition,conda-forge/face_recognition,['pytorch'],,,2020-09-14 16:50:56.246,2025-04-22 14:57:35.730000,,,,,,,,,,,,144320.0,1.0,5678.0,5678.0,https://pypi.org/project/face_recognition,143685.0,https://anaconda.org/conda-forge/face_recognition,2025-04-22 14:57:35.730,45762.0,2.0,,,,,,,,,,,,,,,,,,
219,InsightFace,deepinsight/insightface,image,,{},67.0,,13,False,insightface,,['mxnet'],,,,,,,,,,,,,,,,956233.0,,5353.0,5353.0,https://pypi.org/project/insightface,956233.0,,,,2.0,,,,,,,,,,,,,,,,,,
220,tesserocr,sirfz/tesserocr,ocr,,{},35.0,"A simple, Pillow-friendly, Python wrapper around tesseract-ocr API using Cython.",13,False,tesserocr,conda-forge/tesserocr,,,,2020-07-10 15:30:26.694,2025-04-22 14:57:14.353000,,,,,,,,,,,,432055.0,6.0,1475.0,1475.0,https://pypi.org/project/tesserocr,426875.0,https://anaconda.org/conda-forge/tesserocr,2025-04-22 14:57:14.353,383369.0,2.0,,,,,,,,,,,,,,,,,,
221,D-Tale,man-group/dtale,data-viz,,{},33.0,D-Tale is the combination of a Flask back-end and a React front-end to bring you an easy way to view & analyze Pandas..,13,False,dtale,conda-forge/dtale,"['pandas', 'jupyter']",,LGPL-2.1,2020-05-31 14:48:59.449,2026-04-01 13:43:46.846000,,,,,,,,,,,,47832.0,160.0,1540.0,1540.0,https://pypi.org/project/dtale,39870.0,https://anaconda.org/conda-forge/dtale,2026-04-01 13:43:46.846,605113.0,2.0,,,,,,,,,,,,,,,,,,
222,pyvis,WestHealth/pyvis,data-viz,,{},32.0,,13,False,pyvis,,,,,,,,,,,,,,,,,,1785210.0,,12724.0,12724.0,https://pypi.org/project/pyvis,1785210.0,,,,2.0,,,,,,,,,,,,,,,,,,
223,Perspective,finos/perspective,data-viz,,{},104.0,Streaming pivot visualization via WebAssembly.,13,False,perspective-python,conda-forge/perspective,['jupyter'],,,2020-06-07 15:10:08.248,2026-09-10 02:46:57.187000,,,,,,,,,,,,83871.0,93.0,216.0,216.0,https://pypi.org/project/perspective-python,42286.0,https://anaconda.org/conda-forge/perspective,2026-09-10 02:46:57.187,3095407.0,2.0,,,,,,,,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,313.0,,,
224,pyecharts,pyecharts/pyecharts,data-viz,,{},45.0,,13,False,pyecharts,,['jupyter'],,,,,,,,,,,,,,,,860085.0,,5702.0,5702.0,https://pypi.org/project/pyecharts,860085.0,,,,2.0,,,,,,,,,,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,,,,,,
225,scikit-plot,reiinakano/scikit-plot,interpretability,,{},13.0,An intuitive library to add plotting functionality to scikit-learn objects.,13,False,scikit-plot,conda-forge/scikit-plot,['sklearn'],,,2017-07-28 13:12:37.676,2025-04-22 14:56:38.875000,,,,,,,,,,,,351837.0,6.0,6608.0,6608.0,https://pypi.org/project/scikit-plot,346543.0,https://anaconda.org/conda-forge/scikit-plot,2025-04-22 14:56:38.875,582343.0,2.0,,,,,,,,,,,,,,,,,,
226,dgl,dmlc/dgl,graph,,{},298.0,,13,False,dgl,,,,,,,,,,,,,,,,,,112646.0,,4269.0,4269.0,https://pypi.org/project/dgl,112646.0,,,,2.0,,,,,,,,,,,,,,,,,,
227,ogb,snap-stanford/ogb,graph,,{},32.0,Open Graph Benchmark.,13,False,ogb,conda-forge/ogb,,,,2020-09-02 17:22:47.382,2025-04-22 14:57:35.121000,,,,,,,,,,,,76160.0,11.0,2803.0,2803.0,https://pypi.org/project/ogb,75040.0,https://anaconda.org/conda-forge/ogb,2025-04-22 14:57:35.121,80688.0,2.0,,,,,,,,,,,,,,,,,,
228,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,{},58.0,,13,False,bayesian-optimization,,,,,,,,,,,,,,,,,,685836.0,,4245.0,4245.0,https://pypi.org/project/bayesian-optimization,685836.0,,,,2.0,,,,,,,,,,,,,,,,,,
229,nevergrad,facebookresearch/nevergrad,hyperopt,,{},59.0,A Python toolbox for performing gradient-free optimization.,13,False,nevergrad,conda-forge/nevergrad,,,,2020-05-26 12:59:59.482,2025-04-22 14:57:24.222000,,,,,,,,,,,,412291.0,15.0,1256.0,1256.0,https://pypi.org/project/nevergrad,411271.0,https://anaconda.org/conda-forge/nevergrad,2025-04-22 14:57:24.222,77562.0,2.0,,,,,,,,,,,,,,,,,,
230,featuretools,alteryx/featuretools,hyperopt,,{},75.0,a framework for automated feature engineering.,13,False,featuretools,conda-forge/featuretools,,,,2020-06-04 23:17:05.307,2025-04-22 14:56:57.460000,,,,,,,,,,,,115245.0,77.0,2170.0,2170.0,https://pypi.org/project/featuretools,110961.0,https://anaconda.org/conda-forge/featuretools,2025-04-22 14:56:57.460,321356.0,2.0,,,,,,,,,,,,,,,,,,
231,aim,aimhubio/aim,ml-experiments,,{},82.0,"A super-easy way to record, search and compare 1000s of ML training runs.",13,False,aim,conda-forge/aim,,,,2021-07-07 13:38:09.942,2026-02-02 15:43:00.878000,,,,,,,,,,,,97003.0,12.0,1239.0,1239.0,https://pypi.org/project/aim,93957.0,https://anaconda.org/conda-forge/aim,2026-02-02 15:43:00.878,188910.0,2.0,,,,,,,,,,,,,,,,,,
232,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,{},45.0,Biosignals classification with Riemannian Geometry.,13,False,pyriemann,conda-forge/pyriemann,['sklearn'],,,2022-06-08 12:07:57.776,2026-07-21 00:00:13.884000,,,,,,,,,,,,62423.0,11.0,517.0,517.0,https://pypi.org/project/pyriemann,61916.0,https://anaconda.org/conda-forge/pyriemann,2026-07-21 00:00:13.884,25900.0,3.0,,,,,,,,,,,,https://pyriemann.readthedocs.io/en/latest/,,,,,,
233,dask-ml,dask/dask-ml,distributed-ml,,{},82.0,Distributed and parallel machine learning using dask.,13,False,dask-ml,conda-forge/dask-ml,,,,2020-05-26 20:29:09.888,2025-04-22 14:56:42.913000,,,,,,,,,,,,80176.0,31.0,1356.0,1356.0,https://pypi.org/project/dask-ml,62207.0,https://anaconda.org/conda-forge/dask-ml,2025-04-22 14:56:42.913,1365650.0,3.0,,,,,,,,,,,,,,,,,,
234,implicit,benfred/implicit,recommender-systems,,{},37.0,Fast Python Collaborative Filtering for Implicit Datasets.,13,False,implicit,conda-forge/implicit,,,,2020-09-15 03:41:22.783,2026-05-14 22:07:46.291000,,,,,,,,,,,,320218.0,18.0,2027.0,2027.0,https://pypi.org/project/implicit,291162.0,https://anaconda.org/conda-forge/implicit,2026-05-14 22:07:46.291,2092060.0,1.0,,,,,,,,,,,,,,,,,,
235,SpeechRecognition,Uberi/speech_recognition,audio,,{},62.0,"Library for performing speech recognition, with support for several engines and APIs, online and offline.",13,False,SpeechRecognition,conda-forge/speechrecognition,,,,2020-08-20 04:16:29.624,2026-09-06 14:10:27.730000,,,,,,,,,,,,8934053.0,27.0,24.0,24.0,https://pypi.org/project/SpeechRecognition,8925442.0,https://anaconda.org/conda-forge/speechrecognition,2026-09-06 14:10:27.730,628639.0,2.0,,,,,,,,,,,,,,,,,,
236,tinytag,devsnd/tinytag,audio,,{},28.0,,13,False,tinytag,,,,,,,,,,,,,,,,,,4653990.0,,2045.0,2045.0,https://pypi.org/project/tinytag,4653990.0,,,,2.0,,,,,,,,,,,,,,,,,,
237,Opacus,pytorch/opacus,privacy-ml,,{},91.0,Train PyTorch models with Differential Privacy.,13,False,opacus,conda-forge/opacus,['pytorch'],,,2022-01-11 20:35:33.574,2026-05-05 21:02:34.391000,,,,,,,,,,,,130306.0,12.0,1302.0,1302.0,https://pypi.org/project/opacus,129629.0,https://anaconda.org/conda-forge/opacus,2026-05-05 21:02:34.391,37957.0,2.0,,,,,,,,,,,,,,,,,,
238,Apex,NVIDIA/apex,gpu-utilities,,{},140.0,a Pytorch extension with NVIDIA-maintained utilities to streamline mixed precision and distributed training.,13,False,,conda-forge/nvidia-apex,['pytorch'],,,2020-10-08 01:21:09.615,2026-09-02 03:40:14.070000,,,,,,,,,,,,11090.0,5.0,3372.0,3372.0,,,https://anaconda.org/conda-forge/nvidia-apex,2026-09-02 03:40:14.070,787398.0,2.0,,,,,,,,,,,,,,,,,,
239,bambi,bambinos/bambi,probabilistics,,{},55.0,BAyesian Model Building Interface in Python.,13,False,bambi,conda-forge/bambi,,,,2020-12-17 13:09:13.632,2026-08-10 16:11:42.596000,,,,,,,,,,,,78771.0,25.0,256.0,256.0,https://pypi.org/project/bambi,77647.0,https://anaconda.org/conda-forge/bambi,2026-08-10 16:11:42.596,77594.0,2.0,,,,,,,,,,,,,,,,,,
240,pgmpy,pgmpy/pgmpy,probabilistics,,{},241.0,,13,False,pgmpy,,,,,,,,,,,,,,,,,,543078.0,,1816.0,1816.0,https://pypi.org/project/pgmpy,543078.0,,,,2.0,,,,,,,,,,,,,,,,,,
241,SALib,SALib/SALib,probabilistics,,{},58.0,Sensitivity Analysis Library.,13,False,salib,conda-forge/salib,,,,2020-10-24 17:04:38.048,2025-10-12 03:01:28.233000,,,,,,,,,,,,442012.0,16.0,1801.0,1801.0,https://pypi.org/project/salib,434306.0,https://anaconda.org/conda-forge/salib,2025-10-12 03:01:28.233,547175.0,2.0,,,,,,,,,,,,,,,,,,
242,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,{},20.0,Statistical post-hoc analysis and outlier detection algorithms.,13,False,scikit-posthocs,conda-forge/scikit-posthocs,['sklearn'],,,2020-10-13 01:11:10.773,2026-08-29 16:27:42.650000,,,,,,,,,,,,156109.0,17.0,1295.0,1295.0,https://pypi.org/project/scikit-posthocs,139068.0,https://anaconda.org/conda-forge/scikit-posthocs,2026-08-29 16:27:42.650,1209912.0,2.0,,,,,,,,,,,,,,,,,,
