,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
275,scikit-surprise,NicolasHug/Surprise,recommender-systems,,{},46.0,A Python scikit for building and analyzing recommender systems.,11,False,scikit-surprise,conda-forge/scikit-surprise,,,,24.0,24.0,https://pypi.org/project/scikit-surprise,109586.0,120497.0,https://anaconda.org/conda-forge/scikit-surprise,2020-07-19 15:23:16.043,2026-06-02 08:01:57.981,2026-06-02 08:01:57.981000,796569.0,10.0,,,,,,2.0,,,,,,,,,,,
276,lightfm,lyst/lightfm,recommender-systems,,{},47.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",11,False,lightfm,conda-forge/lightfm,,,,1947.0,1947.0,https://pypi.org/project/lightfm,,4607.0,https://anaconda.org/conda-forge/lightfm,2018-01-05 14:24:50.552,2025-04-22 14:56:45.003,2025-04-22 14:56:45.003000,474590.0,4.0,,,,,,2.0,,,,,,,,,,,
277,audiomentations,iver56/audiomentations,audio,,{},34.0,,11,False,audiomentations,,,,,917.0,917.0,https://pypi.org/project/audiomentations,222447.0,222447.0,,,,,,,,,,,,2.0,,,,,,,,,,,
278,tensorflow-probability,tensorflow/probability,probabilistics,,{},512.0,TensorFlow Probability is a library for probabilistic reasoning and statistical analysis in TensorFlow.,11,False,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],5.0,5.0,https://pypi.org/project/tensorflow-probability,1189013.0,1192544.0,https://anaconda.org/conda-forge/tensorflow-probability,2021-02-10 20:08:37.772,2025-11-05 10:36:05.008,2025-11-05 10:36:05.008000,233085.0,20.0,,,,,,3.0,,,,,,,,,,,
279,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,{},145.0,Toolbox for adversarial machine learning.,11,False,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,818.0,818.0,https://pypi.org/project/adversarial-robustness-toolbox,18967.0,20420.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2020-07-24 16:49:13.769,2025-07-07 22:05:57.819,2025-07-07 22:05:57.819000,106084.0,37.0,,,,,,2.0,,,,,,,,,,,
280,Foolbox,bethgelab/foolbox,adversarial,,{},35.0,"Foolbox Native is an adversarial attacks library that works natively with PyTorch, TensorFlow and JAX.",11,False,foolbox,conda-forge/foolbox,,,,778.0,778.0,https://pypi.org/project/foolbox,16129.0,16441.0,https://anaconda.org/conda-forge/foolbox,2020-07-06 12:59:52.009,2025-04-22 14:57:29.383,2025-04-22 14:57:29.383000,22829.0,5.0,,,,,,2.0,,,,,,,,,,,
281,TFX,tensorflow/tfx,tensorflow-utils,,{},199.0,,11,False,tfx,,,,['tensorflow'],1865.0,1865.0,https://pypi.org/project/tfx,21730.0,21730.0,,,,,,,,,,,,2.0,,,,,,,,,,,
282,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,{},90.0,Python module to balance data set using under- and over-sampling.,11,False,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],,,https://pypi.org/project/imbalanced-learn,12891588.0,12903187.0,https://anaconda.org/conda-forge/imbalanced-learn,2020-06-09 15:38:02.306,2026-06-07 21:56:18.335,2026-06-07 21:56:18.335000,858346.0,27.0,,,,,,2.0,,,,,,,,,,,
283,metricflow,transform-data/metricflow,others,,{},57.0,,11,False,metricflow,,,,,112.0,112.0,https://pypi.org/project/metricflow,5471145.0,5471145.0,,,,,,,,,,,,2.0,,,,,,,,,,,
284,carla,carla-simulator/carla,others,,{},203.0,,11,False,carla,,,,,1127.0,1127.0,https://pypi.org/project/carla,23118.0,23118.0,,,,,,,,,,,,2.0,,,,,,,,,,,
285,minisom,JustGlowing/minisom,others,,{},32.0,,11,False,minisom,,,,,937.0,937.0,https://pypi.org/project/minisom,44026.0,44026.0,,,,,,,,,,,,2.0,CC-BY-3.0,,,,,,,,,,
286,Geomstats,geomstats/geomstats,ml-frameworks,,{},100.0,Geometric statistics on manifolds.,10,False,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,163.0,163.0,https://pypi.org/project/geomstats,14348.0,14573.0,https://anaconda.org/conda-forge/geomstats,2022-06-01 11:18:15.215,2025-04-22 14:58:18.165,2025-04-22 14:58:18.165000,11252.0,4.0,,,,,,3.0,,,,,,,,,,,
287,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,{},341.0,Vowpal Wabbit Python package.,10,False,vowpalwabbit,conda-forge/vowpalwabbit,,,,2.0,2.0,https://pypi.org/project/vowpalwabbit,34467.0,41838.0,https://anaconda.org/conda-forge/vowpalwabbit,2020-10-06 12:47:15.817,2025-04-22 14:57:07.942,2025-04-22 14:57:07.942000,516004.0,15.0,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
288,PyFlink,apache/flink,ml-frameworks,,{},2126.0,Apache Flink Python API.,10,False,apache-flink,,,,,24.0,24.0,https://pypi.org/project/apache-flink,214327.0,214327.0,,,,,,,,,,,,3.0,,,,,,,,,,,
289,SciSpacy,allenai/scispacy,nlp,,{},40.0,,10,False,scispacy,,,,,1378.0,1378.0,https://pypi.org/project/scispacy,57090.0,57090.0,,,,,,,,,,,,3.0,,,,,,,,,,,
290,scattertext,JasonKessler/scattertext,nlp,,{},14.0,Beautiful visualizations of how language differs among document types.,10,False,scattertext,conda-forge/scattertext,,,,670.0,670.0,https://pypi.org/project/scattertext,6985.0,9208.0,https://anaconda.org/conda-forge/scattertext,2017-08-25 05:29:58.550,2025-04-22 14:56:39.793,2025-04-22 14:56:39.793000,240092.0,18.0,,,,,,3.0,,,,,,,,,,,
291,OpenNMT,OpenNMT/OpenNMT-py,nlp,,{},191.0,,10,False,OpenNMT-py,,,,['pytorch'],356.0,356.0,https://pypi.org/project/OpenNMT-py,15971.0,15971.0,,,,,,,,,,,,3.0,,,,,,,,,,,
292,YouTokenToMe,vkcom/youtokentome,nlp,,{},8.0,Unsupervised text tokenizer focused on computational efficiency.,10,False,youtokentome,conda-forge/youtokentome,,,,840.0,840.0,https://pypi.org/project/youtokentome,46579.0,49026.0,https://anaconda.org/conda-forge/youtokentome,2021-09-07 10:34:42.701,2025-10-27 19:11:49.313,2025-10-27 19:11:49.313000,144382.0,4.0,,,,,,3.0,,,,,,,,,,,
293,NeMo,NVIDIA/NeMo,nlp,,{},498.0,,10,False,nemo-toolkit,,,,['pytorch'],24.0,24.0,https://pypi.org/project/nemo-toolkit,1628960.0,1628960.0,,,,,,,,,,,,3.0,,,,,,,,,,,
294,PyTextRank,DerwenAI/pytextrank,nlp,,{},19.0,,10,False,pytextrank,,,,,918.0,918.0,https://pypi.org/project/pytextrank,117892.0,117892.0,,,,,,,,,,,,3.0,,,,,,,,,,,
295,imageai,OlafenwaMoses/ImageAI,image,,{},19.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,10,False,imageai,conda-forge/imageai,,,,1807.0,1807.0,https://pypi.org/project/imageai,3188.0,3349.0,https://anaconda.org/conda-forge/imageai,2020-07-24 17:05:55.052,2025-04-22 14:57:32.711,2025-04-22 14:57:32.711000,11768.0,2.0,,,,,,3.0,,,,,,,,,,,
296,Norfair,tryolabs/norfair,image,,{},32.0,,10,False,norfair,,,,,368.0,368.0,https://pypi.org/project/norfair,118235.0,118235.0,,,,,,,,,,,,3.0,,,,,,,,,,,
297,lightly,lightly-ai/lightly,image,,{},90.0,,10,False,lightly,,,,['pytorch'],643.0,643.0,https://pypi.org/project/lightly,170329.0,170329.0,,,,,,,,,,,,3.0,,,,,,,,,,,
298,Tesseract,madmaze/pytesseract,ocr,,{},47.0,Python-tesseract is an optical character recognition (OCR) tool for python.,10,False,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,23470507.0,23481225.0,https://anaconda.org/conda-forge/pytesseract,2020-07-25 19:44:39.224,2025-04-22 14:57:07.821,2025-04-22 14:57:07.821000,782417.0,17.0,,,,,,3.0,,,,,,,,,,,
299,keras-ocr,faustomorales/keras-ocr,ocr,,{},19.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,10,False,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],718.0,718.0,https://pypi.org/project/keras-ocr,71526.0,71533.0,https://anaconda.org/anaconda/keras-ocr,2020-11-13 22:43:29.643,2025-04-22 15:32:32.089,2025-04-22 15:32:32.089000,496.0,1.0,,,,,,3.0,,,,,,,,,,,
300,lets-plot,JetBrains/lets-plot,data-viz,,{},23.0,,10,False,lets-plot,,,,,213.0,213.0,https://pypi.org/project/lets-plot,68921.0,68921.0,,,,,,,,,,,,3.0,,,,,,,,,,,
301,UMAP,lmcinnes/umap,data-viz,,{},148.0,Uniform Manifold Approximation and Projection.,10,False,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,7307540.0,7359839.0,https://anaconda.org/conda-forge/umap-learn,2020-06-05 04:42:03.905,2026-04-09 00:32:16.119,2026-04-09 00:32:16.119000,3870187.0,31.0,,,,,,3.0,,,,,,,,,,,
302,PyWaffle,gyli/PyWaffle,data-viz,,{},6.0,A FigureClass of Matplotlib to make waffle chart.,10,False,pywaffle,conda-forge/pywaffle,,,,562.0,562.0,https://pypi.org/project/pywaffle,17724.0,18028.0,https://anaconda.org/conda-forge/pywaffle,2020-10-03 02:41:37.247,2025-04-22 14:56:58.537,2025-04-22 14:56:58.537000,21305.0,5.0,,,,,,3.0,,,,,,,,,,,
303,causalml,uber/causalml,interpretability,,{},82.0,,10,False,causalml,,,,,334.0,334.0,https://pypi.org/project/causalml,134202.0,134202.0,,,,,,,,,,,,2.0,,,,,,,,,,,
304,fairlearn,fairlearn/fairlearn,interpretability,,{},122.0,Simple and easy fairness assessment and unfairness mitigation.,10,False,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,209610.0,210598.0,https://anaconda.org/conda-forge/fairlearn,2020-11-11 16:56:32.994,2026-06-08 10:56:38.371,2026-06-08 10:56:38.371000,68222.0,16.0,,,,,,2.0,,,,,,,,,,,
305,Alibi,SeldonIO/alibi,interpretability,,{},25.0,,10,False,alibi,,,,,857.0,857.0,https://pypi.org/project/alibi,20047.0,20047.0,,,,,,,,,,,,2.0,,,,,,,,,,,
306,Karate Club,benedekrozemberczki/karateclub,graph,,{},20.0,"A general purpose library for community detection, network embedding, and graph mining research.",10,False,karateclub,conda-forge/karateclub,,,,336.0,336.0,https://pypi.org/project/karateclub,8047.0,8625.0,https://anaconda.org/conda-forge/karateclub,2020-07-28 15:27:56.544,2025-04-22 14:57:32.844,2025-04-22 14:57:32.844000,42213.0,12.0,,,,,,2.0,,,,,,,,,,,
307,Alphalens,quantopian/alphalens,financial-data,,{},26.0,Performance analysis of predictive (alpha) stock factors.,10,False,alphalens,conda-forge/alphalens,,,,761.0,761.0,https://pypi.org/project/alphalens,1373.0,1713.0,https://anaconda.org/conda-forge/alphalens,2018-02-16 18:31:40.483,2025-04-22 14:56:47.205,2025-04-22 14:56:47.205000,34712.0,3.0,,,,,,3.0,,,,,,,,,,,
308,stockstats,jealous/stockstats,financial-data,,{},12.0,,10,False,stockstats,,,,,1437.0,1437.0,https://pypi.org/project/stockstats,201623.0,201623.0,,,,,,,,,,,,3.0,,,,,,,,,,,
309,AutoKeras,keras-team/autokeras,hyperopt,,{},148.0,,10,False,autokeras,,,,['tensorflow'],943.0,943.0,https://pypi.org/project/autokeras,11568.0,11568.0,,,,,,,,,,,,3.0,,,,,,,,,,,
310,mljar-supervised,mljar/mljar-supervised,hyperopt,,{},30.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,10,False,mljar-supervised,conda-forge/mljar-supervised,,,,176.0,176.0,https://pypi.org/project/mljar-supervised,8070.0,9232.0,https://anaconda.org/conda-forge/mljar-supervised,2021-06-09 11:24:39.196,2026-05-29 16:26:31.878,2026-05-29 16:26:31.878000,72074.0,29.0,,,,,,3.0,,,,,,,,,,,
311,auto-sklearn,automl/auto-sklearn,hyperopt,,{},89.0,Automated machine learning.,10,False,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],769.0,769.0,https://pypi.org/project/auto-sklearn,6116.0,6783.0,https://anaconda.org/conda-forge/auto-sklearn,2021-04-05 18:05:48.879,2025-04-22 14:57:49.654,2025-04-22 14:57:49.654000,42738.0,11.0,,,,,,3.0,,,,,,,,,,,
312,Catalyst,catalyst-team/catalyst,ml-experiments,,{},104.0,,10,False,catalyst,,,,['pytorch'],1299.0,1299.0,https://pypi.org/project/catalyst,18352.0,18352.0,,,,,,,,,,,,3.0,,,,,,,,,,,
313,RLax,deepmind/rlax,reinforcement-learning,,{},24.0,,10,False,rlax,,,,['jax'],444.0,444.0,https://pypi.org/project/rlax,59962.0,59962.0,,,,,,,,,,,,2.0,,,,,,,,,,,
314,Acme,deepmind/acme,reinforcement-learning,,{},91.0,A Python library for Reinforcement Learning.,10,False,dm-acme,conda-forge/dm-acme,,,['tensorflow'],318.0,318.0,https://pypi.org/project/dm-acme,1738.0,1989.0,https://anaconda.org/conda-forge/dm-acme,2020-11-19 20:50:22.810,2025-04-22 14:57:40.447,2025-04-22 14:57:40.447000,17361.0,5.0,,,,,,2.0,,,,,,,,,,,
315,petastorm,uber/petastorm,distributed-ml,,{},52.0,,10,False,petastorm,,,,,418.0,418.0,https://pypi.org/project/petastorm,189171.0,189171.0,,,,,,,,,,,,2.0,,,,,,,,,,,
316,tsfresh,blue-yonder/tsfresh,time-series-data,,{},103.0,Automatic extraction of relevant features from time series.,10,False,tsfresh,conda-forge/tsfresh,,,['sklearn'],24.0,24.0,https://pypi.org/project/tsfresh,,21527.0,https://anaconda.org/conda-forge/tsfresh,2020-05-13 05:51:14.110,2026-06-13 13:50:18.940,2026-06-13 13:50:18.940000,1614563.0,18.0,,,,,,2.0,,,,,,,,,,,
317,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,{},32.0,,10,False,skforecast,,,,['sklearn'],504.0,504.0,https://pypi.org/project/skforecast,137806.0,137806.0,,,,,,,,,,,,2.0,,,,,,,,,,,
318,SpeechRecognition,Uberi/speech_recognition,audio,,{},62.0,"Library for performing speech recognition, with support for several engines and APIs, online and offline.",10,False,SpeechRecognition,conda-forge/speechrecognition,,,,24.0,24.0,https://pypi.org/project/SpeechRecognition,,8624.0,https://anaconda.org/conda-forge/speechrecognition,2020-08-20 04:16:29.624,2026-06-17 03:46:16.860,2026-06-17 03:46:16.860000,620955.0,27.0,,,,,,2.0,,,,,,,,,,,
319,DeepSpeech,mozilla/DeepSpeech,audio,,{},163.0,,10,False,deepspeech,conda-forge/deepspeech,,,['tensorflow'],547.0,547.0,https://pypi.org/project/deepspeech,10167.0,10167.0,https://anaconda.org/conda-forge/deepspeech,,,,,,,,,,,2.0,,,,,,,,,,,
320,Pyro,pyro-ppl/pyro,probabilistics,,{},163.0,A Python library for probabilistic modeling and inference.,10,False,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,1306190.0,1311666.0,https://anaconda.org/conda-forge/pyro-ppl,2021-03-05 15:30:58.525,2025-04-22 14:57:47.967,2025-04-22 14:57:47.967000,356001.0,11.0,,,,,,3.0,,,,,,,,,,,
321,CleverHans,cleverhans-lab/cleverhans,adversarial,,{},131.0,"This repository contains the source code for CleverHans, a Python library to benchmark machine learning systems..",10,False,cleverhans,conda-forge/cleverhans,,,['tensorflow'],841.0,841.0,https://pypi.org/project/cleverhans,1102.0,1291.0,https://anaconda.org/conda-forge/cleverhans,2020-06-24 23:14:07.928,2025-04-22 14:57:28.932,2025-04-22 14:57:28.932000,14018.0,3.0,,,,,,3.0,,,,,,,,,,,
322,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,{},87.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes.,10,False,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],323.0,323.0,https://pypi.org/project/lightning-flash,1585.0,2267.0,https://anaconda.org/conda-forge/lightning-flash,2021-08-24 20:02:16.116,2025-04-22 14:57:59.303,2025-04-22 14:57:59.303000,40973.0,14.0,,,,,,2.0,,,,,,,,,,,
323,detecto,alankbi/detecto,pytorch-utils,,{},12.0,Build fully-functioning computer vision models with PyTorch.,10,False,detecto,conda-forge/detecto,,,['pytorch'],196.0,196.0,https://pypi.org/project/detecto,11382.0,11541.0,https://anaconda.org/conda-forge/detecto,2021-06-09 14:10:48.390,2025-04-22 14:57:54.494,2025-04-22 14:57:54.494000,9858.0,2.0,,,,,,2.0,,,,,,,,,,,
324,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,{},28.0,,10,False,scikit-multilearn,,,,['sklearn'],2211.0,2211.0,https://pypi.org/project/scikit-multilearn,59810.0,59810.0,,,,,,,,,,,,3.0,,,,,,,,,,,
325,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,{},25.0,Python implementations of metric learning algorithms.,10,False,metric-learn,conda-forge/metric-learn,,,['sklearn'],506.0,506.0,https://pypi.org/project/metric-learn,5007.0,5295.0,https://anaconda.org/conda-forge/metric-learn,2020-07-01 11:28:55.023,2025-04-22 14:57:23.763,2025-04-22 14:57:23.763000,21053.0,4.0,,,,,,3.0,,,,,,,,,,,
326,alibi-detect,SeldonIO/alibi-detect,others,,{},28.0,,10,False,alibi-detect,,,,,647.0,647.0,https://pypi.org/project/alibi-detect,80421.0,80421.0,,,,,,,,,,,,3.0,,,,,,,,,,,
327,BioPandas,rasbt/biopandas,others,,{},18.0,Molecular Structures in Pandas DataFrames.,10,False,biopandas,conda-forge/biopandas,,,['pandas'],411.0,411.0,https://pypi.org/project/biopandas,39131.0,44490.0,https://anaconda.org/conda-forge/biopandas,2020-08-04 11:39:32.572,2025-04-22 14:56:30.745,2025-04-22 14:56:30.745000,385891.0,12.0,,,,,,3.0,,,,,,,,,,,
328,gplearn,trevorstephens/gplearn,others,,{},13.0,"gplearn implements Genetic Programming in Python, with a scikit-learn inspired and compatible API.",10,False,gplearn,conda-forge/gplearn,,,['sklearn'],746.0,746.0,https://pypi.org/project/gplearn,52543.0,52730.0,https://anaconda.org/conda-forge/gplearn,2020-06-18 15:08:16.907,2026-01-07 23:59:23.701,2026-01-07 23:59:23.701000,13855.0,3.0,,,,,,3.0,,,,,,,,,,,
329,Jina,jina-ai/jina,ml-frameworks,,{},185.0,Build cross-modal and multi-modal applications on the cloud.,9,False,jina,conda-forge/jina-core,jinaai/jina,,,,,https://pypi.org/project/jina,25670.0,60656.0,https://anaconda.org/conda-forge/jina-core,2021-09-02 15:10:14.675,2025-04-22 14:57:59.713,2025-04-22 14:57:59.713000,130476.0,45.0,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,9.0,9.0,1933755.0,3.0,,,,,,,,,,,
330,anomalib,openvinotoolkit/anomalib,ml-frameworks,,{},121.0,,9,False,anomalib,,,,,219.0,219.0,https://pypi.org/project/anomalib,42951.0,42951.0,,,,,,,,,,,,3.0,,,,,,,,,,,
331,Aesara,aesara-devs/aesara,ml-frameworks,,{},595.0,An optimizing compiler for evaluating mathematical expressions.,9,False,aesara,conda-forge/aesara,,,,,,https://pypi.org/project/aesara,38664.0,70623.0,https://anaconda.org/conda-forge/aesara,2021-02-13 08:34:03.335,2025-04-22 14:57:46.430,2025-04-22 14:57:46.430000,2109310.0,72.0,,,,,,3.0,,,,,,,,,,,
332,Ludwig,ludwig-ai/ludwig,ml-frameworks,,{},159.0,,9,False,ludwig,,,,['tensorflow'],367.0,367.0,https://pypi.org/project/ludwig,3306.0,3306.0,,,,,,,,,,,,3.0,,,,,,,,,,,
333,mlpack,mlpack/mlpack,ml-frameworks,,{},341.0,"mlpack: a fast, header-only machine learning library.",9,False,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,3013.0,9834.0,https://anaconda.org/conda-forge/mlpack,2020-06-19 07:49:40.555,2026-06-20 14:06:36.438,2026-06-20 14:06:36.438000,504765.0,17.0,,,,,,3.0,,,,,,,,,,,
334,sense2vec,explosion/sense2vec,nlp,,{},20.0,word2vec with NLP-specific tokens.,9,False,sense2vec,conda-forge/sense2vec,,,,472.0,472.0,https://pypi.org/project/sense2vec,1841.0,3156.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:11:50.060,2025-04-22 14:57:12.924,2025-04-22 14:57:12.924000,80257.0,3.0,,,,,,3.0,,,,,,,,,,,
335,adapters,Adapter-Hub/adapters,nlp,,{},18.0,,9,False,adapters,,,,['huggingface'],285.0,285.0,https://pypi.org/project/adapters,77564.0,77564.0,,,,,,,,,,,,3.0,,,,,,,,,,,
336,Augmentor,mdbloice/Augmentor,image,,{},23.0,,9,False,Augmentor,,,,,969.0,969.0,https://pypi.org/project/Augmentor,7618.0,7618.0,,,,,,,,,,,,3.0,,,,,,,,,,,
337,PaddleSeg,PaddlePaddle/PaddleSeg,image,,{},131.0,,9,False,paddleseg,,,,['paddle'],1493.0,1493.0,https://pypi.org/project/paddleseg,2011.0,2011.0,,,,,,,,,,,,3.0,,,,,,,,,,,
338,opencv-python,opencv/opencv-python,image,,{},62.0,,9,False,opencv-python,,,,,,,https://pypi.org/project/opencv-python,58074245.0,58074245.0,,,,,,,,,,,,3.0,,,,,,,,,,,
339,Image Deduplicator,idealo/imagededup,image,,{},19.0,,9,False,imagededup,,,,['tensorflow'],218.0,218.0,https://pypi.org/project/imagededup,70889.0,70889.0,,,,,,,,,,,,3.0,,,,,,,,,,,
340,Chartify,spotify/chartify,data-viz,,{},27.0,Python library to make plotting simpler for data scientists.,9,False,chartify,conda-forge/chartify,,,,86.0,86.0,https://pypi.org/project/chartify,2127.0,2616.0,https://anaconda.org/conda-forge/chartify,2018-11-26 21:34:46.186,2025-04-22 14:56:57.373,2025-04-22 14:56:57.373000,45541.0,10.0,,,,,,3.0,,,,,,,,,,,
341,PandasGUI,adamerose/pandasgui,data-viz,,{},15.0,A GUI for Pandas DataFrames.,9,False,pandasgui,conda-forge/pandasgui,,,['pandas'],533.0,533.0,https://pypi.org/project/pandasgui,2665.0,3351.0,https://anaconda.org/conda-forge/pandasgui,2021-01-27 21:17:12.748,2025-04-22 14:57:45.598,2025-04-22 14:57:45.598000,46005.0,2.0,,,,,,3.0,,,,,,,,,,,
342,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,{},113.0,A suite of visual analysis and diagnostic tools for machine learning.,9,False,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,577334.0,578905.0,https://anaconda.org/conda-forge/yellowbrick,2020-08-07 07:09:40.588,2025-04-22 14:57:33.497,2025-04-22 14:57:33.497000,113143.0,6.0,,,,,,2.0,,,,,,,,,,,
343,shapash,MAIF/shapash,interpretability,,{},49.0,,9,False,shapash,,,,['jupyter'],202.0,202.0,https://pypi.org/project/shapash,9638.0,9638.0,,,,,,,,,,,,2.0,,,,,,,,,,,
344,Deep Checks,deepchecks/deepchecks,interpretability,,{},56.0,,9,False,deepchecks,,,,,555.0,555.0,https://pypi.org/project/deepchecks,32909.0,32909.0,,,,,,,,,,,,2.0,,,,,,,,,,,
345,checklist,marcotcr/checklist,interpretability,,{},15.0,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList.,9,False,checklist,conda-forge/checklist,,,['jupyter'],384.0,384.0,https://pypi.org/project/checklist,7196.0,7375.0,https://anaconda.org/conda-forge/checklist,2021-01-12 20:24:37.883,2025-04-22 14:57:44.390,2025-04-22 14:57:44.390000,12005.0,2.0,,,,,,2.0,,,,,,,,,,,
346,aequitas,dssg/aequitas,interpretability,,{},23.0,,9,False,aequitas,,,,,210.0,210.0,https://pypi.org/project/aequitas,18631.0,18631.0,,,,,,,,,,,,2.0,,,,,,,,,,,
347,PyKEEN,pykeen/pykeen,graph,,{},44.0,,9,False,pykeen,,,,,375.0,375.0,https://pypi.org/project/pykeen,20232.0,20232.0,,,,,,,,,,,,2.0,,,,,,,,,,,
348,Spektral,danielegrattarola/spektral,graph,,{},27.0,,9,False,spektral,,,,['tensorflow'],434.0,434.0,https://pypi.org/project/spektral,12723.0,12723.0,,,,,,,,,,,,2.0,,,,,,,,,,,
349,TensorTrade,tensortrade-org/tensortrade,financial-data,,{},62.0,"TensorTrade: A reinforcement learning library for training, evaluating, and deploying robust trading agents.",9,False,tensortrade,conda-forge/tensortrade,,,,74.0,74.0,https://pypi.org/project/tensortrade,1045.0,1153.0,https://anaconda.org/conda-forge/tensortrade,2021-04-21 17:04:20.505,2026-02-09 18:23:25.158,2026-02-09 18:23:25.158000,6915.0,3.0,,,,,,3.0,,,,,,,,,,,
350,IB-insync,erdewit/ib_insync,financial-data,,{},36.0,Python sync/async framework for Interactive Brokers API.,9,False,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,851350.0,852271.0,https://anaconda.org/conda-forge/ib-insync,2019-07-23 15:47:08.281,2025-04-22 14:57:08.534,2025-04-22 14:57:08.534000,78288.0,22.0,,,,,,3.0,,,,,,,,,,,
351,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,{},41.0,Python wrapper for TA-Lib.,9,False,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,943723.0,957058.0,https://anaconda.org/conda-forge/ta-lib,2020-09-29 19:30:19.177,2025-10-26 02:08:50.502,2025-10-26 02:08:50.502000,946854.0,7.0,,,,,,3.0,,,,,,,,,,,
352,ml-metadata,google/ml-metadata,ml-experiments,,{},24.0,,9,False,ml-metadata,,,,,740.0,740.0,https://pypi.org/project/ml-metadata,47423.0,47423.0,,,,,,,,,,,,3.0,,,,,,,,,,,
353,livelossplot,stared/livelossplot,ml-experiments,,{},20.0,,9,False,livelossplot,,,,['jupyter'],1892.0,1892.0,https://pypi.org/project/livelossplot,11471.0,11471.0,,,,,,,,,,,,3.0,,,,,,,,,,,
354,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,{},524.0,,9,False,sagemaker,conda-forge/sagemaker-python-sdk,,,,,,https://pypi.org/project/sagemaker,20008158.0,20008158.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,,,,,,,,,,,3.0,,,,,,,,,,,
355,SKLL,EducationalTestingService/skll,ml-experiments,,{},39.0,SciKit-Learn Laboratory makes it easier to run machine learning experiments with scikit-learn.,9,False,skll,conda-forge/skll,,,['sklearn'],50.0,50.0,https://pypi.org/project/skll,1105.0,1639.0,https://anaconda.org/conda-forge/skll,2021-11-29 23:26:59.283,2025-04-22 14:58:06.094,2025-04-22 14:58:06.094000,30493.0,9.0,,,,,,3.0,,,,,,,,,,,
356,trl,huggingface/trl,reinforcement-learning,,{},516.0,,9,False,trl,,,,,1.0,1.0,https://pypi.org/project/trl,3619221.0,3619221.0,,,,,,,,,,,,2.0,,,,,,,,,,,
357,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,{},59.0,,9,False,vizdoom,,,,,358.0,358.0,https://pypi.org/project/vizdoom,11997.0,11997.0,,,,,,,,,,,,2.0,,,,,,,,,,,
358,MNE,mne-tools/mne-python,medical-data,,{},456.0,MNE-Python is a software for MEG and EEG data analysis.,9,False,mne,conda-forge/mne,,,,,,https://pypi.org/project/mne,423143.0,434476.0,https://anaconda.org/conda-forge/mne,2020-05-19 23:08:48.350,2026-04-20 20:38:15.777,2026-04-20 20:38:15.777000,850009.0,69.0,,,,,,3.0,,,,,,,,,,,
