,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
272,lazypredict,shankarpandala/lazypredict,hyperopt,,{},20.0,Rapid low code ML testing with multiple basic models.,11,False,lazypredict,conda-forge/lazypredict,,,['sklearn'],1421.0,1421.0,https://pypi.org/project/lazypredict,18138.0,18308.0,https://anaconda.org/conda-forge/lazypredict,2021-08-24 21:48:59.448,2026-03-15 20:11:16.863,2026-03-15 20:11:16.863000,10207.0,5.0,,,,,,2.0,,,,,,,,,,,
273,knockknock,huggingface/knockknock,ml-experiments,,{},20.0,Be notified when your training is complete with only two additional lines of code.,11,False,knockknock,conda-forge/knockknock,,,,1467.0,1467.0,https://pypi.org/project/knockknock,18957.0,20220.0,https://anaconda.org/conda-forge/knockknock,2025-01-09 04:44:32.681,2025-04-22 14:57:16.064,2025-04-22 14:57:16.064000,24005.0,5.0,,,,,,3.0,,,,,,,,,,,
274,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,{},37.0,,11,False,visualdl,,,,['paddle'],3625.0,3625.0,https://pypi.org/project/visualdl,213626.0,213626.0,,,,,,,,,,,,3.0,,,,,,,,,,,
275,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,{},525.0,Open source library for training and deploying models on Amazon SageMaker.,11,False,sagemaker,conda-forge/sagemaker-python-sdk,,,,,,https://pypi.org/project/sagemaker,19741773.0,19773085.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2020-08-20 11:36:30.719,2026-05-21 10:16:09.524,2026-05-21 10:16:09.524000,2254498.0,225.0,,,,,,3.0,,,,,,,,,,,
276,MedPy,loli/medpy,medical-data,,{},20.0,Medical image processing in Python.,11,False,MedPy,conda-forge/medpy,,,,2944.0,2944.0,https://pypi.org/project/MedPy,31525.0,34517.0,https://anaconda.org/conda-forge/medpy,2021-06-26 05:26:40.356,2026-04-25 10:59:35.660,2026-04-25 10:59:35.660000,185524.0,3.0,,,,,,2.0,,,,,,,,,,,
277,NIPY,nipy/nipy,medical-data,,{},70.0,Neuroimaging in Python FMRI analysis package.,11,False,nipy,conda-forge/nipy,,,,249.0,249.0,https://pypi.org/project/nipy,4699.0,23094.0,https://anaconda.org/conda-forge/nipy,2024-07-26 12:46:26.095,2025-04-22 14:56:38.480,2025-04-22 14:56:38.480000,459884.0,3.0,,,,,,2.0,,,,,,,,,,,
278,FairScale,facebookresearch/fairscale,distributed-ml,,{},77.0,PyTorch extensions for high performance and large scale training.,11,False,fairscale,conda-forge/fairscale,,,['pytorch'],,,https://pypi.org/project/fairscale,499078.0,510941.0,https://anaconda.org/conda-forge/fairscale,2021-11-07 09:02:15.377,2025-04-22 14:58:04.549,2025-04-22 14:58:04.549000,676226.0,9.0,,,,,,2.0,BSD-3-Clause,,,,,,,,,,
279,Prophet,facebook/prophet,time-series-data,,{},195.0,Automatic Forecasting Procedure.,11,False,fbprophet,conda-forge/prophet,,,,24.0,24.0,https://pypi.org/project/fbprophet,25510.0,53863.0,https://anaconda.org/conda-forge/prophet,2021-04-14 22:10:05.951,2026-06-01 20:12:55.219,2026-06-01 20:12:55.219000,1814619.0,12.0,,,,,,2.0,,,,,,,,,,,
280,tsfresh,blue-yonder/tsfresh,time-series-data,,{},103.0,Automatic extraction of relevant features from time series.,11,False,tsfresh,conda-forge/tsfresh,,,['sklearn'],24.0,24.0,https://pypi.org/project/tsfresh,346258.0,367827.0,https://anaconda.org/conda-forge/tsfresh,2020-05-13 05:51:14.110,2026-06-13 13:50:18.940,2026-06-13 13:50:18.940000,1617726.0,18.0,,,,,,2.0,,,,,,,,,,,
281,scikit-surprise,NicolasHug/Surprise,recommender-systems,,{},46.0,A Python scikit for building and analyzing recommender systems.,11,False,scikit-surprise,conda-forge/scikit-surprise,,,,24.0,24.0,https://pypi.org/project/scikit-surprise,102384.0,113326.0,https://anaconda.org/conda-forge/scikit-surprise,2020-07-19 15:23:16.043,2026-06-02 08:01:57.981,2026-06-02 08:01:57.981000,798799.0,10.0,,,,,,2.0,,,,,,,,,,,
282,librosa,librosa/librosa,audio,,{},140.0,Python module for audio and music processing.,11,False,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,10555955.0,10580272.0,https://anaconda.org/conda-forge/librosa,2020-07-22 10:27:16.474,2026-08-11 15:54:43.554,2026-08-11 15:54:43.554000,1775213.0,25.0,,,,,,2.0,,,,,,,,,,,
283,audiomentations,iver56/audiomentations,audio,,{},34.0,,11,False,audiomentations,,,,,917.0,917.0,https://pypi.org/project/audiomentations,215370.0,215370.0,,,,,,,,,,,,2.0,,,,,,,,,,,
284,tensorflow-probability,tensorflow/probability,probabilistics,,{},512.0,TensorFlow Probability is a library for probabilistic reasoning and statistical analysis in TensorFlow.,11,False,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],5.0,5.0,https://pypi.org/project/tensorflow-probability,1181476.0,1185024.0,https://anaconda.org/conda-forge/tensorflow-probability,2021-02-10 20:08:37.772,2025-11-05 10:36:05.008,2025-11-05 10:36:05.008000,234230.0,20.0,,,,,,3.0,,,,,,,,,,,
285,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,{},145.0,Toolbox for adversarial machine learning.,11,False,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,818.0,818.0,https://pypi.org/project/adversarial-robustness-toolbox,17925.0,19389.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2020-07-24 16:49:13.769,2025-07-07 22:05:57.819,2025-07-07 22:05:57.819000,106904.0,37.0,,,,,,2.0,,,,,,,,,,,
286,Foolbox,bethgelab/foolbox,adversarial,,{},35.0,"Foolbox Native is an adversarial attacks library that works natively with PyTorch, TensorFlow and JAX.",11,False,foolbox,conda-forge/foolbox,,,,778.0,778.0,https://pypi.org/project/foolbox,16075.0,16389.0,https://anaconda.org/conda-forge/foolbox,2020-07-06 12:59:52.009,2025-04-22 14:57:29.383,2025-04-22 14:57:29.383000,22952.0,5.0,,,,,,2.0,,,,,,,,,,,
287,TFX,tensorflow/tfx,tensorflow-utils,,{},199.0,,11,False,tfx,,,,['tensorflow'],1865.0,1865.0,https://pypi.org/project/tfx,23399.0,23399.0,,,,,,,,,,,,2.0,,,,,,,,,,,
288,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,{},90.0,Python module to balance data set using under- and over-sampling.,11,False,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],,,https://pypi.org/project/imbalanced-learn,12661561.0,12673197.0,https://anaconda.org/conda-forge/imbalanced-learn,2020-06-09 15:38:02.306,2026-06-07 21:56:18.335,2026-06-07 21:56:18.335000,861065.0,27.0,,,,,,2.0,,,,,,,,,,,
289,metricflow,transform-data/metricflow,others,,{},58.0,,11,False,metricflow,,,,,129.0,129.0,https://pypi.org/project/metricflow,7194848.0,7194848.0,,,,,,,,,,,,2.0,,,,,,,,,,,
290,carla,carla-simulator/carla,others,,{},203.0,,11,False,carla,,,,,1127.0,1127.0,https://pypi.org/project/carla,23247.0,23247.0,,,,,,,,,,,,2.0,,,,,,,,,,,
291,minisom,JustGlowing/minisom,others,,{},32.0,,11,False,minisom,,,,,939.0,939.0,https://pypi.org/project/minisom,44280.0,44280.0,,,,,,,,,,,,2.0,CC-BY-3.0,,,,,,,,,,
292,Geomstats,geomstats/geomstats,ml-frameworks,,{},100.0,Geometric statistics on manifolds.,10,False,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,163.0,163.0,https://pypi.org/project/geomstats,13962.0,14189.0,https://anaconda.org/conda-forge/geomstats,2022-06-01 11:18:15.215,2025-04-22 14:58:18.165,2025-04-22 14:58:18.165000,11371.0,4.0,,,,,,3.0,,,,,,,,,,,
293,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,{},341.0,Vowpal Wabbit Python package.,10,False,vowpalwabbit,conda-forge/vowpalwabbit,,,,2.0,2.0,https://pypi.org/project/vowpalwabbit,36482.0,43904.0,https://anaconda.org/conda-forge/vowpalwabbit,2020-10-06 12:47:15.817,2025-04-22 14:57:07.942,2025-04-22 14:57:07.942000,519540.0,15.0,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
294,PyFlink,apache/flink,ml-frameworks,,{},2127.0,Apache Flink Python API.,10,False,apache-flink,,,,,24.0,24.0,https://pypi.org/project/apache-flink,218680.0,218680.0,,,,,,,,,,,,3.0,,,,,,,,,,,
295,SciSpacy,allenai/scispacy,nlp,,{},40.0,,10,False,scispacy,,,,,1379.0,1379.0,https://pypi.org/project/scispacy,52032.0,52032.0,,,,,,,,,,,,3.0,,,,,,,,,,,
296,scattertext,JasonKessler/scattertext,nlp,,{},14.0,Beautiful visualizations of how language differs among document types.,10,False,scattertext,conda-forge/scattertext,,,,671.0,671.0,https://pypi.org/project/scattertext,7879.0,10107.0,https://anaconda.org/conda-forge/scattertext,2017-08-25 05:29:58.550,2025-04-22 14:56:39.793,2025-04-22 14:56:39.793000,240708.0,18.0,,,,,,3.0,,,,,,,,,,,
297,OpenNMT,OpenNMT/OpenNMT-py,nlp,,{},191.0,,10,False,OpenNMT-py,,,,['pytorch'],357.0,357.0,https://pypi.org/project/OpenNMT-py,13650.0,13650.0,,,,,,,,,,,,3.0,,,,,,,,,,,
298,YouTokenToMe,vkcom/youtokentome,nlp,,{},8.0,Unsupervised text tokenizer focused on computational efficiency.,10,False,youtokentome,conda-forge/youtokentome,,,,840.0,840.0,https://pypi.org/project/youtokentome,26087.0,28553.0,https://anaconda.org/conda-forge/youtokentome,2021-09-07 10:34:42.701,2025-10-27 19:11:49.313,2025-10-27 19:11:49.313000,145526.0,4.0,,,,,,3.0,,,,,,,,,,,
299,NeMo,NVIDIA/NeMo,nlp,,{},499.0,,10,False,nemo-toolkit,,,,['pytorch'],24.0,24.0,https://pypi.org/project/nemo-toolkit,1490047.0,1490047.0,,,,,,,,,,,,3.0,,,,,,,,,,,
300,PyTextRank,DerwenAI/pytextrank,nlp,,{},19.0,,10,False,pytextrank,,,,,918.0,918.0,https://pypi.org/project/pytextrank,119169.0,119169.0,,,,,,,,,,,,3.0,,,,,,,,,,,
301,imageai,OlafenwaMoses/ImageAI,image,,{},19.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,10,False,imageai,conda-forge/imageai,,,,1807.0,1807.0,https://pypi.org/project/imageai,3160.0,3322.0,https://anaconda.org/conda-forge/imageai,2020-07-24 17:05:55.052,2025-04-22 14:57:32.711,2025-04-22 14:57:32.711000,11829.0,2.0,,,,,,2.0,,,,,,,,,,,
302,Norfair,tryolabs/norfair,image,,{},32.0,,10,False,norfair,,,,,369.0,369.0,https://pypi.org/project/norfair,116788.0,116788.0,,,,,,,,,,,,2.0,,,,,,,,,,,
303,lightly,lightly-ai/lightly,image,,{},91.0,,10,False,lightly,,,,['pytorch'],647.0,647.0,https://pypi.org/project/lightly,168824.0,168824.0,,,,,,,,,,,,2.0,,,,,,,,,,,
304,Tesseract,madmaze/pytesseract,ocr,,{},47.0,Python-tesseract is an optical character recognition (OCR) tool for python.,10,False,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,23891329.0,23902095.0,https://anaconda.org/conda-forge/pytesseract,2020-07-25 19:44:39.224,2025-04-22 14:57:07.821,2025-04-22 14:57:07.821000,785988.0,17.0,,,,,,3.0,,,,,,,,,,,
305,lets-plot,JetBrains/lets-plot,data-viz,,{},23.0,,10,False,lets-plot,,,,,214.0,214.0,https://pypi.org/project/lets-plot,64932.0,64932.0,,,,,,,,,,,,3.0,,,,,,,,,,,
306,UMAP,lmcinnes/umap,data-viz,,{},148.0,Uniform Manifold Approximation and Projection.,10,False,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,7222853.0,7275478.0,https://anaconda.org/conda-forge/umap-learn,2020-06-05 04:42:03.905,2026-04-09 00:32:16.119,2026-04-09 00:32:16.119000,3894287.0,31.0,,,,,,3.0,,,,,,,,,,,
307,PyWaffle,gyli/PyWaffle,data-viz,,{},6.0,A FigureClass of Matplotlib to make waffle chart.,10,False,pywaffle,conda-forge/pywaffle,,,,562.0,562.0,https://pypi.org/project/pywaffle,19241.0,19547.0,https://anaconda.org/conda-forge/pywaffle,2020-10-03 02:41:37.247,2025-04-22 14:56:58.537,2025-04-22 14:56:58.537000,21426.0,5.0,,,,,,3.0,,,,,,,,,,,
308,causalml,uber/causalml,interpretability,,{},84.0,,10,False,causalml,,,,,335.0,335.0,https://pypi.org/project/causalml,127504.0,127504.0,,,,,,,,,,,,2.0,,,,,,,,,,,
309,fairlearn,fairlearn/fairlearn,interpretability,,{},122.0,Simple and easy fairness assessment and unfairness mitigation.,10,False,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,201425.0,202419.0,https://anaconda.org/conda-forge/fairlearn,2020-11-11 16:56:32.994,2026-06-08 10:56:38.371,2026-06-08 10:56:38.371000,68591.0,16.0,,,,,,2.0,,,,,,,,,,,
310,Alibi,SeldonIO/alibi,interpretability,,{},25.0,,10,False,alibi,,,,,858.0,858.0,https://pypi.org/project/alibi,19155.0,19155.0,,,,,,,,,,,,2.0,,,,,,,,,,,
311,Alphalens,quantopian/alphalens,financial-data,,{},26.0,Performance analysis of predictive (alpha) stock factors.,10,False,alphalens,conda-forge/alphalens,,,,761.0,761.0,https://pypi.org/project/alphalens,1397.0,1738.0,https://anaconda.org/conda-forge/alphalens,2018-02-16 18:31:40.483,2025-04-22 14:56:47.205,2025-04-22 14:56:47.205000,34790.0,3.0,,,,,,3.0,,,,,,,,,,,
312,stockstats,jealous/stockstats,financial-data,,{},12.0,,10,False,stockstats,,,,,1439.0,1439.0,https://pypi.org/project/stockstats,204628.0,204628.0,,,,,,,,,,,,3.0,,,,,,,,,,,
313,AutoKeras,keras-team/autokeras,hyperopt,,{},148.0,,10,False,autokeras,,,,['tensorflow'],946.0,946.0,https://pypi.org/project/autokeras,10052.0,10052.0,,,,,,,,,,,,3.0,,,,,,,,,,,
314,mljar-supervised,mljar/mljar-supervised,hyperopt,,{},30.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,10,False,mljar-supervised,conda-forge/mljar-supervised,,,,176.0,176.0,https://pypi.org/project/mljar-supervised,8483.0,9658.0,https://anaconda.org/conda-forge/mljar-supervised,2021-06-09 11:24:39.196,2026-05-29 16:26:31.878,2026-05-29 16:26:31.878000,72887.0,29.0,,,,,,3.0,,,,,,,,,,,
315,auto-sklearn,automl/auto-sklearn,hyperopt,,{},89.0,Automated machine learning.,10,False,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],769.0,769.0,https://pypi.org/project/auto-sklearn,6501.0,7172.0,https://anaconda.org/conda-forge/auto-sklearn,2021-04-05 18:05:48.879,2025-04-22 14:57:49.654,2025-04-22 14:57:49.654000,42990.0,11.0,,,,,,3.0,,,,,,,,,,,
316,Catalyst,catalyst-team/catalyst,ml-experiments,,{},104.0,,10,False,catalyst,,,,['pytorch'],1299.0,1299.0,https://pypi.org/project/catalyst,18992.0,18992.0,,,,,,,,,,,,3.0,,,,,,,,,,,
317,Acme,deepmind/acme,reinforcement-learning,,{},91.0,A Python library for Reinforcement Learning.,10,False,dm-acme,conda-forge/dm-acme,,,['tensorflow'],318.0,318.0,https://pypi.org/project/dm-acme,1705.0,1958.0,https://anaconda.org/conda-forge/dm-acme,2020-11-19 20:50:22.810,2025-04-22 14:57:40.447,2025-04-22 14:57:40.447000,17481.0,5.0,,,,,,2.0,,,,,,,,,,,
318,petastorm,uber/petastorm,distributed-ml,,{},52.0,,10,False,petastorm,,,,,419.0,419.0,https://pypi.org/project/petastorm,186133.0,186133.0,,,,,,,,,,,,2.0,,,,,,,,,,,
319,Darts,unit8co/darts,time-series-data,,{},163.0,A python library for user-friendly forecasting and anomaly detection on time series.,10,False,u8darts,conda-forge/u8darts-all,unit8/darts,,,,,https://pypi.org/project/u8darts,104559.0,106603.0,https://anaconda.org/conda-forge/u8darts-all,2021-07-30 09:48:56.369,2026-07-20 14:21:54.140,2026-07-20 14:21:54.140000,121048.0,47.0,https://hub.docker.com/r/unit8/darts,2026-07-20 10:26:36.528437,,,3699.0,2.0,,,,,,,,,,,
320,chroma,chroma-core/chroma,nn-search,,{},190.0,,10,False,chromadb,,,,,4.0,4.0,https://pypi.org/project/chromadb,13181482.0,13181482.0,,,,,,,,,,,,3.0,,,,,,,,,7.0,,
321,torchrec,pytorch/torchrec,recommender-systems,,{},493.0,,10,False,torchrec,,,,,277.0,277.0,https://pypi.org/project/torchrec,19092.0,19092.0,,,,,,,,,,,,2.0,,,,,,,,,,,
322,espnet,espnet/espnet,audio,,{},559.0,,10,False,espnet,,,,,504.0,504.0,https://pypi.org/project/espnet,29315.0,29315.0,,,,,,,,,,,,3.0,,,,,,,,,,,
323,python_speech_features,jameslyons/python_speech_features,audio,,{},19.0,,10,False,python_speech_features,,,,,1123.0,1123.0,https://pypi.org/project/python_speech_features,104504.0,104504.0,,,,,,,,,,,,3.0,,,,,,,,,,,
324,DeepSpeech,mozilla/DeepSpeech,audio,,{},163.0,A library for running inference on a DeepSpeech model.,10,False,deepspeech,conda-forge/deepspeech,,,['tensorflow'],547.0,547.0,https://pypi.org/project/deepspeech,5523.0,5600.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:01.146,2025-04-22 14:57:58.207,2025-04-22 14:57:58.207000,4751.0,1.0,,,,,,3.0,,,,,,,,,,,
325,Porcupine,Picovoice/Porcupine,audio,,{},45.0,,10,False,pvporcupine,,,,,56.0,56.0,https://pypi.org/project/pvporcupine,667960.0,667960.0,,,,,,,,,,,,3.0,,,,,,,,,,,
326,Pyro,pyro-ppl/pyro,probabilistics,,{},163.0,A Python library for probabilistic modeling and inference.,10,False,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,1480375.0,1485878.0,https://anaconda.org/conda-forge/pyro-ppl,2021-03-05 15:30:58.525,2025-04-22 14:57:47.967,2025-04-22 14:57:47.967000,357725.0,11.0,,,,,,3.0,,,,,,,,,,,
327,CleverHans,cleverhans-lab/cleverhans,adversarial,,{},131.0,"This repository contains the source code for CleverHans, a Python library to benchmark machine learning systems..",10,False,cleverhans,conda-forge/cleverhans,,,['tensorflow'],843.0,843.0,https://pypi.org/project/cleverhans,1073.0,1263.0,https://anaconda.org/conda-forge/cleverhans,2020-06-24 23:14:07.928,2025-04-22 14:57:28.932,2025-04-22 14:57:28.932000,14094.0,3.0,,,,,,3.0,,,,,,,,,,,
328,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,{},87.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes.,10,False,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],323.0,323.0,https://pypi.org/project/lightning-flash,1454.0,2141.0,https://anaconda.org/conda-forge/lightning-flash,2021-08-24 20:02:16.116,2025-04-22 14:57:59.303,2025-04-22 14:57:59.303000,41274.0,14.0,,,,,,2.0,,,,,,,,,,,
329,detecto,alankbi/detecto,pytorch-utils,,{},12.0,Build fully-functioning computer vision models with PyTorch.,10,False,detecto,conda-forge/detecto,,,['pytorch'],196.0,196.0,https://pypi.org/project/detecto,11043.0,11202.0,https://anaconda.org/conda-forge/detecto,2021-06-09 14:10:48.390,2025-04-22 14:57:54.494,2025-04-22 14:57:54.494000,9919.0,2.0,,,,,,2.0,,,,,,,,,,,
330,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,{},28.0,,10,False,scikit-multilearn,,,,['sklearn'],2214.0,2214.0,https://pypi.org/project/scikit-multilearn,55341.0,55341.0,,,,,,,,,,,,3.0,,,,,,,,,,,
331,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,{},25.0,Python implementations of metric learning algorithms.,10,False,metric-learn,conda-forge/metric-learn,,,['sklearn'],506.0,506.0,https://pypi.org/project/metric-learn,5263.0,5553.0,https://anaconda.org/conda-forge/metric-learn,2020-07-01 11:28:55.023,2025-04-22 14:57:23.763,2025-04-22 14:57:23.763000,21174.0,4.0,,,,,,3.0,,,,,,,,,,,
332,alibi-detect,SeldonIO/alibi-detect,others,,{},28.0,,10,False,alibi-detect,,,,,648.0,648.0,https://pypi.org/project/alibi-detect,81261.0,81261.0,,,,,,,,,,,,3.0,,,,,,,,,,,
333,BioPandas,rasbt/biopandas,others,,{},18.0,Molecular Structures in Pandas DataFrames.,10,False,biopandas,conda-forge/biopandas,,,['pandas'],414.0,414.0,https://pypi.org/project/biopandas,36852.0,42221.0,https://anaconda.org/conda-forge/biopandas,2020-08-04 11:39:32.572,2025-04-22 14:56:30.745,2025-04-22 14:56:30.745000,386583.0,12.0,,,,,,3.0,,,,,,,,,,,
334,gplearn,trevorstephens/gplearn,others,,{},13.0,"gplearn implements Genetic Programming in Python, with a scikit-learn inspired and compatible API.",10,False,gplearn,conda-forge/gplearn,,,['sklearn'],748.0,748.0,https://pypi.org/project/gplearn,56283.0,56471.0,https://anaconda.org/conda-forge/gplearn,2020-06-18 15:08:16.907,2026-01-07 23:59:23.701,2026-01-07 23:59:23.701000,13967.0,3.0,,,,,,3.0,,,,,,,,,,,
335,anomalib,openvinotoolkit/anomalib,ml-frameworks,,{},121.0,,9,False,anomalib,,,,,219.0,219.0,https://pypi.org/project/anomalib,42777.0,42777.0,,,,,,,,,,,,3.0,,,,,,,,,,,
336,Aesara,aesara-devs/aesara,ml-frameworks,,{},595.0,An optimizing compiler for evaluating mathematical expressions.,9,False,aesara,conda-forge/aesara,,,,,,https://pypi.org/project/aesara,41012.0,73157.0,https://anaconda.org/conda-forge/aesara,2021-02-13 08:34:03.335,2025-04-22 14:57:46.430,2025-04-22 14:57:46.430000,2121571.0,72.0,,,,,,3.0,,,,,,,,,,,
337,Ludwig,ludwig-ai/ludwig,ml-frameworks,,{},159.0,,9,False,ludwig,,,,['tensorflow'],367.0,367.0,https://pypi.org/project/ludwig,2953.0,2953.0,,,,,,,,,,,,3.0,,,,,,,,,,,
338,mlpack,mlpack/mlpack,ml-frameworks,,{},341.0,"mlpack: a fast, header-only machine learning library.",9,False,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,2549.0,9424.0,https://anaconda.org/conda-forge/mlpack,2020-06-19 07:49:40.555,2026-06-20 14:06:36.438,2026-06-20 14:06:36.438000,508813.0,17.0,,,,,,3.0,,,,,,,,,,,
339,sense2vec,explosion/sense2vec,nlp,,{},20.0,word2vec with NLP-specific tokens.,9,False,sense2vec,conda-forge/sense2vec,,,,474.0,474.0,https://pypi.org/project/sense2vec,1890.0,3213.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:11:50.060,2025-04-22 14:57:12.924,2025-04-22 14:57:12.924000,80725.0,3.0,,,,,,3.0,,,,,,,,,,,
340,adapters,Adapter-Hub/adapters,nlp,,{},18.0,,9,False,adapters,,,,['huggingface'],287.0,287.0,https://pypi.org/project/adapters,76646.0,76646.0,,,,,,,,,,,,3.0,,,,,,,,,,,
341,Augmentor,mdbloice/Augmentor,image,,{},23.0,,9,False,Augmentor,,,,,969.0,969.0,https://pypi.org/project/Augmentor,7994.0,7994.0,,,,,,,,,,,,3.0,,,,,,,,,,,
342,PaddleSeg,PaddlePaddle/PaddleSeg,image,,{},131.0,,9,False,paddleseg,,,,['paddle'],1493.0,1493.0,https://pypi.org/project/paddleseg,1911.0,1911.0,,,,,,,,,,,,3.0,,,,,,,,,,,
343,opencv-python,opencv/opencv-python,image,,{},62.0,,9,False,opencv-python,,,,,,,https://pypi.org/project/opencv-python,56437331.0,56437331.0,,,,,,,,,,,,3.0,,,,,,,,,,,
344,Image Deduplicator,idealo/imagededup,image,,{},19.0,,9,False,imagededup,,,,['tensorflow'],218.0,218.0,https://pypi.org/project/imagededup,71683.0,71683.0,,,,,,,,,,,,3.0,,,,,,,,,,,
345,keras-ocr,faustomorales/keras-ocr,ocr,,{},19.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,9,False,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],719.0,719.0,https://pypi.org/project/keras-ocr,51783.0,51790.0,https://anaconda.org/anaconda/keras-ocr,2020-11-13 22:43:29.643,2025-04-22 15:32:32.089,2025-04-22 15:32:32.089000,499.0,1.0,,,,,,3.0,,,,,,,,,,,
346,Chartify,spotify/chartify,data-viz,,{},27.0,Python library to make plotting simpler for data scientists.,9,False,chartify,conda-forge/chartify,,,,86.0,86.0,https://pypi.org/project/chartify,2164.0,2655.0,https://anaconda.org/conda-forge/chartify,2018-11-26 21:34:46.186,2025-04-22 14:56:57.373,2025-04-22 14:56:57.373000,45731.0,10.0,,,,,,3.0,,,,,,,,,,,
347,PandasGUI,adamerose/pandasgui,data-viz,,{},15.0,A GUI for Pandas DataFrames.,9,False,pandasgui,conda-forge/pandasgui,,,['pandas'],534.0,534.0,https://pypi.org/project/pandasgui,2693.0,3384.0,https://anaconda.org/conda-forge/pandasgui,2021-01-27 21:17:12.748,2025-04-22 14:57:45.598,2025-04-22 14:57:45.598000,46299.0,2.0,,,,,,3.0,,,,,,,,,,,
348,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,{},113.0,A suite of visual analysis and diagnostic tools for machine learning.,9,False,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,563865.0,565444.0,https://anaconda.org/conda-forge/yellowbrick,2020-08-07 07:09:40.588,2025-04-22 14:57:33.497,2025-04-22 14:57:33.497000,113721.0,6.0,,,,,,2.0,,,,,,,,,,,
349,shapash,MAIF/shapash,interpretability,,{},49.0,,9,False,shapash,,,,['jupyter'],202.0,202.0,https://pypi.org/project/shapash,8375.0,8375.0,,,,,,,,,,,,2.0,,,,,,,,,,,
350,Deep Checks,deepchecks/deepchecks,interpretability,,{},56.0,,9,False,deepchecks,,,,,556.0,556.0,https://pypi.org/project/deepchecks,30448.0,30448.0,,,,,,,,,,,,2.0,,,,,,,,,,,
351,checklist,marcotcr/checklist,interpretability,,{},15.0,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList.,9,False,checklist,conda-forge/checklist,,,['jupyter'],384.0,384.0,https://pypi.org/project/checklist,7212.0,7392.0,https://anaconda.org/conda-forge/checklist,2021-01-12 20:24:37.883,2025-04-22 14:57:44.390,2025-04-22 14:57:44.390000,12064.0,2.0,,,,,,2.0,,,,,,,,,,,
352,aequitas,dssg/aequitas,interpretability,,{},23.0,,9,False,aequitas,,,,,210.0,210.0,https://pypi.org/project/aequitas,18339.0,18339.0,,,,,,,,,,,,2.0,,,,,,,,,,,
353,Karate Club,benedekrozemberczki/karateclub,graph,,{},20.0,"A general purpose library for community detection, network embedding, and graph mining research.",9,False,karateclub,conda-forge/karateclub,,,,336.0,336.0,https://pypi.org/project/karateclub,6781.0,7362.0,https://anaconda.org/conda-forge/karateclub,2020-07-28 15:27:56.544,2025-04-22 14:57:32.844,2025-04-22 14:57:32.844000,42465.0,12.0,,,,,,2.0,,,,,,,,,,,
354,PyKEEN,pykeen/pykeen,graph,,{},45.0,,9,False,pykeen,,,,,376.0,376.0,https://pypi.org/project/pykeen,12677.0,12677.0,,,,,,,,,,,,2.0,,,,,,,,,,,
