,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,recent_commit_count,trending,helm_id,updated_github_id,maven_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
334,AutoViz,AutoViML/AutoViz,data-viz,,{},17.0,"Automatically Visualize any dataset, any size with a single line of code.",10,False,autoviz,conda-forge/autoviz,,,,2021-08-25 18:46:27.137,2025-04-22 14:57:59.344000,,,,,,,,,,,,6018.0,46.0,905.0,905.0,https://pypi.org/project/autoviz,3917.0,https://anaconda.org/conda-forge/autoviz,2025-04-22 14:57:59.344,128187.0,3.0,,,,,,,,,,,,,,,,,,
335,plotnine,has2k1/plotnine,data-viz,,{},125.0,A grammar of graphics for python.,10,False,plotnine,conda-forge/plotnine,,,,2020-06-05 19:51:41.903,2026-08-14 16:58:02.909000,,,,,,,,,,,,2412805.0,38.0,,,https://pypi.org/project/plotnine,2401782.0,https://anaconda.org/conda-forge/plotnine,2026-08-14 16:58:02.909,826742.0,3.0,,,,,,,-6.0,,,,,,,,,,,
336,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,{},5.0,Provides a simple interface for plotting beautiful and interactive ridgeline plots within the extensive Plotly..,10,False,ridgeplot,conda-forge/ridgeplot,,,,2024-12-20 08:59:41.148,2026-04-07 18:29:09.233000,,,,,,,,,,,,46639.0,6.0,289.0,289.0,https://pypi.org/project/ridgeplot,46354.0,https://anaconda.org/conda-forge/ridgeplot,2026-04-07 18:29:09.233,5992.0,3.0,,,,,,,,,,,,,,,,,,
337,causalml,uber/causalml,interpretability,,{},84.0,,10,False,causalml,,,,,,,,,,,,,,,,,,71660.0,,336.0,336.0,https://pypi.org/project/causalml,71660.0,,,,2.0,,,,,,,,,,,,,,,,,,
338,Karate Club,benedekrozemberczki/karateclub,graph,,{},20.0,"A general purpose library for community detection, network embedding, and graph mining research.",10,False,karateclub,conda-forge/karateclub,,,,2020-07-28 15:27:56.544,2025-04-22 14:57:32.844000,,,,,,,,,,,,9680.0,12.0,336.0,336.0,https://pypi.org/project/karateclub,9090.0,https://anaconda.org/conda-forge/karateclub,2025-04-22 14:57:32.844,43720.0,2.0,,,,,,,,,,,,,,,,,,
339,EarthPy,earthlab/earthpy,geospatial-data,,{},45.0,Utility functions for the working with spatial data.,10,False,earthpy,conda-forge/earthpy,,,,2019-04-02 17:33:42.874,2025-04-22 14:57:03.644000,,,,,,,,,,,,5580.0,14.0,448.0,448.0,https://pypi.org/project/earthpy,4327.0,https://anaconda.org/conda-forge/earthpy,2025-04-22 14:57:03.644,111602.0,3.0,,,,,,,,,,,,,,,,,,
340,Alphalens,quantopian/alphalens,financial-data,,{},26.0,Performance analysis of predictive (alpha) stock factors.,10,False,alphalens,conda-forge/alphalens,,,,2018-02-16 18:31:40.483,2025-04-22 14:56:47.205000,,,,,,,,,,,,1479.0,3.0,761.0,761.0,https://pypi.org/project/alphalens,1137.0,https://anaconda.org/conda-forge/alphalens,2025-04-22 14:56:47.205,35245.0,3.0,,,,,,,,,,,,,,,,,,
341,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,{},43.0,Python wrapper for TA-Lib.,10,False,TA-Lib,conda-forge/ta-lib,,,,2020-09-29 19:30:19.177,2026-09-23 11:20:44.090000,,,,,,,,,,,,607848.0,9.0,,,https://pypi.org/project/TA-Lib,594237.0,https://anaconda.org/conda-forge/ta-lib,2026-09-23 11:20:44.090,979992.0,3.0,,,,,,,,,,,,,,,,,,
342,AutoKeras,keras-team/autokeras,hyperopt,,{},148.0,,10,False,autokeras,,['tensorflow'],,,,,,,,,,,,,,,,8170.0,,951.0,951.0,https://pypi.org/project/autokeras,8170.0,,,,3.0,,,,,,,,,,,,,,,,,,
343,mljar-supervised,mljar/mljar-supervised,hyperopt,,{},30.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,10,False,mljar-supervised,conda-forge/mljar-supervised,,,,2021-06-09 11:24:39.196,2026-05-29 16:26:31.878000,,,,,,,,,,,,8240.0,29.0,176.0,176.0,https://pypi.org/project/mljar-supervised,7019.0,https://anaconda.org/conda-forge/mljar-supervised,2026-05-29 16:26:31.878,76960.0,3.0,,,,,,,,,,,,,,,,,,
344,auto-sklearn,automl/auto-sklearn,hyperopt,,{},89.0,Automated machine learning.,10,False,auto-sklearn,conda-forge/auto-sklearn,['sklearn'],,,2021-04-05 18:05:48.879,2025-04-22 14:57:49.654000,,,,,,,,,,,,4965.0,11.0,769.0,769.0,https://pypi.org/project/auto-sklearn,4283.0,https://anaconda.org/conda-forge/auto-sklearn,2025-04-22 14:57:49.654,44336.0,3.0,,,,,,,,,,,,,,,,,,
345,Acme,deepmind/acme,reinforcement-learning,,{},93.0,A Python library for Reinforcement Learning.,10,False,dm-acme,conda-forge/dm-acme,['tensorflow'],,,2020-11-19 20:50:22.810,2025-04-22 14:57:40.447000,,,,,,,,,,,,2939.0,5.0,323.0,323.0,https://pypi.org/project/dm-acme,2681.0,https://anaconda.org/conda-forge/dm-acme,2025-04-22 14:57:40.447,18075.0,2.0,,,,,,,,,,,,,,,,,,
346,MNE,mne-tools/mne-python,medical-data,,{},468.0,MNE-Python is a software for MEG and EEG data analysis.,10,False,mne,conda-forge/mne,,,,2020-05-19 23:08:48.350,2026-09-11 16:51:08.714000,,,,,,,,,,,,312815.0,72.0,,,https://pypi.org/project/mne,301231.0,https://anaconda.org/conda-forge/mne,2026-09-11 16:51:08.714,880442.0,3.0,,,,,,,,,,,,,,,,,,
347,petastorm,uber/petastorm,distributed-ml,,{},52.0,,10,False,petastorm,,,,,,,,,,,,,,,,,,123865.0,,423.0,423.0,https://pypi.org/project/petastorm,123865.0,,,,3.0,,,,,,,,,,,,,,,,,,
348,tsfresh,blue-yonder/tsfresh,time-series-data,,{},103.0,Automatic extraction of relevant features from time series.,10,False,tsfresh,conda-forge/tsfresh,['sklearn'],,,2020-05-13 05:51:14.110,2026-06-13 13:50:18.940000,,,,,,,,,,,,241184.0,18.0,24.0,24.0,https://pypi.org/project/tsfresh,219646.0,https://anaconda.org/conda-forge/tsfresh,2026-06-13 13:50:18.940,1636948.0,2.0,,,,,,,,,,,,,,,,,,
349,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,{},36.0,,10,False,skforecast,,['sklearn'],,,,,,,,,,,,,,,,76554.0,,505.0,505.0,https://pypi.org/project/skforecast,76554.0,,,,2.0,,,,,,,,,,,,,,,,,,
350,chroma,chroma-core/chroma,nn-search,,{},196.0,,10,False,chromadb,,,,,,,,,,,,,,,,,,6616487.0,,5.0,5.0,https://pypi.org/project/chromadb,6616487.0,,,,3.0,,,,,,,,,,,,,,,,,,
351,torchrec,pytorch/torchrec,recommender-systems,,{},505.0,,10,False,torchrec,,,,,,,,,,,,,,,,,,10973.0,,285.0,285.0,https://pypi.org/project/torchrec,10973.0,,,,2.0,,,,,,,,,,,,,,,,,,
352,scikit-surprise,NicolasHug/Surprise,recommender-systems,,{},46.0,A Python scikit for building and analyzing recommender systems.,10,False,scikit-surprise,conda-forge/scikit-surprise,,,,2020-07-19 15:23:16.043,2026-06-02 08:01:57.981000,,,,,,,,,,,,84298.0,10.0,24.0,24.0,https://pypi.org/project/scikit-surprise,73363.0,https://anaconda.org/conda-forge/scikit-surprise,2026-06-02 08:01:57.981,809194.0,2.0,,,,,,,,,,,,,,,,,,
353,espnet,espnet/espnet,audio,,{},577.0,,10,False,espnet,,,,,,,,,,,,,,,,,,14460.0,,511.0,511.0,https://pypi.org/project/espnet,14460.0,,,,3.0,,,,,,,,,,,,,,,,,,
354,python_speech_features,jameslyons/python_speech_features,audio,,{},19.0,,10,False,python_speech_features,,,,,,,,,,,,,,,,,,195950.0,,1126.0,1126.0,https://pypi.org/project/python_speech_features,195950.0,,,,3.0,,,,,,,,,,,,,,,,,,
355,python-soundfile,bastibe/python-soundfile,audio,,{},44.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",10,False,soundfile,anaconda/pysoundfile,,,,2026-03-03 08:12:51.546,2026-09-16 13:52:42.024000,,,,,,,,,,,,21649639.0,1.0,,,https://pypi.org/project/soundfile,21649560.0,https://anaconda.org/anaconda/pysoundfile,2026-09-16 13:52:42.024,479.0,3.0,,,,,,,,,,,,,,,,,,
356,Porcupine,Picovoice/Porcupine,audio,,{},45.0,,10,False,pvporcupine,,,,,,,,,,,,,,,,,,499716.0,,56.0,56.0,https://pypi.org/project/pvporcupine,499716.0,,,,3.0,,,,,,,,,,,,,,,,,,
357,Pyro,pyro-ppl/pyro,probabilistics,,{},163.0,A Python library for probabilistic modeling and inference.,10,False,pyro-ppl,conda-forge/pyro-ppl,['pytorch'],,,2021-03-05 15:30:58.525,2025-04-22 14:57:47.967000,,,,,,,,,,,,607610.0,11.0,,,https://pypi.org/project/pyro-ppl,602017.0,https://anaconda.org/conda-forge/pyro-ppl,2025-04-22 14:57:47.967,369147.0,3.0,,,,,,,,,,,,,,,,,,
358,TextAttack,QData/TextAttack,adversarial,,{},74.0,Generating adversarial examples for NLP models.,10,False,textattack,conda-forge/textattack,,,,2020-09-28 19:49:15.208,2025-04-22 14:57:36.874000,,,,,,,,,,,,3017.0,4.0,439.0,439.0,https://pypi.org/project/textattack,2825.0,https://anaconda.org/conda-forge/textattack,2025-04-22 14:57:36.874,13871.0,3.0,,,,,,,,,,,,,,,,,,
359,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,{},28.0,,10,False,scikit-multilearn,,['sklearn'],,,,,,,,,,,,,,,,34013.0,,2221.0,2221.0,https://pypi.org/project/scikit-multilearn,34013.0,,,,3.0,,,,,,,,,,,,,,,,,,
360,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,{},25.0,Python implementations of metric learning algorithms.,10,False,metric-learn,conda-forge/metric-learn,['sklearn'],,,2020-07-01 11:28:55.023,2025-04-22 14:57:23.763000,,,,,,,,,,,,3981.0,4.0,507.0,507.0,https://pypi.org/project/metric-learn,3687.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,21799.0,3.0,,,,,,,,,,,,,,,,,,
361,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,{},90.0,Python module to balance data set using under- and over-sampling.,10,False,imbalanced-learn,conda-forge/imbalanced-learn,['sklearn'],,,2020-06-09 15:38:02.306,2026-06-07 21:56:18.335000,,,,,,,,,,,,5844400.0,27.0,,,https://pypi.org/project/imbalanced-learn,5832702.0,https://anaconda.org/conda-forge/imbalanced-learn,2026-06-07 21:56:18.335,877400.0,3.0,,,,,,,,,,,,,,,,,,
362,TabPy,tableau/TabPy,others,,{},55.0,,10,False,tabpy,anaconda/tabpy-client,,,,2017-04-06 20:14:02.493,2026-09-02 15:04:35.645000,,,,,,,,,,,,2685.0,1.0,215.0,215.0,https://pypi.org/project/tabpy,2624.0,https://anaconda.org/anaconda/tabpy-client,2026-09-02 15:04:35.645,6976.0,3.0,,,,,,,,,,,,,,,,,,
363,anomalib,openvinotoolkit/anomalib,ml-frameworks,,{},127.0,,9,False,anomalib,,,,,,,,,,,,,,,,,,26451.0,,223.0,223.0,https://pypi.org/project/anomalib,26451.0,,,,3.0,,,,,,,,,,,,,,,,,,
364,Ludwig,ludwig-ai/ludwig,ml-frameworks,,{},160.0,,9,False,ludwig,,['tensorflow'],,,,,,,,,,,,,,,,2225.0,,369.0,369.0,https://pypi.org/project/ludwig,2225.0,,,,3.0,,,,,,,,,,,,,,,,,,
365,sense2vec,explosion/sense2vec,nlp,,{},20.0,word2vec with NLP-specific tokens.,9,False,sense2vec,conda-forge/sense2vec,,,,2021-07-14 13:11:50.060,2025-04-22 14:57:12.924000,,,,,,,,,,,,4051.0,3.0,474.0,474.0,https://pypi.org/project/sense2vec,2715.0,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,82874.0,3.0,,,,,,,,,,,,,,,,,,
366,scattertext,JasonKessler/scattertext,nlp,,{},14.0,Beautiful visualizations of how language differs among document types.,9,False,scattertext,conda-forge/scattertext,,,,2017-08-25 05:29:58.550,2025-04-22 14:56:39.793000,,,,,,,,,,,,2965.0,18.0,671.0,671.0,https://pypi.org/project/scattertext,719.0,https://anaconda.org/conda-forge/scattertext,2025-04-22 14:56:39.793,244914.0,3.0,,,,,,,,,,,,,,,,,,
367,OpenNMT,OpenNMT/OpenNMT-py,nlp,,{},191.0,,9,False,OpenNMT-py,,['pytorch'],,,,,,,,,,,,,,,,5472.0,,358.0,358.0,https://pypi.org/project/OpenNMT-py,5472.0,,,,3.0,,,,,,,,,,,,,,,,,,
368,Augmentor,mdbloice/Augmentor,image,,{},23.0,,9,False,Augmentor,,,,,,,,,,,,,,,,,,6625.0,,971.0,971.0,https://pypi.org/project/Augmentor,6625.0,,,,3.0,,,,,,,,,,,,,,,,,,
369,PaddleSeg,PaddlePaddle/PaddleSeg,image,,{},132.0,,9,False,paddleseg,,['paddle'],,,,,,,,,,,,,,,,1479.0,,1498.0,1498.0,https://pypi.org/project/paddleseg,1479.0,,,,3.0,,,,,,,,,,,,,,,,,,
370,opencv-python,opencv/opencv-python,image,,{},62.0,,9,False,opencv-python,,,,,,,,,,,,,,,,,,29918036.0,,,,https://pypi.org/project/opencv-python,29918036.0,,,,3.0,,,,,,,,,,,,,,,,,,
371,vit-pytorch,lucidrains/vit-pytorch,image,,{},29.0,,9,False,vit-pytorch,,['pytorch'],,,,,,,,,,,,,,,,959337.0,,24.0,24.0,https://pypi.org/project/vit-pytorch,959337.0,,,,3.0,,,,,,,,,,,,,,,,,,
372,Image Deduplicator,idealo/imagededup,image,,{},19.0,,9,False,imagededup,,['tensorflow'],,,,,,,,,,,,,,,,116748.0,,219.0,219.0,https://pypi.org/project/imagededup,116748.0,,,,3.0,,,,,,,,,,,,,,,,,,
373,keras-ocr,faustomorales/keras-ocr,ocr,,{},19.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,9,False,keras-ocr,anaconda/keras-ocr,['tensorflow'],,,2020-11-13 22:43:29.643,2026-08-31 20:07:45.563000,,,,,,,,,,,,6638.0,1.0,720.0,720.0,https://pypi.org/project/keras-ocr,6631.0,https://anaconda.org/anaconda/keras-ocr,2026-08-31 20:07:45.563,539.0,3.0,,,,,,,,,,,,,,,,,,
374,Chartify,spotify/chartify,data-viz,,{},27.0,Python library to make plotting simpler for data scientists.,9,False,chartify,conda-forge/chartify,,,,2018-11-26 21:34:46.186,2025-04-22 14:56:57.373000,,,,,,,,,,,,1790.0,10.0,86.0,86.0,https://pypi.org/project/chartify,1294.0,https://anaconda.org/conda-forge/chartify,2025-04-22 14:56:57.373,46717.0,3.0,,,,,,,,,,,,,,,,,,
375,lets-plot,JetBrains/lets-plot,data-viz,,{},23.0,,9,False,lets-plot,,,,,,,,,,,,,,,,,,38086.0,,216.0,216.0,https://pypi.org/project/lets-plot,38086.0,,,,3.0,,,,,,,,,,,,,,,,,,
376,PandasGUI,adamerose/pandasgui,data-viz,,{},15.0,A GUI for Pandas DataFrames.,9,False,pandasgui,conda-forge/pandasgui,['pandas'],,,2021-01-27 21:17:12.748,2025-04-22 14:57:45.598000,,,,,,,,,,,,3233.0,2.0,534.0,534.0,https://pypi.org/project/pandasgui,2526.0,https://anaconda.org/conda-forge/pandasgui,2025-04-22 14:57:45.598,48081.0,3.0,,,,,,,,,,,,,,,,,,
377,fairlearn,fairlearn/fairlearn,interpretability,,{},125.0,Simple and easy fairness assessment and unfairness mitigation.,9,False,fairlearn,conda-forge/fairlearn,['sklearn'],,,2020-11-11 16:56:32.994,2026-06-08 10:56:38.371000,,,,,,,,,,,,115367.0,16.0,3.0,3.0,https://pypi.org/project/fairlearn,114357.0,https://anaconda.org/conda-forge/fairlearn,2026-06-08 10:56:38.371,70736.0,2.0,,,,,,,,,,,,,,,,,,
378,Alibi,SeldonIO/alibi,interpretability,,{},25.0,,9,False,alibi,,,,,,,,,,,,,,,,,,5114.0,,862.0,862.0,https://pypi.org/project/alibi,5114.0,,,,2.0,,,,,,,,,,,,,,,,,,
379,Deep Checks,deepchecks/deepchecks,interpretability,,{},56.0,,9,False,deepchecks,,,,,,,,,,,,,,,,,,22582.0,,556.0,556.0,https://pypi.org/project/deepchecks,22582.0,,,,2.0,,,,,,,,,,,,,,,,,,
380,checklist,marcotcr/checklist,interpretability,,{},15.0,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList.,9,False,checklist,conda-forge/checklist,['jupyter'],,,2021-01-12 20:24:37.883,2025-04-22 14:57:44.390000,,,,,,,,,,,,4868.0,2.0,385.0,385.0,https://pypi.org/project/checklist,4687.0,https://anaconda.org/conda-forge/checklist,2025-04-22 14:57:44.390,12371.0,2.0,,,,,,,,,,,,,,,,,,
381,aequitas,dssg/aequitas,interpretability,,{},23.0,,9,False,aequitas,,,,,,,,,,,,,,,,,,17388.0,,212.0,212.0,https://pypi.org/project/aequitas,17388.0,,,,2.0,,,,,,,,,,,,,,,,,,
382,ml-metadata,google/ml-metadata,ml-experiments,,{},24.0,,9,False,ml-metadata,,,,,,,,,,,,,,,,,,28610.0,,743.0,743.0,https://pypi.org/project/ml-metadata,28610.0,,,,3.0,,,,,,,,,,,,,,,,,,
383,Catalyst,catalyst-team/catalyst,ml-experiments,,{},104.0,,9,False,catalyst,,['pytorch'],,,,,,,,,,,,,,,,3149.0,,1302.0,1302.0,https://pypi.org/project/catalyst,3149.0,,,,3.0,,,,,,,,,,,,,,,,,,
384,SKLL,EducationalTestingService/skll,ml-experiments,,{},39.0,SciKit-Learn Laboratory makes it easier to run machine learning experiments with scikit-learn.,9,False,skll,conda-forge/skll,['sklearn'],,,2021-11-29 23:26:59.283,2025-04-22 14:58:06.094000,,,,,,,,,,,,2711.0,9.0,50.0,50.0,https://pypi.org/project/skll,2162.0,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,31890.0,3.0,,,,,,,,,,,,,,,,,,
385,RLax,deepmind/rlax,reinforcement-learning,,{},25.0,,9,False,rlax,,['jax'],,,,,,,,,,,,,,,,48262.0,,452.0,452.0,https://pypi.org/project/rlax,48262.0,,,,2.0,,,,,,,,,,,,,,,,,,
386,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,{},60.0,,9,False,vizdoom,,,,,,,,,,,,,,,,,,14546.0,,362.0,362.0,https://pypi.org/project/vizdoom,14546.0,,,,2.0,,,,,,,,,,,,,,,,,,
387,Hail,hail-is/hail,medical-data,,{},103.0,,9,False,hail,,['spark'],,,,,,,,,,,,,,,,20553.0,,191.0,191.0,https://pypi.org/project/hail,20553.0,,,,3.0,,,,,,,,,,,,,,,,,,
388,Darts,unit8co/darts,time-series-data,,{},170.0,A python library for user-friendly forecasting and anomaly detection on time series.,9,False,u8darts,conda-forge/u8darts-all,,,,2021-07-30 09:48:56.369,2026-09-05 10:38:22.252000,,,,,,,,,,,,58957.0,48.0,,,https://pypi.org/project/u8darts,56842.0,https://anaconda.org/conda-forge/u8darts-all,2026-09-05 10:38:22.252,126901.0,3.0,unit8/darts,https://hub.docker.com/r/unit8/darts,2026-09-04 15:05:18.360724,,4298.0,,,,,,,,,,,,,
389,tsai,timeseriesAI/tsai,time-series-data,,{},25.0,,9,False,tsai,conda-forge/tsai,,,,,,,,,,,,,,,,,16124.0,,289.0,289.0,https://pypi.org/project/tsai,16124.0,https://anaconda.org/conda-forge/tsai,,,3.0,,,,,,,,,,,,,,,,,,
390,NeuralForecast,Nixtla/neuralforecast,time-series-data,,{},74.0,Deep Learning for Time Series Forecasting.,9,False,neuralforecast,conda-forge/neuralforecast,,,,2022-03-23 16:16:31.657,2026-09-09 01:24:11.043000,,,,,,,,,,,,133301.0,40.0,,,https://pypi.org/project/neuralforecast,131916.0,https://anaconda.org/conda-forge/neuralforecast,2026-09-09 01:24:11.043,74837.0,3.0,,,,,,,,,,,,,,,,,,
391,TSFEL,fraunhoferportugal/tsfel,time-series-data,,{},21.0,,9,False,tsfel,,,,,,,,,,,,,,,,,,19246.0,,226.0,226.0,https://pypi.org/project/tsfel,19246.0,,,,3.0,,,,,,,,,,,,,,,,,,
392,voyager,spotify/voyager,nn-search,,{},8.0,,9,False,voyager,,,,,,,,,,,,,,,,,,139635.0,,245.0,245.0,https://pypi.org/project/voyager,139635.0,,,,3.0,,,,,,,,,,,,,,,,,,
393,Recommenders,microsoft/recommenders,recommender-systems,,{},154.0,,9,False,recommenders,,,,,,,,,,,,,,,,,,8802.0,,181.0,181.0,https://pypi.org/project/recommenders,8802.0,,,,3.0,,,,,,,,,,,,,,,,,,
394,Madmom,CPJKU/madmom,audio,,{},24.0,,9,False,madmom,,,,,,,,,,,,,,,,,,27971.0,,538.0,538.0,https://pypi.org/project/madmom,27971.0,,,,3.0,,,,,,,,,,,,,,,,,,
395,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,{},28.0,,9,False,pyAudioAnalysis,,,,,,,,,,,,,,,,,,8403.0,,686.0,686.0,https://pypi.org/project/pyAudioAnalysis,8403.0,,,,3.0,,,,,,,,,,,,,,,,,,
396,nnAudio,KinWaiCheuk/nnAudio,audio,,{},17.0,,9,False,nnAudio,,,,,,,,,,,,,,,,,,155133.0,,468.0,468.0,https://pypi.org/project/nnAudio,155133.0,,,,3.0,,,,,,,,,,,,,,,,,,
397,torchaudio,pytorch/audio,audio,,{},251.0,,9,False,torchaudio,,['pytorch'],,,,,,,,,,,,,,,,5531785.0,,,,https://pypi.org/project/torchaudio,5531785.0,,,,3.0,,,,,,,,,,,,,,,,,,
398,DDSP,magenta/ddsp,audio,,{},37.0,Differentiable Digital Signal Processing.,9,False,ddsp,conda-forge/ddsp,['tensorflow'],,,2020-06-03 13:14:40.638,2025-04-22 14:57:27.526000,,,,,,,,,,,,1215.0,3.0,74.0,74.0,https://pypi.org/project/ddsp,819.0,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,29745.0,3.0,,,,,,,,,,,,,,,,,,
399,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,{},97.0,Machine learning in FPGAs using HLS.,9,False,hls4ml,conda-forge/hls4ml,"['tensorflow', 'pytorch']",,,2020-09-29 21:06:25.423,2025-04-22 14:57:36.962000,,,,,,,,,,,,1825.0,4.0,60.0,60.0,https://pypi.org/project/hls4ml,1626.0,https://anaconda.org/conda-forge/hls4ml,2025-04-22 14:57:36.962,14352.0,3.0,,,,,,,,,,,,,,,,,,
400,Baal,baal-org/baal,probabilistics,,{},25.0,Library for bayesian active learning.,9,False,baal,conda-forge/baal,,,,2021-01-20 20:35:22.269,2025-04-22 14:57:44.821000,,,,,,,,,,,,1118.0,5.0,76.0,76.0,https://pypi.org/project/baal,849.0,https://anaconda.org/conda-forge/baal,2025-04-22 14:57:44.821,18327.0,3.0,,,,,,,,,,,,,,,,,,
401,CleverHans,cleverhans-lab/cleverhans,adversarial,,{},131.0,"This repository contains the source code for CleverHans, a Python library to benchmark machine learning systems..",9,False,cleverhans,conda-forge/cleverhans,['tensorflow'],,,2020-06-24 23:14:07.928,2025-04-22 14:57:28.932000,,,,,,,,,,,,948.0,3.0,847.0,847.0,https://pypi.org/project/cleverhans,755.0,https://anaconda.org/conda-forge/cleverhans,2025-04-22 14:57:28.932,14506.0,3.0,,,,,,,,,,,,,,,,,,
402,detecto,alankbi/detecto,pytorch-utils,,{},12.0,Build fully-functioning computer vision models with PyTorch.,9,False,detecto,conda-forge/detecto,['pytorch'],,,2021-06-09 14:10:48.390,2025-04-22 14:57:54.494000,,,,,,,,,,,,3684.0,2.0,196.0,196.0,https://pypi.org/project/detecto,3522.0,https://anaconda.org/conda-forge/detecto,2025-04-22 14:57:54.494,10234.0,2.0,,,,,,,,,,,,,,,,,,
403,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,{},35.0,PyTorch Extension Library of Optimized Scatter Operations.,9,False,torch-scatter,conda-forge/pytorch_scatter,['pytorch'],,,2020-06-01 16:15:18.085,2026-07-29 06:46:10.545000,,,,,,,,,,,,74987.0,8.0,,,https://pypi.org/project/torch-scatter,55615.0,https://anaconda.org/conda-forge/pytorch_scatter,2026-07-29 06:46:10.545,1452960.0,2.0,,,,,,,,,,,,,,,,,,
404,tensorflow-hub,tensorflow/hub,tensorflow-utils,,{},108.0,A library for transfer learning by reusing parts of TensorFlow models.,9,False,tensorflow-hub,conda-forge/tensorflow-hub,['tensorflow'],,,2020-08-24 16:43:33.174,2025-04-22 14:56:51.855000,,,,,,,,,,,,1132574.0,15.0,,,https://pypi.org/project/tensorflow-hub,1130624.0,https://anaconda.org/conda-forge/tensorflow-hub,2025-04-22 14:56:51.855,142387.0,2.0,,,,,,,,,,,,,,,,,,
405,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,{},7.0,,9,False,iterative-stratification,,['sklearn'],,,,,,,,,,,,,,,,80456.0,,653.0,653.0,https://pypi.org/project/iterative-stratification,80456.0,,,,3.0,,,,,,,,,,,,,,,,,,
406,alibi-detect,SeldonIO/alibi-detect,others,,{},28.0,,9,False,alibi-detect,,,,,,,,,,,,,,,,,,46031.0,,653.0,653.0,https://pypi.org/project/alibi-detect,46031.0,,,,3.0,,,,,,,,,,,,,,,,,,
407,modAL,modAL-python/modAL,others,,{},21.0,,9,False,modAL,,['sklearn'],,,,,,,,,,,,,,,,55498957.0,,,,https://pypi.org/project/modAL,55498957.0,,,,3.0,,,,,,,,,,,,,,,,,,
408,pysc2,deepmind/pysc2,others,,{},39.0,,9,False,pysc2,,,,,,,,,,,,,,,,,,1952.0,,986.0,986.0,https://pypi.org/project/pysc2,1952.0,,,,3.0,,,,,,,,,,,,,,,,,,
409,Jina,jina-ai/jina,ml-frameworks,,{},185.0,Build cross-modal and multi-modal applications on the cloud.,8,False,jina,conda-forge/jina-core,,,,2021-09-02 15:10:14.675,2025-04-22 14:57:59.713000,,,,,,,,9.0,,,,51249.0,45.0,,,https://pypi.org/project/jina,16064.0,https://anaconda.org/conda-forge/jina-core,2025-04-22 14:57:59.713,135756.0,3.0,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,9.0,1975418.0,,,,,,,,,,,,,
410,mlpack,mlpack/mlpack,ml-frameworks,,{},341.0,"mlpack: a fast, header-only machine learning library.",8,False,mlpack,conda-forge/mlpack,,,,2020-06-19 07:49:40.555,2026-06-20 14:06:36.438000,,,,,,,,,,,,8449.0,17.0,,,https://pypi.org/project/mlpack,1430.0,https://anaconda.org/conda-forge/mlpack,2026-06-20 14:06:36.438,526455.0,3.0,,,,,,,,,,,,,,,,,,
