,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
458,SMAC3,automl/SMAC3,hyperopt,,{},81.0,Sequential Model-based Algorithm Configuration.,7,False,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,30556.0,31286.0,https://anaconda.org/conda-forge/smac,2021-03-19 15:08:39.735,2025-04-22 14:57:48.900,2025-04-22 14:57:48.900000,46766.0,16.0,,,,,,3.0,,,,,,,,,,,
459,lightwood,mindsdb/lightwood,hyperopt,,{},50.0,,7,False,lightwood,,,,['pytorch'],139.0,139.0,https://pypi.org/project/lightwood,6221.0,6221.0,,,,,,,,,,,,3.0,,,,,,,,,,,
460,Labml,labmlai/labml,ml-experiments,,{},9.0,,7,False,labml,,,,,250.0,250.0,https://pypi.org/project/labml,2006.0,2006.0,,,,,,,,,,,,3.0,,,,,,,,,,,
461,Dopamine,google/dopamine,reinforcement-learning,,{},15.0,,7,False,dopamine-rl,,,,['tensorflow'],24.0,24.0,https://pypi.org/project/dopamine-rl,92204.0,92204.0,,,,,,,,,,,,2.0,,,,,,,,,,,
462,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,{},130.0,,7,False,finrl,,,,,114.0,114.0,https://pypi.org/project/finrl,4188.0,4188.0,,,,,,,,,,,,2.0,,,,,,,,,,,
463,keras-rl,keras-rl/keras-rl,reinforcement-learning,,{},41.0,,7,False,keras-rl,,,,['tensorflow'],836.0,836.0,https://pypi.org/project/keras-rl,666.0,666.0,,,,,,,,,,,,2.0,,,,,,,,,,,
464,Glow,projectglow/glow,medical-data,,{},29.0,An open-source toolkit for large-scale genomic analysis.,7,False,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,40261.0,40404.0,https://anaconda.org/conda-forge/glow,2021-02-25 05:34:28.952,2025-04-22 14:57:47.356,2025-04-22 14:57:47.356000,9312.0,3.0,,,,,,3.0,,,,,,,,,,,
465,SynapseML,microsoft/SynapseML,distributed-ml,,{},128.0,,7,False,synapseml,,,,,,,https://pypi.org/project/synapseml,1772801.0,1772801.0,,,,,,,,,,,,3.0,,,,,,,,,,,
466,Hivemind,learning-at-home/hivemind,distributed-ml,,{},34.0,,7,False,hivemind,,,,,135.0,135.0,https://pypi.org/project/hivemind,2091.0,2091.0,,,,,,,,,,,,3.0,,,,,,,,,,,
467,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,{},34.0,Deep learning with TensorFlow on Apache Spark clusters.,7,False,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorflowonspark,11764.0,12221.0,https://anaconda.org/conda-forge/tensorflowonspark,2019-12-05 16:17:47.431,2025-04-22 14:57:18.376,2025-04-22 14:57:18.376000,36180.0,10.0,,,,,,3.0,,,,,,,,,,,
468,miceforest,AnotherSamWilson/miceforest,tabular,,{},9.0,Fast multiple imputation with random forests.,7,False,miceforest,conda-forge/miceforest,,,,,,https://pypi.org/project/miceforest,91323.0,91751.0,https://anaconda.org/conda-forge/miceforest,2021-07-23 19:20:49.403,2025-04-22 14:57:57.911,2025-04-22 14:57:57.911000,25711.0,8.0,,,,,,2.0,,,,,,,,,,,
469,orbit,uber/orbit,time-series-data,,{},23.0,Orbit is a package for bayesian time series modeling and inference.,7,False,orbit-ml,conda-forge/orbit-ml,,,,,,https://pypi.org/project/orbit-ml,16022.0,16816.0,https://anaconda.org/conda-forge/orbit-ml,2022-01-18 22:39:37.059,2026-03-06 03:11:30.016,2026-03-06 03:11:30.016000,42924.0,9.0,,,,,,3.0,,,,,,,,,,,
470,greykite,linkedin/greykite,time-series-data,,{},10.0,,7,False,greykite,,,,,49.0,49.0,https://pypi.org/project/greykite,10863.0,10863.0,,,,,,,,,,,,3.0,,,,,,,,,,,
471,pydlm,wwrechard/pydlm,time-series-data,,{},7.0,,7,False,pydlm,,,,,41.0,41.0,https://pypi.org/project/pydlm,62201.0,62201.0,,,,,,,,,,,,3.0,,,,,,,,,,,
472,tick,X-DataInitiative/tick,time-series-data,,{},22.0,,7,False,tick,,,,,97.0,97.0,https://pypi.org/project/tick,1503.0,1503.0,,,,,,,,,,,,3.0,,,,,,,,,,,
473,Magenta,magenta/magenta,audio,,{},155.0,,7,False,magenta,,,,['tensorflow'],18.0,18.0,https://pypi.org/project/magenta,2156.0,2156.0,,,,,,,,,,,,3.0,,,,,,,,,,,
474,OMLT,cog-imperial/omlt,model-serialisation,,{},22.0,,7,False,omlt,,,,,35.0,35.0,https://pypi.org/project/omlt,12088.0,12088.0,,,,,,,,,,,,3.0,,,,,,,,,,,
475,Hummingbird,microsoft/hummingbird,model-serialisation,,{},40.0,Convert trained traditional machine learning models into tensor computations.,7,False,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,25133.0,26269.0,https://anaconda.org/conda-forge/hummingbird-ml,2021-03-13 14:12:18.710,2025-04-22 14:57:48.691,2025-04-22 14:57:48.691000,72720.0,15.0,,,,,,3.0,,,,,,,,,,,
476,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,{},29.0,,7,False,tf-encrypted,,,,['tensorflow'],68.0,68.0,https://pypi.org/project/tf-encrypted,3975.0,3975.0,,,,,,,,,,,,2.0,,,,,,,,,,,
477,Funsor,pyro-ppl/funsor,probabilistics,,{},14.0,,7,False,funsor,,,,['pytorch'],109.0,109.0,https://pypi.org/project/funsor,47574.0,47574.0,,,,,,,,,,,,3.0,,,,,,,,,,,
478,pomegranate,jmschrei/pomegranate,probabilistics,,{},75.0,"Pomegranate is a graphical models library for Python. Fast, flexible and easy to use probabilistic modelling in Python.",7,False,pomegranate,conda-forge/pomegranate,,,,,,https://pypi.org/project/pomegranate,39934.0,43694.0,https://anaconda.org/conda-forge/pomegranate,2020-05-18 06:13:08.914,2025-04-22 14:57:07.761,2025-04-22 14:57:07.761000,278257.0,9.0,,,,,,3.0,,,,,,,,,,,
479,formulaic,matthewwardrop/formulaic,probabilistics,,{},14.0,,7,False,formulaic,,,,,,,https://pypi.org/project/formulaic,3723153.0,3723153.0,,,,,,,,,,,,3.0,,,,,,,,,,,
480,tnt,pytorch/tnt,pytorch-utils,,{},161.0,,7,False,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,100513.0,100513.0,,,,,,,,,,,,3.0,,,,,,,,,,,
481,TabNet,dreamquark-ai/tabnet,pytorch-utils,,{},21.0,PyTorch implementation of TabNet.,7,False,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,57050.0,57308.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-18 12:18:01.185,2025-04-22 14:58:07.520,2025-04-22 14:58:07.520000,14223.0,3.0,,,,,,3.0,,,,,,,,,,,
482,Saliency,PAIR-code/saliency,tensorflow-utils,,{},18.0,,7,False,saliency,,,,['tensorflow'],156.0,156.0,https://pypi.org/project/saliency,10523.0,10523.0,,,,,,,,,,,,3.0,,,,,,,,,,,
483,avalanche,ContinualAI/avalanche,others,,{},87.0,,7,False,avalanche-lib,,,,,151.0,151.0,https://pypi.org/project/avalanche-lib,2236.0,2236.0,,,,,,,,,,,,3.0,,,,,,,,,,,
484,rrcf,kLabUM/rrcf,others,,{},7.0,,7,False,rrcf,,,,,107.0,107.0,https://pypi.org/project/rrcf,12761.0,12761.0,,,,,,,,,,,,3.0,,,,,,,,,,,
485,Apache Singa,apache/singa,distributed-ml,,{},102.0,SINGA is an Apache project for distributed deep learning.,6,False,,nusdbsystem/singa,apache/singa,,,6.0,6.0,,,155.0,https://anaconda.org/nusdbsystem/singa,2017-02-20 13:59:42.077,2025-03-25 16:26:36.714,2025-03-25 16:26:36.714000,1381.0,16.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,3.0,3.0,16257.0,3.0,,,,,,,,,,,
486,english-words,dwyl/english-words,nlp,,{},34.0,,6,False,english-words,,,,,,,https://pypi.org/project/english-words,130475.0,130475.0,,,,,,,,,,,,3.0,,,,,,,,,,,
487,textaugment,dsfsi/textaugment,nlp,,{},10.0,,6,False,textaugment,,,,,185.0,185.0,https://pypi.org/project/textaugment,1949.0,1949.0,,,,,,,,,,,,3.0,,,,,,,,,,,
488,promptsource,bigscience-workshop/promptsource,nlp,,{},65.0,,6,False,promptsource,,,,,130.0,130.0,https://pypi.org/project/promptsource,275.0,275.0,,,,,,,,,,,,3.0,,,,,,,,,,,
489,ffcv,libffcv/ffcv,image,,{},31.0,,6,False,ffcv,,,,,78.0,78.0,https://pypi.org/project/ffcv,525.0,525.0,,,,,,,,,,,,3.0,,,,,,,,,,,
490,layout-parser,Layout-Parser/layout-parser,image,,{},9.0,,6,False,layoutparser,,,,,,,https://pypi.org/project/layoutparser,1189920.0,1189920.0,,,,,,,,,,,,3.0,,,,,,,,,,,
491,CellProfiler,CellProfiler/CellProfiler,image,,{},147.0,,6,False,cellprofiler,,,,,28.0,28.0,https://pypi.org/project/cellprofiler,2389.0,2389.0,,,,,,,,,,,,3.0,,,,,,,,,,,
492,MMF,facebookresearch/mmf,image,,{},131.0,,6,False,mmf,,,,['pytorch'],23.0,23.0,https://pypi.org/project/mmf,119.0,119.0,,,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
493,tensorflow-graphics,tensorflow/graphics,image,,{},41.0,,6,False,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,127509.0,127509.0,,,,,,,,,,,,3.0,,,,,,,,,,,
494,doctr,mindee/doctr,image,,{},75.0,,6,False,python-doctr,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/python-doctr,320613.0,320613.0,,,,,,,,,,,,3.0,,,,,,,,,,,
495,doc2text,jlsutherland/doc2text,ocr,,{},5.0,,6,False,doc2text,,,,,185.0,185.0,https://pypi.org/project/doc2text,5451.0,5451.0,,,,,,,,,,,,3.0,,,,,,,,,,,
496,vegafusion,vegafusion/vegafusion,data-viz,,{},7.0,Server-side acceleration for the Vega visualization grammar.,6,False,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,787.0,14062.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2022-03-05 16:45:20.250,2025-10-27 16:33:07.200,2025-10-27 16:33:07.200000,683194.0,46.0,,,,,,3.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,137.0,,,,,,,
497,data-validation,tensorflow/data-validation,data-viz,,{},32.0,,6,False,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-data-validation,83629.0,83629.0,,,,,,,,,,,,3.0,,,,,,,,,,,
498,Facets Overview,pair-code/facets,data-viz,,{},31.0,,6,False,facets-overview,,,,['jupyter'],,,https://pypi.org/project/facets-overview,228664.0,228664.0,,,,,,,,,,,,3.0,,,,,,,,,,,
499,LIT,PAIR-code/lit,interpretability,,{},38.0,"The Language Interpretability Tool (LIT) is a visual, interactive model-understanding tool for NLP models.",6,False,lit-nlp,conda-forge/lit-nlp,,,,,,https://pypi.org/project/lit-nlp,,2232.0,https://anaconda.org/conda-forge/lit-nlp,2020-09-15 18:01:28.584,2025-04-22 14:57:35.818,2025-04-22 14:57:35.818000,156258.0,6.0,,,,,,3.0,,,,,,,,,,,
500,PDPbox,SauceCat/PDPbox,interpretability,,{},7.0,Python partial dependence plot toolbox.,6,False,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,9496.0,9926.0,https://anaconda.org/conda-forge/pdpbox,2021-03-14 19:37:47.253,2025-04-22 14:57:08.147,2025-04-22 14:57:08.147000,27528.0,3.0,,,,,,3.0,,,,,,,,,,,
501,DeepGraph,deepgraph/deepgraph,graph,,{},3.0,Analyze Data with Pandas-based Networks.,6,False,deepgraph,conda-forge/deepgraph,,,['pandas'],,,https://pypi.org/project/deepgraph,582.0,8611.0,https://anaconda.org/conda-forge/deepgraph,2020-10-01 14:55:54.354,2025-11-09 00:27:39.440,2025-11-09 00:27:39.440000,554024.0,7.0,,,,,,3.0,,,,,,,,,,,
502,Backtesting.py,kernc/backtesting.py,financial-data,,{},46.0,,6,False,backtesting,,,,,,,https://pypi.org/project/backtesting,175606.0,175606.0,,,,,,,,,,,,3.0,,,,,,,,,,,
503,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,{},16.0,,6,False,hyperactive,,,,,51.0,51.0,https://pypi.org/project/hyperactive,3625.0,3625.0,,,,,,,,,,,,3.0,,,,,,,,,,,
504,orion,Epistimio/orion,hyperopt,,{},34.0,,6,False,orion,,,,,127.0,127.0,https://pypi.org/project/orion,578.0,578.0,,,,,,,,,,,,3.0,,,,,,,,,,,
505,FEDOT,nccr-itmo/FEDOT,hyperopt,,{},41.0,,6,False,fedot,,,,,65.0,65.0,https://pypi.org/project/fedot,843.0,843.0,,,,,,,,,,,,3.0,,,,,,,,,,,
506,Sherpa,sherpa-ai/sherpa,hyperopt,,{},43.0,,6,False,parameter-sherpa,,,,,43.0,43.0,https://pypi.org/project/parameter-sherpa,391.0,391.0,,,,,,,,,,,,3.0,,,,,,,,,,,
507,Guild AI,guildai/guildai,ml-experiments,,{},30.0,,6,False,guildai,,,,,107.0,107.0,https://pypi.org/project/guildai,936.0,936.0,,,,,,,,,,,,3.0,,,,,,,,,,,
508,PFRL,pfnet/pfrl,reinforcement-learning,,{},21.0,,6,False,pfrl,,,,,128.0,128.0,https://pypi.org/project/pfrl,343.0,343.0,,,,,,,,,,,,3.0,,,,,,,,,,,
509,PARL,PaddlePaddle/PARL,reinforcement-learning,,{},46.0,,6,False,parl,,,,['paddle'],140.0,140.0,https://pypi.org/project/parl,332.0,332.0,,,,,,,,,,,,3.0,,,,,,,,,,,
510,garage,rlworkgroup/garage,reinforcement-learning,,{},80.0,,6,False,garage,,,,['tensorflow'],124.0,124.0,https://pypi.org/project/garage,824.0,824.0,,,,,,,,,,,,3.0,,,,,,,,,,,
511,DeepVariant,google/deepvariant,medical-data,,{},44.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,6,False,,bioconda/deepvariant,,,['tensorflow'],4.0,4.0,,,848.0,https://anaconda.org/bioconda/deepvariant,2018-01-02 11:31:01.469,2026-03-06 20:45:38.817,2026-03-06 20:45:38.817000,86510.0,18.0,,,,,,3.0,,,,,,,,,,,
512,ColossalAI,hpcaitech/colossalai,distributed-ml,,{},199.0,,6,False,,,,,,556.0,556.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
513,horovod,horovod/horovod,distributed-ml,,{},178.0,,6,False,horovod,,,,,,,https://pypi.org/project/horovod,39423.0,39423.0,,,,,,,,,,,,3.0,,,,,,stable/horovod,,,,,
514,upgini,upgini/upgini,tabular,,{},13.0,,6,False,upgini,,,,,11.0,11.0,https://pypi.org/project/upgini,12770.0,12770.0,,,,,,,,,,,,3.0,,,,,,,,,,,
515,ydata-synthetic,ydataai/ydata-synthetic,tabular,,{},24.0,Synthetic data generation methods with different synthetization methods.,6,False,ydata-synthetic,conda-forge/ydata-synthetic,,,,,,https://pypi.org/project/ydata-synthetic,6237.0,6681.0,https://anaconda.org/conda-forge/ydata-synthetic,2023-02-27 12:24:34.185,2025-04-22 14:58:36.339,2025-04-22 14:58:36.339000,18227.0,8.0,,,,,,3.0,,,,,,,,,,,
516,NeuralProphet,ourownstory/neural_prophet,time-series-data,,{},57.0,,6,False,neuralprophet,,,,['pytorch'],,,https://pypi.org/project/neuralprophet,87910.0,87910.0,,,,,,,,,,,,3.0,,,,,,,,,,,
517,luminol,linkedin/luminol,time-series-data,,{},9.0,,6,False,luminol,,,,,88.0,88.0,https://pypi.org/project/luminol,3133.0,3133.0,,,,,,,,,,,,3.0,,,,,,,,,,,
518,TF Recommenders,tensorflow/recommenders,recommender-systems,,{},47.0,,6,False,tensorflow-recommenders,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-recommenders,200984.0,200984.0,,,,,,,,,,,,3.0,,,,,,,,,,,
519,cuGraph,rapidsai/cugraph,gpu-utilities,,{},132.0,GPU accelerated graph algorithms.,6,False,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,1293.0,2481.0,https://anaconda.org/conda-forge/libcugraph,2021-04-21 14:35:45.489,2025-04-22 14:57:50.593,2025-04-22 14:57:50.593000,74867.0,2.0,,,,,,3.0,,,,,,,,,,,
520,madgrad,facebookresearch/madgrad,pytorch-utils,,{},3.0,,6,False,madgrad,,,,['pytorch'],111.0,111.0,https://pypi.org/project/madgrad,3062.0,3062.0,,,,,,,,,,,,3.0,,,,,,,,,,,
521,TensorFlow I/O,tensorflow/io,tensorflow-utils,,{},116.0,,6,False,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,337791.0,337791.0,,,,,,,,,,,,3.0,,,,,,,,,,,
522,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,{},32.0,,6,False,tensorflow-transform,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-transform,182391.0,182391.0,,,,,,,,,,,,3.0,,,,,,,,,,,
523,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,{},90.0,,6,False,tensorflow-model-optimization,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-model-optimization,85344.0,85344.0,,,,,,,,,,,,3.0,,,,,,,,,,,
524,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,{},17.0,"lightning is a library for large-scale linear classification, regression and ranking in Python.",6,False,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],,,https://pypi.org/project/sklearn-contrib-lightning,2822.0,10252.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2016-07-03 15:38:42.846,2025-04-22 14:56:24.858,2025-04-22 14:56:24.858000,891631.0,4.0,,,,,,3.0,,,,,,,,,,,
525,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,{},7.0,,6,False,scikit-tda,,,,['sklearn'],99.0,99.0,https://pypi.org/project/scikit-tda,1550.0,1550.0,,,,,,,,,,,,3.0,,,,,,,,,,,
526,AstroML,astroML/astroML,others,,{},31.0,Tools for machine learning and data mining in Astronomy.,6,False,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,2991.0,5575.0,https://anaconda.org/conda-forge/astroml,2022-01-26 16:44:05.669,2025-04-22 14:56:39.232,2025-04-22 14:56:39.232000,139589.0,6.0,,,,,,3.0,,,,,,,,,,,
527,puncc,deel-ai/puncc,ml-frameworks,,{},6.0,,5,False,puncc,,,,,12.0,12.0,https://pypi.org/project/puncc,4012.0,4012.0,,,,,,,,,,,,3.0,,,,,,,,,,,
528,MindsDB,mindsdb/mindsdb,ml-frameworks,,{},907.0,,5,False,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,5018.0,5018.0,,,,,,,,,,,,3.0,,,,,,,,,,,
529,DeepKE,zjunlp/deepke,nlp,,{},34.0,,5,False,deepke,,,,['pytorch'],25.0,25.0,https://pypi.org/project/deepke,400.0,400.0,,,,,,,,,,,,3.0,,,,,,,,,,,
530,finetune,IndicoDataSolutions/finetune,nlp,,{},25.0,,5,False,finetune,,,,"['tensorflow', 'sklearn']",16.0,16.0,https://pypi.org/project/finetune,171.0,171.0,,,,,,,,,,,,3.0,,,,,,,,,,,
531,Ciphey,Ciphey/Ciphey,nlp,,{},60.0,,5,False,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,33680.0,33680.0,,,,,,,https://hub.docker.com/r/remnux/ciphey,,,,,3.0,,,,,,,,,,,
532,ollama,jmorganca/ollama,agents,,{},611.0,,5,False,,,,,,71.0,71.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
533,pytorchvideo,facebookresearch/pytorchvideo,image,,{},62.0,,5,False,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,33540.0,33540.0,,,,,,,,,,,,3.0,,,,,,,,,,,
534,deep-daze,lucidrains/deep-daze,image,,{},14.0,,5,False,deep-daze,,,,,56.0,56.0,https://pypi.org/project/deep-daze,243.0,243.0,,,,,,,,,,,,3.0,,,,,,,,,,,
535,kubric,google-research/kubric,image,,{},34.0,,5,False,kubric-nightly,,,,,8.0,8.0,https://pypi.org/project/kubric-nightly,2436.0,2436.0,,,,,,,,,,,,3.0,,,,,,,,,,,
536,PaddleDetection,PaddlePaddle/PaddleDetection,image,,{},188.0,,5,False,paddledet,,,,['paddle'],,,https://pypi.org/project/paddledet,2291.0,2291.0,,,,,,,,,,,,3.0,,,,,,,,,,,
537,Popmon,ing-bank/popmon,data-viz,,{},20.0,,5,False,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,1924.0,1924.0,,,,,,,,,,,,3.0,,,,,,,,,,,
538,CausalNex,quantumblacklabs/causalnex,interpretability,,{},,,5,False,causalnex,,,,"['pytorch', 'sklearn']",,,https://pypi.org/project/causalnex,1325.0,1325.0,,,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,
539,Model Analysis,tensorflow/model-analysis,interpretability,,{},61.0,,5,False,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-model-analysis,29584.0,29584.0,,,,,,,,,,,,3.0,,,,,,,,,,,
540,LOFO,aerdem4/lofo-importance,interpretability,,{},6.0,,5,False,lofo-importance,,,,,43.0,43.0,https://pypi.org/project/lofo-importance,998.0,998.0,,,,,,,,,,,,3.0,,,,,,,,,,,
541,Skater,oracle/Skater,interpretability,,{},,Python Library for Model Agnostic Interpretation.,5,False,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,379.0,3997.0,https://anaconda.org/conda-forge/skater,2020-07-05 18:35:27.012,2025-11-03 16:10:36.918,2025-11-03 16:10:36.918000,260496.0,2.0,,,,,,3.0,,,,,,,,,,,
542,XAI,EthicalML/xai,interpretability,,{},3.0,,5,False,xai,,,,,45.0,45.0,https://pypi.org/project/xai,507.0,507.0,,,,,,,,,,,,3.0,,,,,,,,,,,
543,DiCE,interpretml/DiCE,interpretability,,{},23.0,,5,False,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,36000.0,36000.0,,,,,,,,,,,,3.0,,,,,,,,,,,
544,deepsnap,snap-stanford/deepsnap,graph,,{},18.0,,5,False,deepsnap,,,,,134.0,134.0,https://pypi.org/project/deepsnap,702.0,702.0,,,,,,,,,,,,3.0,,,,,,,,,,,
545,pygraphistry,graphistry/pygraphistry,graph,,{},51.0,,5,False,graphistry,,,,['jupyter'],,,https://pypi.org/project/graphistry,10459.0,10459.0,,,,,,,,,,,,3.0,,,,,,,,,,,
546,FinQuant,fmilthaler/FinQuant,financial-data,,{},7.0,,5,False,FinQuant,,,,,100.0,100.0,https://pypi.org/project/FinQuant,711.0,711.0,,,,,,,,,,,,3.0,,,,,,,,,,,
547,Neuraxle,Neuraxio/Neuraxle,hyperopt,,{},9.0,,5,False,neuraxle,,,,,69.0,69.0,https://pypi.org/project/neuraxle,328.0,328.0,,,,,,,,,,,,3.0,,,,,,,,,,,
548,TF-Agents,tensorflow/agents,reinforcement-learning,,{},155.0,,5,False,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,6798.0,6798.0,,,,,,,,,,,,3.0,,,,,,,,,,,
549,Fiber,uber/fiber,distributed-ml,,{},5.0,,5,False,fiber,,,,,96.0,96.0,https://pypi.org/project/fiber,198.0,198.0,,,,,,,,,,,,3.0,,,,,,,,,,,
550,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,{},29.0,,5,False,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,9116.0,9116.0,,,,,,,,,,,,3.0,,,,,,,,,,,
551,N2,kakao/n2,nn-search,,{},22.0,,5,False,n2,,,,,40.0,40.0,https://pypi.org/project/n2,963.0,963.0,,,,,,,,,,,,3.0,,,,,,,,,,,
552,TF Ranking,tensorflow/ranking,recommender-systems,,{},36.0,,5,False,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,53159.0,53159.0,,,,,,,,,,,,3.0,,,,,,,,,,,
553,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,{},20.0,,5,False,recmetrics,,,,,64.0,64.0,https://pypi.org/project/recmetrics,459.0,459.0,,,,,,,,,,,,3.0,,,,,,,,,,,
554,PipelineDP,OpenMined/PipelineDP,privacy-ml,,{},35.0,,5,False,pipeline-dp,,,,,17.0,17.0,https://pypi.org/project/pipeline-dp,406.0,406.0,,,,,,,,,,,,2.0,,,,,,,,,,,
555,PySyft,OpenMined/PySyft,privacy-ml,,{},523.0,,5,False,syft,,,,['pytorch'],1.0,1.0,https://pypi.org/project/syft,6825.0,6825.0,,,,,,,,,,,,2.0,,,,,,,,,,,
556,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,{},62.0,,5,False,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,12089.0,12089.0,,,,,,,,,,,,2.0,,,,,,,,,,,
557,cuML,rapidsai/cuml,gpu-utilities,,{},201.0,,5,False,cuml,,,,,,,https://pypi.org/project/cuml,1716.0,1716.0,,,,,,,,,,,,3.0,,,,,,,,,,,
558,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,{},32.0,,5,False,merlin-core,,,,,,,https://pypi.org/project/merlin-core,10925.0,10925.0,,,,,,,,,,,,3.0,,,,,,,,,,,
559,AdaBound,Luolc/AdaBound,pytorch-utils,,{},2.0,,5,False,adabound,,,,['pytorch'],233.0,233.0,https://pypi.org/project/adabound,919.0,919.0,,,,,,,,,,,,3.0,,,,,,,,,,,
560,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,{},23.0,,5,False,poutyne,,,,['pytorch'],,,https://pypi.org/project/poutyne,20857.0,20857.0,,,,,,,,,,,,3.0,,,,,,,,,,,
561,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,{},18.0,,5,False,facenet-pytorch,,,,['pytorch'],,,https://pypi.org/project/facenet-pytorch,144780.0,144780.0,,,,,,,,,,,,3.0,,,,,,,,,,,
562,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,{},30.0,,5,False,tensorflow-cloud,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-cloud,42216.0,42216.0,,,,,,,,,,,,3.0,,,,,,,,,,,
563,evojax,google/evojax,jax-utils,,{},14.0,EvoJAX: Hardware-accelerated Neuroevolution.,5,False,evojax,conda-forge/evojax,,,['jax'],,,https://pypi.org/project/evojax,1142.0,2158.0,https://anaconda.org/conda-forge/evojax,2022-02-14 16:32:21.864,2025-04-22 14:58:11.525,2025-04-22 14:58:11.525000,53897.0,20.0,,,,,,3.0,,,,,,,,,,,
564,pymdp,infer-actively/pymdp,others,,{},36.0,,5,False,inferactively-pymdp,,,,,,,https://pypi.org/project/inferactively-pymdp,13290.0,13290.0,,,,,,,,,,,,3.0,,,,,,,,,,,
565,Milvus,milvus-io/milvus,nn-search,,{},364.0,"Milvus --- an open-source, high-performance vector database (https://milvus.io).",4,False,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,,,,,,2026-07-30 18:38:52.119738,,,https://hub.docker.com/r/milvusdb/milvus,2026-07-30 18:38:52.119738,103.0,103.0,77795385.0,3.0,,,,,-7.0,,,,,,
